GT,Result
152270 82378 862059 815354 29998 126493 663325 526374 819605 819529 ,862059 29998 663325 526374 819529 82422 68753 566295 82811 685099 
555262 768071 537802 207157 568059 37958 834043 921944 475222 38919 ,768071 921944 38961 793666 772935 468860 665026 442751 774681 834050 
138124 291816 776668 595039 10060 563395 895044 541964 133652 363206 ,138124 291816 776668 595039 10060 541964 363206 130307 642640 786860 
494075 520923 537641 659454 493908 537592 272877 96636 283843 953753 ,520923 493908 953753 512358 971312 334507 744524 940753 414259 388947 
915388 850935 572691 27289 833474 973905 15075 13495 843301 773344 ,572691 727282 899721 746598 48541 895549 140402 599198 565354 680120 
465714 434339 187617 223352 308559 523623 704213 341033 163332 391735 ,465714 434339 308559 958112 215308 89536 898330 923611 306384 517479 
937953 471058 995037 220785 579874 795109 880961 995041 221518 942813 ,992327 922755 8153 771332 44643 160455 436604 500805 800131 234642 
890420 795028 974434 766349 766254 828936 831024 858638 835196 878618 ,890420 795028 766254 828936 831024 858638 835196 878618 829131 880083 
849558 996618 975632 207706 191446 860268 883997 849031 504459 395043 ,996618 975632 207706 860268 883997 849031 395043 916999 888546 914002 
868632 398897 461301 531129 419679 598604 840999 904738 60468 11948 ,868632 531129 419679 11948 542126 970765 13651 456944 542154 159941 
988711 303035 730667 613176 940544 80822 28636 361469 21258 127701 ,613176 620003 438154 988951 734293 910300 163257 153033 523285 625661 
17058 886924 528313 268924 111673 794261 597082 842581 516362 590569 ,17058 528313 268924 278134 375521 423 390256 183362 450993 812490 
574312 395964 904578 872119 13640 395457 947842 704371 835041 71151 ,13640 835041 515847 527902 490501 415810 729633 825322 173061 797350 
196662 275478 12027 815172 263460 820971 489720 132921 975988 376384 ,815172 263460 820971 489720 376384 140081 561020 589609 911300 891017 
305865 292066 609240 51583 469672 160255 261514 446120 248592 473717 ,292066 446120 248592 536061 323984 364579 242297 535103 378833 601932 
519779 281911 770646 724877 280590 145402 680707 730482 452423 851362 ,519779 280590 680707 452423 366029 280750 841928 305289 655951 227323 
191143 218403 38819 38919 823496 37704 447539 953106 207088 477299 ,38819 823496 37704 447539 953106 477299 37684 559198 37668 11220 
176056 356936 467415 175729 420609 526671 947060 669236 525680 567767 ,175729 429764 151252 474581 830968 811378 725913 189505 175284 554737 
313837 812156 317530 715823 850081 161400 128942 229499 994734 552459 ,313837 128942 59365 691675 139033 964781 852504 136943 518005 809832 
840898 576593 90996 975520 572957 859729 877600 218309 625828 998228 ,840898 90996 859729 877600 998228 103902 480580 618995 86541 793075 
499324 1141 148738 750710 791499 462698 300124 349112 358333 904389 ,1141 750710 300124 358333 904389 201484 549534 8026 125969 543475 
656430 133838 655412 310794 778860 833210 404998 757802 760003 610026 ,133838 778860 610026 759299 482291 673943 610401 340504 639051 659780 
269650 158646 632995 799104 94089 194844 460772 16414 739095 157490 ,269650 460772 157490 742855 738430 193744 522007 321249 971306 253897 
930645 35830 85651 687524 751559 86190 65251 696062 543829 721897 ,930645 751559 941975 388237 558785 551094 680991 728746 60950 66543 
60452 76614 13996 517916 209339 635058 173566 66976 5219 714604 ,13996 517916 173566 697605 714195 795912 290913 436841 434356 724824 
