GT,Result
89005 20071 1041225 140718 117926 48185 142501 79852 156650 570904 ,89005 20071 1041225 140718 117926 48185 142501 79852 156650 570904 
173764 574622 160387 1032565 154523 490460 766781 166369 888057 50254 ,173764 574622 160387 1032565 154523 490460 766781 166369 888057 50254 
124574 105596 106783 46765 74799 80698 172785 42521 99705 178422 ,124574 105596 106783 46765 74799 80698 172785 42521 99705 178422 
102293 1029193 11479 6422 162970 5630 853894 101814 149549 161393 ,102293 1029193 11479 6422 162970 5630 853894 101814 149549 161393 
132384 30445 41667 30464 151552 38203 175789 121560 116385 188236 ,132384 30445 41667 30464 151552 38203 175789 121560 116385 188236 
21908 402182 189407 566720 44430 136596 90250 8108 9568 45831 ,21908 402182 189407 566720 44430 136596 90250 8108 9568 45831 
92221 97103 114961 199042 66577 94360 106098 114786 44892 20264 ,92221 97103 114961 199042 66577 94360 106098 114786 44892 20264 
3668 43660 10471 52600 44281 116672 10582 11368 12303 40615 ,3668 43660 10471 52600 44281 116672 10582 11368 12303 40615 
852872 12303 44281 10582 10472 70164 11368 116672 52600 10471 ,852872 12303 44281 10582 10472 70164 11368 116672 52600 10471 
575787 189567 157218 177533 108907 118864 106852 10516 72895 161027 ,575787 189567 157218 177533 108907 118864 106852 10516 72895 161027 
138508 42144 26965 721027 137539 317366 5098 132226 122846 810525 ,138508 42144 26965 721027 137539 317366 5098 132226 122846 810525 
189567 547610 575787 106852 161027 177533 118864 925997 108907 588175 ,189567 547610 575787 106852 161027 177533 118864 925997 108907 588175 
88001 301373 213358 44294 711924 119679 555275 539189 544554 183752 ,88001 301373 213358 44294 711924 119679 555275 539189 544554 183752 
44294 88001 213358 711924 301373 588529 183752 727629 555275 119679 ,44294 88001 213358 711924 301373 588529 183752 727629 555275 119679 
555275 727629 101318 124474 301373 57384 711924 374678 37593 544554 ,555275 727629 101318 124474 301373 57384 785077 711924 374678 37593 
101318 88001 124474 167559 539189 213358 57384 711924 44294 119679 ,101318 88001 124474 167559 539189 213358 57384 711924 44294 119679 
88001 711924 544554 301373 588529 213358 74474 727629 44294 57384 ,88001 711924 785077 544554 301373 588529 213358 74474 727629 44294 
374678 711924 727629 301373 57384 44294 119679 86211 544554 213358 ,374678 711924 727629 301373 57384 44294 119679 86211 544554 213358 
544554 711924 588529 301373 213358 555275 965818 74474 374678 727629 ,544554 711924 588529 301373 213358 555275 965818 74474 374678 727629 
167559 301373 88001 124474 555275 44294 213358 727629 374678 711924 ,167559 9181 301373 88001 124474 555275 44294 213358 727629 374678 
74474 374678 88001 301373 37593 57384 58794 14147 45090 539189 ,74474 374678 9181 88001 301373 37593 57384 58794 14147 45090 
177675 301373 727629 539189 124474 88001 14147 711924 167559 119679 ,9181 177675 301373 727629 539189 124474 88001 14147 711924 167559 
57384 86211 125237 37593 301373 711924 213358 124474 44294 119679 ,57384 86211 125237 37593 301373 711924 213358 124474 44294 119679 
88001 167559 58794 44294 74474 124474 14147 539189 213358 711924 ,9181 88001 167559 58794 44294 74474 124474 14147 539189 213358 
588529 88001 301373 711924 167559 213358 148202 124474 44294 555275 ,588529 88001 301373 711924 167559 213358 148202 124474 44294 555275 
57384 167559 124474 711924 44294 301373 374678 125237 37593 555275 ,57384 167559 124474 711924 44294 301373 374678 125237 37593 555275 
44294 301373 711924 555275 88001 213358 544554 124474 57384 374678 ,44294 301373 711924 555275 88001 9181 213358 544554 124474 57384 
167559 124474 125237 711924 86211 544554 57384 44294 213358 374678 ,167559 124474 125237 711924 86211 544554 57384 44294 213358 374678 
88001 74474 167559 37593 57384 124474 588529 555275 172650 101318 ,88001 74474 167559 37593 57384 124474 588529 555275 9181 172650 
88001 124474 555275 213358 101318 167559 119679 301373 125237 57384 ,88001 124474 555275 213358 101318 167559 119679 301373 125237 57384 
588529 711924 213358 44294 965818 148202 88001 727629 183752 301373 ,588529 711924 213358 44294 965818 148202 88001 727629 183752 301373 
58794 74474 14147 101318 167559 88001 539189 124474 544554 45090 ,58794 74474 14147 101318 167559 88001 539189 124474 785077 544554 
374678 124474 167559 555275 88001 301373 183752 44294 101318 37593 ,374678 124474 167559 555275 88001 301373 183752 44294 101318 37593 
588529 711924 213358 148202 74474 301373 555275 44294 727629 544554 ,588529 711924 213358 148202 74474 301373 555275 44294 727629 544554 
374678 544554 555275 57384 301373 37593 727629 101318 124474 119679 ,374678 544554 555275 57384 301373 37593 727629 101318 124474 119679 
727629 44294 213358 40313 711924 183752 74474 539189 374678 45090 ,727629 44294 213358 40313 711924 183752 74474 539189 374678 45090 
555275 711924 301373 588529 88001 213358 544554 965818 74474 727629 ,555275 711924 301373 785077 588529 88001 213358 544554 965818 74474 
124474 213358 711924 125237 44294 119679 86211 57384 167559 148202 ,124474 213358 711924 125237 44294 119679 86211 57384 167559 148202 
40313 37593 213358 44294 57384 86211 125237 119679 124474 711924 ,40313 37593 213358 44294 57384 86211 125237 106500 119679 124474 
124474 167559 101318 57384 727629 86211 555275 374678 711924 37593 ,124474 167559 101318 57384 727629 86211 9181 555275 374678 711924 
88001 124474 167559 101318 213358 119679 44294 539189 301373 125237 ,88001 124474 167559 101318 213358 119679 44294 539189 301373 125237 
711924 57384 301373 213358 44294 125237 88001 555275 119679 37593 ,711924 57384 301373 106500 213358 44294 125237 88001 555275 119679 
