GT,Result
241762 872387 112728 435346 993217 821556 321792 287965 195979 354839 ,241762 872387 993217 821556 287965 354839 355015 904139 770154 543766 
315053 472347 468343 692207 488565 913000 845609 651632 902784 583221 ,315053 472347 488565 913000 902784 443419 680801 820695 599221 755162 
645332 493760 337295 342412 991132 791561 495612 858358 254638 423545 ,337295 342412 791561 495612 858358 947312 546981 267396 176620 966935 
634045 513611 625397 540328 469334 224828 672203 115510 47659 743107 ,634045 540328 672203 115510 47659 743107 320463 527101 368231 370594 
836114 589650 193855 291100 568546 310159 438341 462147 18714 774483 ,836114 193855 310159 438341 462147 18714 774483 163792 739489 171343 
428829 923713 297333 607603 89732 919385 992842 800213 771753 326623 ,428829 923713 297333 607603 919385 771753 34935 472417 961780 53130 
441060 978072 551548 221171 592943 497821 432015 653449 976514 306158 ,441060 551548 221171 592943 497821 432015 653449 976514 306158 202382 
402122 261487 578112 942964 23601 316892 382418 156133 102754 113512 ,942964 316892 268152 825786 881763 104292 764136 929200 981660 829612 
956133 898383 724905 312569 318447 687508 918136 320794 948564 274753 ,956133 898383 724905 312569 687508 918136 320794 948564 138274 550992 
689505 198505 247847 732932 265827 932414 316892 261028 653096 725262 ,585176 537737 188662 59300 318076 489272 122324 558295 256208 245011 
114542 19990 158766 876113 145792 347697 197054 759512 852983 164098 ,114542 19990 158766 876113 145792 347697 197054 759512 164098 732701 
94114 860897 234264 204364 104415 337868 184869 214960 616476 316373 ,94114 860897 234264 104415 337868 214960 616476 316373 864060 672014 
319388 959133 81329 466078 275128 22741 649636 317732 411859 993353 ,959133 81329 466078 275128 429298 736548 449378 410861 449889 970500 
258948 548494 446956 645978 847696 442440 574141 331829 266186 860567 ,258948 331829 728731 544692 13112 524493 18564 763046 301476 811545 
590713 525560 695877 231227 729000 206060 617262 793597 937370 685957 ,231227 729000 206060 793597 937370 428829 466481 324011 429757 312580 
40780 882284 688005 307558 839205 28701 16529 598167 3862 460703 ,40780 882284 688005 307558 16529 598167 3862 460703 989448 382741 
977012 383576 567743 476630 304343 525811 987960 572019 849318 933070 ,567743 476630 304343 572019 849318 571228 873636 312657 916067 354033 
970570 686316 23729 194276 321796 382730 593971 4438 461389 404324 ,686316 23729 194276 382730 593971 4438 461389 404324 995086 918568 
206422 306520 284808 469187 38201 121789 606035 106708 565348 429724 ,206422 306520 284808 469187 38201 121789 106708 354555 509234 178597 
843981 431771 314576 637267 221100 592183 151421 992533 594860 198046 ,431771 398738 456203 850511 636556 587148 968064 214352 769662 906400 
