GT,Result
241762 872387 112728 435346 993217 821556 321792 287965 195979 354839 ,241762 872387 112728 435346 993217 821556 321792 287965 195979 354839 
315053 472347 468343 692207 488565 913000 845609 651632 902784 583221 ,315053 472347 468343 692207 488565 913000 651632 902784 583221 443419 
645332 493760 337295 342412 991132 791561 495612 858358 254638 423545 ,645332 337295 342412 791561 495612 858358 254638 423545 277817 947312 
634045 513611 625397 540328 469334 224828 672203 115510 47659 743107 ,634045 513611 540328 224828 672203 115510 47659 743107 807296 320463 
836114 589650 193855 291100 568546 310159 438341 462147 18714 774483 ,836114 589650 193855 291100 568546 310159 438341 462147 18714 774483 
428829 923713 297333 607603 89732 919385 992842 800213 771753 326623 ,428829 923713 297333 607603 89732 919385 992842 800213 771753 562474 
441060 978072 551548 221171 592943 497821 432015 653449 976514 306158 ,441060 551548 221171 592943 497821 432015 653449 976514 306158 202382 
402122 261487 578112 942964 23601 316892 382418 156133 102754 113512 ,402122 578112 942964 23601 316892 382418 156133 102754 113512 268152 
956133 898383 724905 312569 318447 687508 918136 320794 948564 274753 ,956133 898383 724905 312569 318447 687508 918136 320794 948564 274753 
689505 198505 247847 732932 265827 932414 316892 261028 653096 725262 ,689505 198505 247847 732932 316892 261028 653096 725262 869801 510013 
114542 19990 158766 876113 145792 347697 197054 759512 852983 164098 ,114542 19990 158766 876113 145792 347697 197054 759512 852983 164098 
94114 860897 234264 204364 104415 337868 184869 214960 616476 316373 ,94114 860897 234264 204364 104415 337868 214960 616476 316373 864060 
319388 959133 81329 466078 275128 22741 649636 317732 411859 993353 ,319388 959133 81329 466078 275128 22741 649636 411859 993353 429298 
258948 548494 446956 645978 847696 442440 574141 331829 266186 860567 ,258948 548494 446956 645978 847696 442440 574141 331829 266186 860567 
590713 525560 695877 231227 729000 206060 617262 793597 937370 685957 ,590713 525560 231227 729000 206060 617262 793597 937370 685957 428829 
40780 882284 688005 307558 839205 28701 16529 598167 3862 460703 ,40780 882284 688005 307558 839205 28701 16529 598167 3862 460703 
977012 383576 567743 476630 304343 525811 987960 572019 849318 933070 ,977012 567743 476630 304343 525811 987960 572019 849318 571228 873636 
970570 686316 23729 194276 321796 382730 593971 4438 461389 404324 ,686316 23729 194276 382730 593971 4438 461389 404324 995086 918568 
206422 306520 284808 469187 38201 121789 606035 106708 565348 429724 ,206422 306520 284808 469187 38201 121789 106708 565348 354555 349421 
843981 431771 314576 637267 221100 592183 151421 992533 594860 198046 ,843981 431771 314576 637267 221100 592183 151421 992533 594860 83145 
472096 299786 884245 323696 893774 788612 916067 18640 785119 610280 ,472096 299786 884245 323696 893774 916067 18640 785119 610280 802402 
473596 357671 238010 31448 274207 860608 917727 771720 729678 146478 ,473596 357671 238010 31448 860608 771720 146478 61017 667289 276802 
898227 780081 698672 878562 46282 174963 213150 385070 891517 57109 ,898227 780081 698672 878562 46282 174963 213150 385070 891517 57109 
657453 344742 891491 593721 559094 988882 285692 866996 117381 83686 ,891491 559094 988882 285692 866996 117381 83686 231058 575724 354161 
216305 111933 133517 737418 626060 111274 651821 996002 365041 343954 ,216305 111933 737418 626060 651821 996002 365041 343954 636968 627366 
521428 989286 594263 301343 200076 605800 165447 700655 435306 829255 ,989286 594263 301343 200076 605800 165447 435306 829255 282665 640557 
36586 227509 164541 694204 565819 104706 710058 691513 882556 919775 ,36586 227509 164541 694204 565819 104706 710058 691513 882556 598265 
117888 911979 504478 548005 664784 951766 64468 728398 773507 144781 ,117888 911979 504478 548005 664784 951766 64468 728398 773507 144781 
7069 888731 430944 600204 172125 601326 64655 806629 859360 211456 ,888731 430944 600204 172125 601326 806629 859360 64655 211456 824783 
515334 857841 70038 801581 923053 97198 169570 154095 100081 749266 ,515334 857841 70038 801581 923053 97198 169570 154095 707486 695371 
444985 138258 326996 575966 811745 81980 856277 556519 626083 554370 ,444985 575966 556519 554370 656953 21622 573166 706402 372998 991151 
854439 124377 301247 752470 877065 622553 5818 739764 644753 850314 ,124377 752470 877065 622553 5818 739764 644753 850314 550938 779449 
280803 210569 365969 759404 790075 861164 404998 860661 962150 426350 ,280803 210569 365969 759404 861164 404998 808676 423540 556487 830991 
447672 150424 441608 462186 911325 911150 246004 793001 825267 25565 ,447672 150424 441608 462186 911325 911150 246004 793001 825267 25565 
852545 17994 753002 494874 157211 604528 807819 946306 810211 232248 ,852545 17994 753002 494874 157211 604528 807819 946306 810211 232248 
763715 879173 360546 6432 476752 4301 664911 825190 472530 565372 ,879173 360546 6432 476752 4301 664911 825190 472530 565372 995525 
412439 555561 469590 97702 473146 386915 728834 253518 54445 613055 ,412439 555561 469590 97702 473146 386915 728834 253518 54445 613055 
896895 668783 375394 861612 713867 65303 891121 885079 38024 245483 ,896895 668783 861612 713867 65303 891121 885079 38024 245483 980863 
536596 770573 985945 164617 533191 228055 728105 918475 904856 318348 ,536596 770573 985945 164617 533191 228055 728105 904856 318348 572439 
501736 256436 384984 187913 603109 702631 859643 582905 758701 481877 ,256436 384984 187913 603109 702631 582905 758701 481877 670969 977216 
657205 467822 290867 676642 403100 588679 479664 905439 878407 71889 ,657205 467822 290867 676642 588679 479664 905439 878407 71889 463201 
808661 204867 210776 640756 409708 719015 5384 162422 739621 502177 ,808661 204867 210776 409708 719015 162422 739621 502177 897265 680099 
913764 197311 904535 929270 331522 823564 866934 662699 828571 669921 ,913764 197311 904535 929270 823564 866934 828571 669921 61513 474993 
196423 456947 2105 771179 464947 480013 508128 882249 246724 59222 ,196423 456947 2105 771179 464947 480013 508128 882249 246724 59222 
560351 837351 28406 730402 748112 403912 592606 283484 411935 155859 ,837351 730402 748112 403912 592606 411935 721522 439532 326057 451574 
213876 129806 977300 718109 532464 209930 76962 448414 301238 967414 ,213876 977300 718109 532464 76962 448414 301238 967414 631273 980140 
838496 140509 805126 82428 124191 387881 464373 649921 598422 203217 ,838496 140509 805126 82428 124191 464373 649921 598422 203217 829727 
346092 870885 410158 498172 831882 742134 992678 251150 808497 376717 ,870885 410158 498172 831882 742134 992678 251150 808497 376717 141249 
