GT,Result
37607 297978 57695 34685 131052 139669 329174 206143 16494 316439 ,37607 297978 57695 34685 131052 139669 329174 206143 16494 316439 
45046 375249 149544 282599 95590 289224 15590 69187 114183 219455 ,45046 375249 149544 282599 95590 289224 15590 69187 114183 219455 
21124 594759 434734 601829 381680 431668 595895 605164 903882 393861 ,21124 594759 434734 601829 381680 595895 605164 903882 393861 595217 
26652 439945 382868 376652 376152 603830 430358 444161 899442 436130 ,26652 382868 376652 376152 603830 899442 387743 601870 602965 435678 
44573 70896 183895 57139 331369 326857 72580 120770 101202 355161 ,44573 70896 183895 57139 331369 326857 72580 120770 101202 355161 
41352 178363 138134 225701 235379 121256 329722 890 337276 446214 ,41352 178363 138134 235379 121256 329722 890 337276 446214 299109 
21588 16494 350806 206143 60164 297978 34685 192123 131052 316439 ,21588 16494 350806 206143 60164 297978 34685 131052 316439 259014 
1532 444133 445650 604670 391123 898535 605708 902200 383794 597784 ,1532 605708 434715 897498 914062 434421 438429 384710 607074 901176 
43098 22882 269052 301113 299847 207124 32119 155464 182922 337606 ,43098 269052 301113 299847 207124 32119 182922 337606 226860 303013 
47041 204456 908499 393004 601842 381098 605671 391128 591691 381788 ,908499 393004 601842 381098 605671 391128 591691 381788 903609 390014 
10235 347871 16891 216874 73470 173451 211061 37936 14359 49389 ,10235 347871 16891 216874 73470 173451 211061 37936 14359 49389 
46743 351383 49653 268242 247062 262874 117282 296571 34708 300060 ,46743 351383 49653 268242 247062 262874 117282 296571 34708 300060 
13005 321841 96346 286227 204728 272730 263010 323540 268673 196480 ,13005 286227 272730 263010 323540 268673 51022 92291 168788 279453 
3865 193023 18974 139973 247535 30828 319045 366713 50777 50769 ,3865 18974 139973 247535 30828 319045 366713 50769 76694 356544 
21231 429942 380334 390295 433869 904747 911762 387699 904247 910873 ,21231 380334 390295 433869 904747 911762 904247 434963 438074 444739 
49263 100541 384546 441982 387787 599032 609468 381125 443408 440658 ,49263 381125 430907 605625 439874 390086 379919 609932 607138 377598 
38675 234814 263015 242659 61153 64941 5333 906859 433018 391302 ,38675 234814 263015 61153 64941 5333 906859 433018 391302 389451 
1215 430809 393929 383650 441672 605635 433151 607657 897929 591977 ,1215 430809 393929 383650 441672 605635 607657 897929 591977 393934 
37072 303565 233619 17514 222618 124078 101393 371183 89105 317611 ,37072 303565 233619 17514 222618 124078 101393 371183 89105 317611 
48838 79423 402299 304139 956125 680501 28276 488814 596990 603861 ,79423 304139 596990 437956 377914 904210 431848 279476 430477 905380 
35607 340531 116133 100213 24074 351017 100030 101074 117332 146487 ,35607 340531 116133 100213 24074 351017 100030 101074 117332 328793 
21025 22204 79285 222974 324820 254011 35626 369861 306677 175129 ,21025 22204 222974 324820 175129 334430 106389 33461 111785 369246 
40885 133132 11584 98642 23749 116491 566 134712 239826 262742 ,40885 133132 11584 98642 23749 116491 566 134712 239826 262742 
16722 88813 239826 133132 219245 308857 335147 310901 46642 301316 ,16722 88813 239826 133132 219245 308857 335147 310901 46642 301316 
29596 97144 62110 118879 357610 357338 107745 178958 70512 338683 ,29596 97144 62110 118879 357610 357338 107745 178958 70512 338683 
30031 148239 321895 606029 913674 432418 378966 900335 607151 442466 ,30031 321895 432418 378966 900335 430807 607032 431711 433968 601385 
36764 812078 601818 602341 446907 899531 600252 389481 390395 430353 ,36764 601818 902302 898738 900590 607726 900288 904266 378890 439616 
10076 433474 436395 905685 434466 442511 608467 444851 607440 436232 ,10076 433474 436395 434466 442511 608467 444851 607440 436232 390333 
12921 238939 281522 110684 179079 10560 360036 903672 57058 68405 ,10560 360036 903672 116677 380074 376247 387673 445187 436353 607393 
43781 594804 606083 441169 912440 446944 377973 596529 904238 902927 ,594804 441169 912440 446944 902927 911394 392377 595897 445983 383716 
33650 161046 89309 37507 247976 284995 36461 285762 262067 137787 ,33650 161046 89309 37507 247976 284995 36461 285762 262067 137787 
20424 128194 239387 198170 392466 597892 444398 7844 907448 905426 ,20424 239387 597892 907448 896763 445219 910538 383241 599495 435097 
42213 315944 17884 375368 305785 111737 306372 433492 392939 598561 ,42213 315944 17884 375368 111737 306372 433492 61155 903676 595512 
13707 278405 79495 168446 324634 229278 339350 154904 315616 120787 ,13707 278405 79495 168446 324634 229278 339350 315616 120787 158773 
39250 606932 901316 907505 443315 602205 909306 431734 908251 392699 ,39250 606932 901316 443315 909306 908251 392699 392433 898198 606686 
14533 65851 276111 302517 330856 284825 262780 116356 182735 935561 ,14533 65851 276111 302517 330856 284825 262780 116356 182735 935561 
19464 438427 433173 594322 386394 593603 899385 393919 429676 596489 ,438427 594322 386394 593603 899385 393919 429676 596489 599792 599521 
28967 191649 34606 193118 61899 328574 216312 987738 377781 610852 ,34606 382793 436376 599024 436658 595600 444798 388677 608472 600988 
3266 871600 281974 963654 604571 393552 444009 899386 598655 591789 ,3266 281974 963654 393552 444009 899386 598655 591789 433010 381416 
110 599744 602821 386394 591789 899530 899385 907498 912405 600981 ,599744 602821 386394 591789 899385 907498 912405 600213 597430 597505 
