GT,Result
473531 437632 645279 588704 755508 455135 826338 243748 741459 384187 ,473531 437632 645279 588704 755508 455135 826338 243748 741459 384187 
445102 445103 957638 558103 776492 162043 118207 535306 405989 179987 ,445102 445103 957638 558103 776492 162043 118207 535306 405989 179987 
652861 216909 866000 227060 505258 957576 362157 234377 31470 89653 ,652861 216909 866000 227060 505258 957576 362157 234377 31470 89653 
296385 50230 144355 123563 450354 114408 77972 635725 348617 46916 ,296385 50230 144355 123563 114408 635725 969204 621564 771656 653539 
739586 371965 8199 479921 998936 17653 597007 775712 814934 883545 ,739586 371965 8199 479921 998936 597007 814934 883545 265751 890146 
327668 92076 142574 50494 306210 167025 838171 574918 520609 483627 ,327668 92076 142574 50494 306210 167025 838171 574918 520609 483627 
848936 146252 987000 892889 540537 55058 310121 171780 836791 673131 ,848936 146252 987000 892889 540537 55058 310121 171780 836791 673131 
71528 204540 165906 55319 557772 19609 7274 76823 177892 527263 ,71528 204540 165906 55319 557772 19609 7274 76823 177892 527263 
353284 792422 600642 408090 214336 17923 326881 446510 814837 924322 ,353284 792422 600642 408090 214336 17923 326881 446510 814837 924322 
557772 204540 666769 71528 799578 672638 81155 780278 55319 165906 ,557772 204540 666769 71528 799578 672638 81155 780278 55319 165906 
68409 581290 949737 949738 994387 19603 294775 149591 765166 765167 ,68409 581290 949737 949738 994387 19603 294775 149591 765166 765167 
489302 26058 179046 375807 722860 943335 78180 22281 646045 804376 ,489302 26058 179046 375807 722860 22281 646045 708788 281577 929288 
464383 888686 338921 100416 404842 619782 483012 118072 99087 261782 ,464383 888686 338921 100416 404842 619782 483012 118072 99087 261782 
55369 374 71053 303141 126601 87057 344357 993581 279773 211607 ,55369 374 71053 303141 126601 87057 344357 993581 279773 211607 
847351 550590 728479 875229 167691 602380 261782 944432 247398 905591 ,847351 550590 728479 875229 167691 602380 261782 944432 247398 905591 
686685 943614 550501 74064 878260 521805 712467 309481 889232 731305 ,686685 943614 550501 74064 878260 521805 712467 309481 889232 731305 
818883 212180 820727 851611 280740 42625 885852 236575 169429 907604 ,818883 212180 820727 851611 280740 42625 885852 236575 169429 907604 
95193 181030 479036 237083 114949 728925 291847 587313 755823 755824 ,95193 181030 479036 237083 114949 728925 291847 587313 755823 755824 
357677 860993 860994 366837 265769 271813 807579 41871 483626 558623 ,357677 860993 860994 366837 265769 271813 807579 41871 483626 558623 
887295 473712 558222 558223 592029 920446 124937 621825 63164 147155 ,887295 473712 558222 558223 592029 920446 124937 621825 63164 147155 
93385 999550 180315 936549 470269 715710 264034 638823 939865 366824 ,93385 180315 936549 470269 715710 939865 945998 926451 650007 11828 
947797 947798 8544 931613 395328 883410 663608 287171 287172 357859 ,947797 947798 8544 931613 395328 883410 663608 287171 287172 357859 
147518 449328 670834 19860 620499 833463 663608 824936 8544 883410 ,147518 449328 670834 19860 620499 833463 663608 824936 8544 883410 
233548 662883 685835 139146 243463 171896 352888 352889 999346 352207 ,233548 662883 685835 139146 243463 171896 352888 352889 999346 352207 
948211 280412 190287 315449 820982 176651 262902 841953 489885 132272 ,948211 280412 190287 315449 820982 176651 262902 841953 489885 132272 
757118 231203 505637 505638 505639 635446 206211 206212 822014 56456 ,757118 505637 505638 505639 635446 206211 206212 56456 579213 901419 
83411 399774 423886 777296 497805 844741 138947 310007 122229 710835 ,83411 399774 423886 844741 138947 310007 122229 988561 994787 113828 
821077 645978 134541 536692 332016 508532 153116 886564 809675 809676 ,645978 134541 536692 809675 809676 309578 207918 703574 288436 5009 
341455 759301 714850 628022 302120 458462 155915 612854 476309 605003 ,341455 714850 628022 458462 155915 476309 605003 433092 888245 303767 
491724 533956 53682 825067 740043 80500 636623 138647 799646 324218 ,491724 533956 53682 825067 740043 80500 636623 799646 324218 216826 
886400 822619 568968 574065 450240 469062 115539 240420 428190 394608 ,886400 822619 450240 469062 115539 240420 700802 480047 136081 789356 
19174 891430 532657 532658 900912 514913 639475 695570 177539 264829 ,19174 891430 532657 532658 900912 514913 639475 264829 814450 364523 
164233 177369 747299 335528 772263 249590 564984 820069 275885 275886 ,164233 747299 335528 249590 820069 275885 275886 20289 142457 880946 
503564 19714 948975 298035 15784 637516 42710 210072 387397 152014 ,503564 19714 948975 298035 15784 42710 210072 843334 854092 827539 
856005 169526 362683 888565 135110 819052 903804 590413 278632 322895 ,856005 169526 362683 888565 135110 819052 903804 590413 278632 322895 
298368 343814 152621 457411 261475 874396 227616 769932 257755 907860 ,298368 343814 152621 457411 261475 874396 227616 769932 257755 907860 
988155 767256 426180 77476 490069 695794 333114 129373 289125 632412 ,988155 767256 426180 77476 490069 695794 333114 129373 289125 632412 
478229 599159 439481 64880 671020 647416 371739 36258 901479 901480 ,478229 599159 439481 64880 671020 647416 371739 36258 901479 901480 
261920 37007 877256 877257 698586 739711 801346 105309 705677 705678 ,261920 37007 877256 877257 698586 739711 801346 105309 705677 705678 
651551 651552 255892 732413 732414 748861 156820 156821 959732 697286 ,651551 651552 255892 732413 732414 748861 156820 156821 959732 697286 
401754 411934 225929 857617 904504 888159 260563 976213 312749 414050 ,401754 411934 225929 857617 904504 888159 260563 976213 312749 414050 
974689 68635 748000 983300 387525 116523 116524 830712 648269 657199 ,974689 68635 748000 983300 387525 116523 116524 830712 648269 657199 
136286 82953 42963 167628 938791 577749 108752 108753 128973 128974 ,136286 82953 42963 167628 938791 577749 108752 108753 128973 128974 
123553 982947 58964 952875 263904 248633 546221 56298 444818 988060 ,123553 982947 58964 952875 263904 248633 546221 56298 444818 988060 
378463 409641 137083 991733 330482 613779 220212 952665 838621 969660 ,378463 409641 137083 991733 330482 613779 220212 952665 838621 969660 
618903 205867 185588 929069 854731 307965 409359 703833 312582 218352 ,618903 205867 185588 929069 854731 307965 409359 703833 312582 218352 
893644 237524 845372 845373 663395 948463 259490 100518 431895 540172 ,893644 237524 845372 845373 663395 948463 259490 100518 431895 540172 
278671 573723 14375 292518 795375 795376 901052 672676 198274 310426 ,278671 573723 14375 292518 795375 795376 901052 672676 198274 310426 
291908 802353 124241 233740 233574 900901 326845 590290 845715 572273 ,291908 124241 233740 900901 845715 700725 897122 359806 5374 58497 
79728 708653 105513 189367 851619 600042 700078 580295 391142 695674 ,79728 105513 189367 851619 600042 512122 648198 928370 683526 208320 
160435 544968 982801 743678 739882 430746 205354 205355 401527 85524 ,160435 544968 982801 743678 205354 205355 139217 10913 541740 944024 
590279 739604 27776 750369 809901 753493 580324 566734 513500 148091 ,590279 739604 27776 750369 809901 753493 580324 566734 513500 148091 
348776 497746 955111 482615 408768 659033 396952 634636 766659 414871 ,348776 497746 955111 482615 408768 659033 396952 634636 766659 414871 
442962 442963 477902 809706 805522 776161 764823 45807 277091 113394 ,442962 442963 477902 809706 805522 776161 764823 45807 277091 113394 
59582 948994 450604 573022 903410 268309 594198 617528 332879 549840 ,59582 948994 450604 573022 903410 268309 594198 617528 332879 549840 
555454 677257 195409 195410 410683 397540 290934 853236 28742 815489 ,555454 677257 195409 195410 410683 397540 290934 853236 28742 815489 
75460 938262 313339 279120 507721 946158 629263 189337 21290 847371 ,75460 938262 313339 279120 507721 946158 629263 189337 21290 847371 
419855 632896 402034 974581 864111 657052 386843 314631 314632 342729 ,419855 632896 402034 974581 864111 657052 386843 314631 314632 342729 
