GT,Result
392649 380462 382115 434457 909541 432534 609383 898565 605724 431362 ,392649 432534 431362 434725 390302 909321 599540 601418 602823 442273 
855306 669698 721320 887018 614597 787311 779989 674744 823788 894516 ,602823 908469 441984 381717 434059 906489 601147 609479 904235 379000 
617450 597580 392649 434457 440916 600264 602134 609383 390785 607076 ,392649 600264 607076 443516 386587 382904 596131 914432 380047 446845 
451081 680604 989579 970872 590400 886681 504514 689890 504271 941259 ,691901 767439 428179 602823 597831 441899 819981 608356 444812 384266 
617044 961676 462099 890069 349144 449780 997029 414860 939498 905486 ,414860 905486 202699 388357 912421 377294 744661 431831 899926 609128 
980074 971424 483331 536342 443849 959941 588806 389136 784343 779989 ,406056 911973 385357 914409 596742 910853 898536 378488 606446 429921 
998775 544926 644256 799617 511185 912605 911196 908972 910070 911844 ,799617 599548 905486 911371 376280 901195 438414 908463 906462 609479 
432556 386666 447263 384827 439894 441990 907202 896758 901257 389552 ,432556 387082 607076 437559 603758 390785 444942 378522 393165 608844 
36847 979942 696744 811553 734252 969030 525155 662957 898639 593205 ,393566 601210 442539 593722 980373 375797 438981 439939 913249 609201 
827394 450733 395265 448087 950593 379751 228531 778947 141893 575117 ,827394 608132 902958 606695 912504 608474 442893 382400 914657 905211 
779712 488803 816449 383393 434468 911413 384788 908973 636192 375789 ,911413 384788 908973 375789 593615 603269 444720 440324 381804 393118 
985886 686920 893455 733675 434754 387852 888834 605683 898276 376884 ,434754 387852 601856 905474 595876 387840 382095 904887 389007 896851 
41640 436158 920527 445919 906034 599782 436661 588879 907884 606988 ,436158 445919 907884 380470 913973 906468 379666 389723 436986 908701 
627287 578233 618569 708660 343433 292301 436158 898216 903252 599753 ,343433 898216 375755 908030 908286 436226 603759 382866 388291 390092 
490905 831120 896024 502149 492661 484809 525650 842863 431507 811073 ,842863 965797 439952 606915 722352 384774 389087 909050 603866 591931 
17362 594271 385269 389016 439591 593722 447769 432535 912988 432466 ,439591 432535 591826 439000 447805 911439 604291 903694 910883 901339 
836043 565548 566139 965153 994673 920760 471436 650962 678443 805934 ,836043 805934 433563 435581 430334 430256 607680 392951 608058 609154 
587608 927377 670476 666875 936364 555264 548186 977207 417169 522277 ,548186 910638 908650 440350 443400 442472 901909 902871 746014 601106 
684895 399347 739071 413436 676121 831218 559112 376476 471099 904470 ,380432 899790 598788 384603 596520 393954 595648 441980 441580 387729 
679860 895937 592688 440729 384808 392685 437976 903210 433574 596506 ,437976 386102 435283 378470 389492 592361 600049 595548 906555 430256 
735849 949485 906829 898663 595960 600611 908509 595889 433511 908177 ,906829 600611 595889 435581 904654 387760 593986 603310 431783 600189 
383918 434719 432301 911776 393986 903210 390625 907967 381025 601861 ,383918 434719 432301 390625 907967 387443 391356 593986 437976 907232 
303062 387182 165407 377312 446220 594221 899531 602382 380458 432354 ,165407 444316 609889 595843 389440 601939 592598 389993 388570 607135 
357619 780547 722018 975847 747669 73383 897446 901408 386102 440278 ,386102 429642 595843 376586 914041 441664 907967 595149 910854 607680 
423884 432398 393186 378179 377471 441580 598788 909969 596506 609359 ,393186 378179 377471 441580 598788 609359 596982 595542 389505 376179 
443017 597538 896832 446257 897530 592688 598103 909579 393192 900910 ,438987 606053 896883 431688 905433 385922 444316 387729 392037 900256 
438998 380475 599055 609359 609095 436551 439859 601139 593966 437171 ,609359 609095 439859 385497 900869 431369 904866 913288 606053 593614 
378950 901917 375771 906502 432301 379670 910907 430999 608066 591851 ,379670 430999 444789 594702 387729 441189 907116 446928 445912 896738 
43837 350963 372127 185059 987357 203621 232473 668476 73094 158563 ,43837 372127 203621 73094 158563 181998 48394 283601 199573 5409 
10748 543930 400077 256153 736874 347129 915575 286161 848535 118866 ,910122 434009 391835 393918 904916 391736 603269 604307 378518 433169 
595586 901970 602246 385854 602345 899386 599823 593927 435766 388578 ,595586 602246 602345 388578 597000 605540 381468 904319 900838 378183 
661768 832965 626866 463340 919931 445633 375691 909530 438031 601865 ,463340 438031 437890 603822 387135 606695 443373 914099 606915 592654 
872341 615217 606988 432901 906515 392050 380387 906538 600234 597474 ,380387 600234 381688 431933 898753 381027 911173 599714 594234 447706 
800777 948158 452534 517219 672929 574511 616562 385070 987563 679176 ,517219 672929 679176 859356 494585 860806 642435 404060 617119 407600 
393925 901716 897320 384762 376967 593735 433149 901775 908458 431933 ,901716 384762 908458 431933 434408 378976 384610 603809 442552 379691 
848959 447788 563825 385818 391120 608888 900297 601077 380387 903467 ,608888 601077 903467 429596 607055 910859 593294 908992 606132 908702 
245068 511916 388997 393994 378966 906879 599714 432933 907521 431733 ,906879 907521 385845 379679 382356 607045 603502 907981 897936 604658 
730738 377362 439544 912364 386710 381829 391746 441154 897901 382824 ,439544 441154 897901 382824 593608 907962 597841 435650 441136 594021 
584284 683569 377953 377357 898778 440636 390567 910864 905458 375773 ,377357 390567 375773 607417 899013 605678 393654 603898 386707 447372 
796737 847162 958786 481558 483474 755514 685898 398634 532569 727456 ,953948 698045 873128 825396 813369 529643 533182 978234 434539 882313 
