GT,Result
392649 380462 382115 434457 909541 432534 609383 898565 605724 431362 ,392649 380462 382115 434457 909541 432534 609383 431362 390714 434725 
855306 669698 721320 887018 614597 787311 779989 674744 823788 894516 ,669698 721320 887018 787311 779989 674744 823788 386157 517338 602823 
617450 597580 392649 434457 440916 600264 602134 609383 390785 607076 ,597580 392649 440916 600264 609383 390785 607076 599017 607382 443516 
451081 680604 989579 970872 590400 886681 504514 689890 504271 941259 ,451081 970872 504514 689890 504271 691901 657799 771470 481708 426908 
617044 961676 462099 890069 349144 449780 997029 414860 939498 905486 ,617044 961676 890069 414860 939498 905486 377381 202699 603251 447340 
980074 971424 483331 536342 443849 959941 588806 389136 784343 779989 ,980074 971424 483331 536342 959941 588806 784343 779989 537267 669698 
998775 544926 644256 799617 511185 912605 911196 908972 910070 911844 ,544926 799617 511185 912605 910070 911844 802681 599548 905486 603251 
432556 386666 447263 384827 439894 441990 907202 896758 901257 389552 ,432556 384827 441990 896758 901257 593577 387082 607076 437559 429891 
36847 979942 696744 811553 734252 969030 525155 662957 898639 593205 ,811553 525155 662957 644122 384793 431044 609895 393566 594807 348186 
827394 450733 395265 448087 950593 379751 228531 778947 141893 575117 ,827394 450733 778947 325925 608889 328758 608132 899811 911180 902958 
779712 488803 816449 383393 434468 911413 384788 908973 636192 375789 ,779712 383393 434468 911413 384788 908973 636192 375789 601884 392953 
985886 686920 893455 733675 434754 387852 888834 605683 898276 376884 ,686920 893455 733675 434754 387852 888834 605683 376884 601856 905474 
41640 436158 920527 445919 906034 599782 436661 588879 907884 606988 ,41640 436158 920527 445919 906034 599782 436661 588879 907884 606988 
627287 578233 618569 708660 343433 292301 436158 898216 903252 599753 ,627287 618569 343433 436158 898216 903252 375755 908030 391348 392461 
490905 831120 896024 502149 492661 484809 525650 842863 431507 811073 ,831120 896024 492661 484809 525650 842863 811073 689978 802355 965797 
17362 594271 385269 389016 439591 593722 447769 432535 912988 432466 ,594271 389016 439591 593722 432535 912988 432466 381047 379990 383235 
836043 565548 566139 965153 994673 920760 471436 650962 678443 805934 ,836043 566139 920760 471436 650962 805934 543155 894651 907888 433563 
587608 927377 670476 666875 936364 555264 548186 977207 417169 522277 ,548186 522277 989238 934662 608349 820209 391330 444953 914522 683249 
684895 399347 739071 413436 676121 831218 559112 376476 471099 904470 ,684895 559112 904470 704883 486911 726718 987596 565518 564193 634793 
679860 895937 592688 440729 384808 392685 437976 903210 433574 596506 ,440729 384808 392685 437976 433574 596506 897395 914088 441980 386102 
735849 949485 906829 898663 595960 600611 908509 595889 433511 908177 ,735849 949485 906829 898663 600611 908509 595889 433511 602156 386093 
383918 434719 432301 911776 393986 903210 390625 907967 381025 601861 ,383918 434719 432301 911776 390625 907967 437563 906099 387443 391356 
303062 387182 165407 377312 446220 594221 899531 602382 380458 432354 ,165407 377312 446220 594221 602382 380458 432354 910083 911788 381157 
357619 780547 722018 975847 747669 73383 897446 901408 386102 440278 ,357619 975847 747669 386102 440278 592643 609439 899515 439912 594832 
423884 432398 393186 378179 377471 441580 598788 909969 596506 609359 ,432398 393186 378179 377471 441580 598788 596506 609359 596982 431888 
443017 597538 896832 446257 897530 592688 598103 909579 393192 900910 ,597538 446257 897530 598103 909579 900910 438987 388539 606053 896883 
438998 380475 599055 609359 609095 436551 439859 601139 593966 437171 ,438998 380475 599055 609359 609095 436551 439859 601139 593966 437171 
378950 901917 375771 906502 432301 379670 910907 430999 608066 591851 ,378950 901917 375771 432301 379670 910907 430999 608066 591851 606986 
43837 350963 372127 185059 987357 203621 232473 668476 73094 158563 ,43837 372127 987357 203621 73094 158563 101714 181998 48394 283601 
10748 543930 400077 256153 736874 347129 915575 286161 848535 118866 ,400077 256153 347129 915575 286161 118866 66203 838172 323965 888942 
595586 901970 602246 385854 602345 899386 599823 593927 435766 388578 ,595586 901970 602246 385854 602345 899386 599823 593927 435766 388578 
661768 832965 626866 463340 919931 445633 375691 909530 438031 601865 ,626866 463340 919931 445633 375691 909530 438031 437890 593996 384788 
872341 615217 606988 432901 906515 392050 380387 906538 600234 597474 ,606988 432901 906515 392050 380387 906538 600234 597474 897342 905152 
800777 948158 452534 517219 672929 574511 616562 385070 987563 679176 ,948158 517219 672929 385070 679176 859356 494585 860806 616161 681498 
393925 901716 897320 384762 376967 593735 433149 901775 908458 431933 ,393925 901716 897320 384762 376967 901775 908458 431933 901717 379882 
848959 447788 563825 385818 391120 608888 900297 601077 380387 903467 ,447788 563825 391120 608888 601077 380387 903467 429596 389551 607055 
245068 511916 388997 393994 378966 906879 599714 432933 907521 431733 ,511916 393994 378966 906879 599714 907521 598584 376150 387627 608805 
730738 377362 439544 912364 386710 381829 391746 441154 897901 382824 ,439544 386710 381829 391746 441154 897901 382824 898947 898317 904833 
584284 683569 377953 377357 898778 440636 390567 910864 905458 375773 ,377953 377357 898778 390567 910864 905458 375773 436219 383731 607417 
796737 847162 958786 481558 483474 755514 685898 398634 532569 727456 ,847162 958786 481558 755514 685898 398634 532569 727456 646915 864569 
