GT,Result
644026 83127 132728 352552 663655 489072 661922 39778 112384 444523 ,132728 352552 663655 661922 112384 444523 215517 79037 899872 203413 
874415 120835 666371 556925 287300 939317 480276 478122 593283 732236 ,874415 120835 666371 556925 480276 667130 448242 322456 51045 413067 
636826 406319 120232 423269 960049 415989 638046 159472 496862 191289 ,960049 415989 638046 496862 559142 571469 675304 40771 468938 123115 
80033 291221 280460 310413 429407 363475 75460 363484 516877 79037 ,80033 291221 310413 363475 75460 363484 79037 227313 785047 279580 
502280 881142 142907 837849 842359 261168 684378 845676 820034 459469 ,502280 881142 261168 684378 820034 459469 538859 317 879764 670738 
311276 886315 869750 383288 50092 781775 148683 164834 972667 51468 ,311276 886315 869750 383288 50092 781775 148683 164834 51468 102573 
235086 953333 646071 627331 620838 961509 878366 148897 263531 969877 ,235086 953333 646071 627331 620838 961509 878366 148897 969877 551047 
345682 766707 834274 970695 567312 971519 768724 990038 314376 12808 ,345682 766707 834274 970695 567312 971519 768724 990038 314376 12808 
27422 75100 364646 203944 134435 413771 125501 731663 461557 944442 ,203944 134435 413771 461557 160034 114855 468257 806995 730968 24772 
537122 768245 255858 530441 269798 64409 107001 529649 141887 961206 ,537122 255858 530441 64409 141887 961206 223803 642376 106910 140751 
383228 880392 173540 453661 727512 183913 736094 425516 606104 195226 ,383228 839509 878366 154234 448958 471923 18077 725282 850541 720604 
448591 660215 249235 53630 641700 864662 661969 968018 682287 346407 ,448591 660215 249235 641700 864662 661969 968018 682287 346407 171883 
416591 475851 334610 759318 870441 577419 373887 410477 633567 767641 ,373887 410477 633567 767641 57748 758456 302671 934196 253853 944156 
125756 144361 272047 481945 840647 276676 822974 619290 981295 340517 ,125756 144361 272047 840647 981295 256236 504736 360250 512240 618697 
883468 357233 971846 436138 35763 753488 353287 172929 33031 987397 ,35763 353287 739001 174138 984957 938173 314865 784304 508252 786630 
984350 99964 904198 902887 304253 633567 758456 370648 410477 826751 ,758456 801454 886607 768040 252434 934196 692425 764262 665606 259042 
150164 175251 999817 40792 859510 321799 291114 740909 900457 40333 ,150164 175251 40792 859510 321799 291114 740909 900457 40333 679576 
551047 144010 949526 295635 626257 619478 111560 739990 726094 252919 ,551047 626257 619478 111560 739990 726094 252919 317832 627331 148897 
763615 83184 294042 423522 545667 453540 488285 307160 278762 453351 ,83184 294042 423522 545667 488285 307160 278762 453351 199462 102099 
835002 208284 722327 725972 664548 745538 539982 413436 539877 763171 ,835002 208284 722327 725972 664548 745538 539982 413436 539877 763171 
