GT,Result
244507 850469 491568 986787 259158 931169 729404 98629 110176 799417 ,986787 729404 386157 653015 866962 637084 512610 642362 370632 382066 
271952 775362 775391 157628 840768 175833 105469 922043 893891 649275 ,157628 175833 922043 300669 897981 330878 410339 737347 919664 383281 
284983 433745 554273 555781 780147 483408 932906 937251 221496 378522 ,433745 554273 555781 780147 932906 937251 514746 209198 175217 981743 
515329 343400 760446 675085 545918 83607 329192 600146 465230 412140 ,545918 600146 923141 448804 734459 699286 998353 190614 595874 45434 
332486 883541 832057 402535 98576 185594 481 685619 460085 69335 ,883541 832057 402535 98576 460085 333095 713242 238069 551035 955248 
724336 973656 395012 663397 486398 724433 893687 920683 937430 374169 ,26384 847675 186230 823624 516190 152347 993952 961561 924630 378712 
489247 803927 608357 159897 767968 803200 262552 188815 757276 659416 ,608357 262552 188815 757276 659416 803198 61609 759741 695992 906019 
925883 183827 312663 283455 478199 636987 563598 194082 456019 430219 ,563598 194082 456019 108456 885230 967669 588775 63543 171024 746778 
28209 528719 568311 875860 537190 692172 953512 960965 175500 834975 ,570117 710304 362541 274695 533988 61773 37178 353225 189632 634684 
93741 886090 482591 329313 929246 948867 354199 612120 15157 886186 ,482591 929246 15157 678526 678552 447243 584563 512307 119172 381119 
25298 381240 260816 836571 142960 706946 175562 536388 58152 617190 ,25298 260816 836571 706946 713338 393470 886410 670382 108544 803380 
674065 240444 764732 592158 398701 623768 898723 655892 692245 981697 ,674065 240444 764732 592158 655892 981697 614503 121719 160152 152715 
979930 865551 78970 652443 419007 874801 298771 276043 303350 270543 ,298771 276043 554582 365597 96120 153443 471721 530515 945290 234927 
630107 289288 486167 382160 275724 177617 933718 151786 291503 999033 ,151786 882327 938468 815754 52725 237406 658917 666612 477559 108646 
670063 465903 810713 719037 274692 781936 94791 966440 457380 554226 ,348627 504059 171435 654976 822875 977284 288475 570339 325184 445981 
688812 525300 626917 519738 470012 324292 727420 90809 58004 687033 ,688812 626917 519738 470012 727420 497197 315640 936071 92190 44000 
