GT,Result
244507 850469 491568 986787 259158 931169 729404 98629 110176 799417 ,244507 986787 729404 835147 467563 386157 653015 429809 434678 866962 
271952 775362 775391 157628 840768 175833 105469 922043 893891 649275 ,775362 157628 175833 922043 389412 300669 854069 897981 966813 330878 
284983 433745 554273 555781 780147 483408 932906 937251 221496 378522 ,433745 554273 555781 483408 932906 937251 221496 514746 209198 175217 
515329 343400 760446 675085 545918 83607 329192 600146 465230 412140 ,343400 545918 600146 394243 612403 923141 448804 150134 394035 173229 
332486 883541 832057 402535 98576 185594 481 685619 460085 69335 ,883541 832057 402535 98576 481 685619 460085 333095 713242 53590 
724336 973656 395012 663397 486398 724433 893687 920683 937430 374169 ,395012 847689 908930 724561 741430 26384 892715 684221 847675 186230 
489247 803927 608357 159897 767968 803200 262552 188815 757276 659416 ,489247 608357 803200 262552 188815 757276 659416 803198 61609 759741 
925883 183827 312663 283455 478199 636987 563598 194082 456019 430219 ,312663 563598 194082 456019 430219 108456 423995 885230 434369 304595 
28209 528719 568311 875860 537190 692172 953512 960965 175500 834975 ,28209 528719 537190 960965 175500 129568 465183 554559 528716 504099 
93741 886090 482591 329313 929246 948867 354199 612120 15157 886186 ,886090 482591 929246 354199 15157 922573 678526 678552 447243 584563 
25298 381240 260816 836571 142960 706946 175562 536388 58152 617190 ,25298 260816 836571 706946 58152 713338 393470 943855 886410 670382 
674065 240444 764732 592158 398701 623768 898723 655892 692245 981697 ,674065 240444 764732 592158 655892 981697 158276 614503 121719 160152 
979930 865551 78970 652443 419007 874801 298771 276043 303350 270543 ,298771 276043 447461 355864 554582 685220 305263 365597 96120 153443 
630107 289288 486167 382160 275724 177617 933718 151786 291503 999033 ,630107 382160 151786 291503 882327 762610 588924 938468 913448 815754 
670063 465903 810713 719037 274692 781936 94791 966440 457380 554226 ,670063 781936 94791 554226 500153 348627 504059 549328 414954 171435 
688812 525300 626917 519738 470012 324292 727420 90809 58004 687033 ,688812 525300 626917 519738 470012 727420 58004 497197 893702 231668 
191335 750576 918501 90373 20237 290483 76174 245482 251208 772718 ,191335 699051 813275 99423 409570 722698 100715 281171 224671 663338 
556005 284778 413364 67259 900676 592693 367437 957059 281623 997331 ,367437 957059 977930 642660 754039 776204 827614 513339 742788 201720 
412616 605999 349884 672088 150492 272821 455704 517281 463884 455702 ,349884 672088 150492 455704 405999 250357 806995 526556 619917 914507 
767512 866865 126247 420067 420055 492131 647091 785496 814600 329474 ,767512 866865 647091 785496 814600 308516 176530 666324 631506 833809 
927738 502490 2416 877128 541852 233504 192003 648320 877113 627901 ,434896 564307 831574 529073 428578 89307 69966 18078 762914 627906 
690066 817031 472985 609041 294739 402601 124571 749803 812582 949157 ,690066 817031 472985 609041 294739 124571 749803 812582 949157 427134 
377769 435490 308197 777154 526296 521758 669275 107376 344354 25246 ,377769 308197 526296 344354 876128 354813 845918 406376 810353 156122 
734797 247720 667022 79137 876067 968800 127898 715578 909760 118746 ,247720 968800 127898 715578 86783 619046 973765 619039 987639 973766 
307116 809057 207956 883706 990533 813386 912526 636753 674594 420315 ,307116 809057 990533 813386 636753 674594 389513 40638 408034 247189 
950435 142677 304903 474237 845626 354759 854749 636456 855693 474868 ,354759 854749 636456 222339 496435 314968 233566 929241 91722 645619 
67609 377131 494550 735032 990845 387314 657580 14889 657594 908898 ,67609 377131 494550 735032 990845 387314 657580 14889 529294 461360 
661534 531580 662332 642063 590227 114867 669815 346222 340289 707876 ,661534 531580 662332 642063 590227 114867 669815 340289 707876 790222 
823069 191866 384079 299623 626859 281900 903390 797930 995891 858880 ,823069 191866 384079 299623 626859 903390 797930 995891 858880 813724 
742257 655187 225655 916296 329182 747799 780910 133048 812774 967706 ,655187 225655 747799 133048 762869 465393 639283 125321 584728 336917 
76655 106742 555787 738634 627723 783859 27986 866250 21350 851385 ,76655 106742 555787 738634 866250 21350 851385 137521 839942 317041 
930231 834761 954475 848767 468983 375477 85357 26395 699411 235020 ,930231 834761 954475 468983 375477 85357 235020 560357 560424 376647 
849883 546086 959563 504895 708508 462769 451028 483839 696654 234976 ,462769 451028 483839 696654 234976 235842 417857 912297 320463 733204 
331201 423826 120816 934289 6580 182127 771627 163430 543122 66144 ,331201 423826 120816 6580 182127 771627 163430 66144 823342 337557 
273372 412050 162954 552246 440986 896388 168123 705165 367616 220389 ,896388 168123 333934 452534 478806 151649 661985 807056 274632 996509 
746180 746179 949813 106435 877905 690123 960205 423600 746163 369546 ,877905 423600 746163 369546 90114 662950 954358 746181 103619 977031 
206925 211013 498938 279869 748666 253679 515005 300150 585589 489808 ,206925 211013 279869 748666 489808 857940 522898 130309 830985 65591 
832602 223710 876804 503648 518791 537322 889208 979029 975484 654185 ,518791 654185 23017 18483 845936 898526 618736 100105 624926 72563 
749814 878333 374395 958152 531190 943005 12075 93270 116598 513964 ,727185 470942 283903 10126 836741 107732 925453 781627 787434 109802 
378438 381078 728947 611161 557267 673938 189345 684539 449587 681959 ,378438 728947 673938 189345 684539 449587 681959 281397 741359 123506 
708132 833348 866853 445857 36565 169124 511688 27914 539578 473957 ,708132 833348 866853 36565 511688 539578 531502 61042 516195 277317 
988851 683594 742631 897515 706776 322023 22875 476781 204739 713056 ,988851 742631 897515 322023 22875 713056 669340 934526 422710 598901 
550680 405365 242596 604070 450160 236218 838050 581775 477144 679436 ,550680 405365 604070 450160 236218 581775 679436 129148 27939 138469 
459491 230483 530545 685731 813842 434993 65977 198181 228391 886833 ,230483 685731 434993 886833 921437 167198 543183 739339 13959 169112 
282203 303647 944800 65547 401838 991942 918487 123438 889258 134185 ,282203 303647 944800 65547 991942 918487 123438 134185 206755 693478 
650245 318906 722641 921226 73244 481990 161783 635560 164711 188608 ,318906 722641 921226 161783 635560 164711 398724 188608 250789 662029 
579708 123471 64193 985729 407749 614249 379496 727929 358708 124008 ,579708 123471 64193 407749 614249 727929 358708 124008 896140 835598 
471777 290347 939427 434528 761511 619834 639810 60984 871651 618296 ,939427 619834 714271 536240 180071 197417 257845 502360 130333 162151 
614546 216820 527742 509144 271050 548106 28156 954719 796106 361901 ,527742 509144 271050 954719 761266 407828 437726 477116 79706 610273 
331177 445743 82564 245784 463630 988211 35676 967165 984366 11894 ,331177 445743 82564 463630 988211 967165 984366 11894 588214 928015 
610862 209831 340450 93358 349007 75720 206763 935993 813142 494102 ,93358 712865 89922 818646 911463 894064 362449 735541 606116 140729 
612531 835541 267043 418536 582495 835563 122222 561376 603998 618673 ,561376 937391 995629 550986 754354 215827 314613 676799 612471 88540 
955357 131025 885706 384245 205090 794265 83684 794266 378131 74711 ,955357 885706 205090 794265 83684 794266 378131 855242 690265 983576 
693128 924708 654716 920319 693041 828905 440152 227011 342709 994190 ,924708 828905 342709 994190 433500 113520 844861 816471 806004 87130 
806242 347494 929242 535727 207724 278508 102460 825657 705106 771686 ,806242 347494 535727 278508 825657 771686 253100 237016 437021 130052 
244780 36722 527439 558804 125571 558787 995830 527066 30121 54201 ,244780 36722 527439 558804 125571 558787 527066 30121 54201 470786 
149577 796246 869645 155817 107758 79105 117386 128090 547908 360036 ,796246 869645 155817 107758 124584 673539 147983 686288 86541 635269 
15013 680721 897915 934584 989861 728441 699602 554417 954006 882373 ,897915 728441 882373 151864 172658 100930 558545 220002 842789 74903 
542682 49287 707424 478920 200237 606755 539826 886265 422598 123968 ,542682 707424 478920 200237 606755 539826 886265 123968 924699 42364 
377664 932441 26922 613571 5620 646171 516786 784455 813081 852753 ,377664 932441 26922 5620 646171 813081 852753 352368 957007 353698 
960430 643871 823727 458332 823305 330653 237655 655834 166698 108636 ,960430 823727 458332 237655 655834 166698 108636 203807 529567 22633 
862281 107207 436425 677306 984676 638110 324162 638097 166336 138300 ,862281 638097 166336 59195 59188 267922 387458 356068 982934 257475 
556632 70791 630252 484664 965509 348627 942558 578551 642666 670063 ,348627 942558 642666 670063 851921 281191 431005 822468 810713 808068 
702379 703013 2204 719533 330605 907896 91700 587502 479209 464440 ,703013 91700 556103 245170 625888 435114 986472 684663 76315 511165 
484558 101091 427244 359110 273496 107882 45128 700401 175640 855300 ,107882 700401 175640 480938 742606 124664 175638 310658 609252 667354 
370254 705140 968127 176922 898996 821828 905037 338755 746180 841369 ,370254 898996 821828 905037 35980 211106 216162 745450 339434 787801 
703665 881180 323399 951847 486250 323972 428229 744479 610993 528791 ,703665 881180 951847 86487 744451 550474 563043 530418 569533 834176 
439187 943058 656466 744139 894452 866063 456016 859294 875333 555603 ,439187 943058 859294 875333 845212 643031 482775 31884 629764 996580 
263849 458782 735801 91070 296238 587863 883132 9079 124097 9262 ,263849 91070 296238 587863 124097 9262 296224 435270 596152 435300 
331067 133842 12790 582258 16821 304840 876304 109194 442615 853491 ,304840 876304 615937 85290 69226 976526 506038 30621 316968 656373 
210579 971097 210600 984274 29306 486905 478392 728914 804176 244372 ,210579 210600 984274 29306 728914 598694 557500 476714 11644 209583 
621537 111420 265587 92022 628052 207387 658363 438906 402349 115102 ,621537 111420 207387 224343 45350 602700 211326 399486 788686 269536 
159335 129826 404384 181390 184399 655434 529507 262763 952728 66769 ,404384 181390 184399 680652 842960 53686 674479 243905 804302 750838 
683434 65918 43616 449432 596311 219935 838803 673046 915234 156859 ,43616 449432 596311 219935 640353 411760 101147 305278 987819 654418 
840425 541921 862113 541877 625155 559008 771647 525317 525348 718882 ,541921 625155 559008 679355 34673 29754 782802 634487 557754 1847 
204315 386592 66898 605167 936536 19083 298162 437697 796072 335613 ,204315 605167 298162 796072 222494 164056 562534 965872 783080 818173 
627713 681883 562817 909489 794244 820490 778633 129455 458147 445548 ,627713 794244 820490 445548 728947 286695 988205 108105 930321 320940 
330387 836603 878346 116097 36848 282818 304705 201123 863392 212495 ,36848 282818 304705 201123 240782 765983 548524 826149 891337 962371 
960965 959441 785989 104808 605813 633272 798364 244307 310585 199723 ,960965 959441 605813 244307 381304 978909 967889 300260 621419 373188 
748704 704666 942181 705106 865679 833465 117166 146250 971425 335659 ,704666 117166 971425 335659 834024 998081 412607 182574 417040 750495 
320348 83307 770200 832657 715245 673742 171355 239529 72998 993472 ,83307 715245 239529 168281 913398 218140 543681 343492 747352 905692 
91608 265496 61216 85822 897490 734782 994397 937021 872370 485357 ,91608 61216 897490 734782 994397 937021 979310 770936 46247 840770 
731896 732397 59195 594130 226481 773581 50848 537842 895327 716584 ,731896 50848 537842 795137 877325 17998 702372 920337 220076 497139 
132822 512631 680697 654864 824944 535205 632082 765472 701333 791009 ,132822 824944 535205 855464 281356 699271 399910 865519 115031 402731 
160379 276932 313084 835948 123639 122844 600624 394329 149967 690357 ,835948 690357 806628 490398 706571 648247 60783 412003 293014 998526 
773194 273176 102041 674695 877411 702588 818835 424577 767383 4271 ,773194 273176 674695 818835 606442 24770 533980 773631 40281 464099 
333115 600455 689880 31432 814298 35560 42386 427635 232273 310508 ,689880 814298 204811 147262 368328 191764 368269 498589 930305 554609 
972694 727429 951757 446204 987772 610539 480931 932881 653956 515478 ,446204 610539 480931 932881 515478 254011 956021 633352 3972 783134 
748231 614541 393052 496171 635116 613412 168047 766199 161794 462611 ,748231 393052 635116 168047 766199 735199 714883 591223 264398 591218 
429064 471510 31510 786281 124777 78465 687162 78459 12824 548759 ,31510 124777 78465 687162 78459 548759 990335 676121 979049 810928 
421994 680304 722914 980517 731926 186142 278890 13352 485551 860936 ,680304 722914 13352 485551 600400 58110 437947 780697 782806 165451 
520824 31884 880746 125742 401029 241813 531594 894307 143080 73097 ,520824 31884 125742 401029 241813 531594 894307 143080 73097 332792 
187814 396567 264471 882873 683541 967443 303931 810412 618532 39969 ,683541 810412 618532 692614 543711 462015 910673 465386 9136 241305 
326558 715973 826144 226937 856560 520375 88752 739465 35427 105780 ,826144 105780 463072 543668 273619 885588 537310 839657 228741 220448 
843572 416447 895022 935732 979335 27930 169204 215618 314695 612538 ,843572 416447 895022 979335 27930 612538 447120 286402 379678 886702 
348096 45399 441908 614256 879641 124872 854272 962529 605522 48511 ,348096 45399 124872 962529 897074 505770 808551 706578 379077 949680 
902258 432857 355522 617861 714290 792840 657580 127482 109623 337978 ,432857 355522 714290 990061 545078 649675 311557 477121 979967 245170 
524551 453742 721513 407426 673345 373282 195826 486701 541010 68443 ,524551 453742 721513 407426 673345 373282 195826 486701 68443 498493 
595393 40072 606391 735369 442028 598564 690849 189575 912843 454175 ,442028 598564 189575 912843 454175 767934 393101 132102 577489 442987 
