GT,Result
4804012 277126 4713660 2849743 1150108 2797811 579348 610390 423266 545517 ,277126 1716418 3558193 181613 2219627 1046292 4002404 395861 3876660 2119384 
4083311 3300924 972034 1940759 476237 4450347 520192 2389501 2791316 2806753 ,4083311 3300924 2806753 1636568 1024517 1340576 2755599 3352465 4470035 1693210 
3172449 1451319 1907154 4961974 4347353 173340 4584938 2575209 938108 3148664 ,1451319 1907154 2914654 3247725 2518055 4769095 4658613 3820871 3486987 1259915 
737970 1584438 4795268 2290925 2642597 920666 3911285 3244642 2094009 4809598 ,1584438 4795268 2290925 2642597 920666 3244642 4631631 2710972 2314887 4659978 
3851558 3114683 4481360 3490218 1137005 733584 2751929 4314843 2600732 3626224 ,3851558 3114683 4481360 3490218 1137005 733584 4314843 3626224 4637269 2339380 
978485 2648554 503391 842679 1706161 2754684 581251 3334774 4606911 2300285 ,978485 503391 842679 2754684 581251 3334774 4606911 136219 3213055 1577882 
4949630 979919 2206432 757322 1339630 1602833 4684941 4072857 4802442 2480750 ,2206432 757322 1602833 4684941 4072857 4802442 2480750 3321155 2510607 2923531 
3815361 3047019 1447567 1579940 3191201 1971831 2026126 4094652 2432509 1823737 ,3047019 3191201 2026126 1823737 2154932 4628013 3101736 45301 3593670 4088764 
4474294 4869734 1347004 1573500 846772 4814524 1973243 2900898 2718227 480843 ,2718227 521574 2811170 4720458 1251598 1499190 1183425 4324220 3979341 3357830 
3589532 2803082 4923073 4461256 1053453 753225 756248 135538 921787 2260494 ,3589532 2803082 1053453 921787 2260494 1412741 352130 3651323 790353 3100260 
1831399 2739784 3396362 2862739 1903180 1443742 3710826 1879284 1115663 2980912 ,2739784 3396362 1903180 1443742 1879284 2980912 1598908 2863356 2142837 3771231 
1670387 3415431 3673399 1287160 2597462 1333262 1672995 3070603 4222350 3444340 ,3673399 2597462 1333262 1672995 3070603 4222350 1474710 1241743 4216321 3064100 
3434212 1703469 1534053 3185862 2246898 591515 4703260 2902462 643160 1935167 ,3434212 1534053 3185862 2246898 2902462 1935167 691188 3281536 3208624 2085200 
383285 3459987 2009362 1303012 1353571 1216551 1295740 1243052 3579800 1295390 ,1303012 1295740 1295390 2909502 3686584 3407060 1341981 1060578 3683056 2909491 
3560378 2409496 119169 3967061 1278352 889065 2076537 2651675 3403339 625679 ,2409496 119169 1278352 889065 2076537 3403339 625679 703988 4960433 78409 
4830834 3509971 4872811 2722919 1368325 2762228 1382053 3390914 1271682 1161057 ,3509971 4872811 2722919 2762228 1382053 1161057 1820541 3571581 3919691 2119797 
4758954 1677429 1714865 1140585 1000627 770820 3127220 2387935 3973677 4153314 ,4758954 1714865 770820 2387935 3973677 4153314 3992070 4101072 2125049 2566266 
