GT,Result
4804012 277126 4713660 2849743 1150108 2797811 579348 610390 423266 545517 ,3096930 1048597 559246 3900928 3381369 4573525 3851368 885215 4957930 2187438 
4083311 3300924 972034 1940759 476237 4450347 520192 2389501 2791316 2806753 ,2604865 3069655 2001005 3295514 1299906 4206376 1245074 3057116 3583199 2550945 
3172449 1451319 1907154 4961974 4347353 173340 4584938 2575209 938108 3148664 ,20869 297079 60003 3380680 35198 1777972 1666670 1988444 234385 3290581 
737970 1584438 4795268 2290925 2642597 920666 3911285 3244642 2094009 4809598 ,2642597 3244642 4920926 2480414 414167 1532697 4965408 3218642 1696483 2025842 
3851558 3114683 4481360 3490218 1137005 733584 2751929 4314843 2600732 3626224 ,3851558 3600451 1235855 4900992 1157642 4138953 1855115 3819782 2939886 1813417 
978485 2648554 503391 842679 1706161 2754684 581251 3334774 4606911 2300285 ,2017635 4507757 1300020 594786 4216034 2895412 2910159 1466368 1357544 1664079 
4949630 979919 2206432 757322 1339630 1602833 4684941 4072857 4802442 2480750 ,3765094 515040 4923978 869637 1606143 1201846 3191549 2055002 1668880 4446766 
3815361 3047019 1447567 1579940 3191201 1971831 2026126 4094652 2432509 1823737 ,3047019 2565572 2052257 3197875 4617403 4292604 3422610 1777975 2910592 3685769 
4474294 4869734 1347004 1573500 846772 4814524 1973243 2900898 2718227 480843 ,1251598 3357830 1627718 2931109 3398111 3169054 783658 2039013 1406185 3796893 
3589532 2803082 4923073 4461256 1053453 753225 756248 135538 921787 2260494 ,1053453 4789371 3438481 3942365 4225298 3132062 1645574 3971990 4347996 3868884 
1831399 2739784 3396362 2862739 1903180 1443742 3710826 1879284 1115663 2980912 ,2739784 1879284 1598908 2863356 2172971 3144696 1943662 4204774 4137782 3514821 
1670387 3415431 3673399 1287160 2597462 1333262 1672995 3070603 4222350 3444340 ,1672995 3070603 4222350 1474710 1244362 1995735 3468579 4504209 900226 1295458 
3434212 1703469 1534053 3185862 2246898 591515 4703260 2902462 643160 1935167 ,3434212 1534053 3208624 2085200 1873776 2187819 3298217 827025 2132608 3743627 
383285 3459987 2009362 1303012 1353571 1216551 1295740 1243052 3579800 1295390 ,1303012 1295390 3683056 3675697 2005078 1343593 1282756 4205506 4213014 382963 
3560378 2409496 119169 3967061 1278352 889065 2076537 2651675 3403339 625679 ,625679 4638199 1047540 4082821 3070892 2907319 2610783 3591837 3298351 2596378 
4830834 3509971 4872811 2722919 1368325 2762228 1382053 3390914 1271682 1161057 ,3509971 4872811 2722919 2762228 3919691 1664164 3152755 1881149 1745609 3096748 
4758954 1677429 1714865 1140585 1000627 770820 3127220 2387935 3973677 4153314 ,3973677 2125049 2566266 4094068 4777048 3341951 1726881 559641 4588488 3602972 
3638882 2198701 2852113 4607696 4932366 2920284 4700660 2104268 4960497 628558 ,1282735 3591590 1761059 2605833 909231 2605841 1295445 1763700 1769699 3413615 
2341783 687892 1727291 2160072 1881414 1013047 3688884 4082324 2369444 3749161 ,1727291 2160072 1881414 4082324 1775658 2269051 2009705 4821563 4562177 2880718 
2889328 2067391 3823081 187900 3875015 497338 1662232 1606609 3562100 2911486 ,2246493 385940 2014359 606323 3418297 1073452 1989219 3461621 3408982 1778026 
2693584 3178182 32451 697503 3046940 27923 1319968 3224835 2286018 1411392 ,2884492 4880804 1213180 2147992 46858 3624318 4537517 2140267 4738763 1383645 
3596944 1534037 1081917 4151098 3270457 4246524 2231893 4113542 1925063 1874292 ,3596944 4113542 1925063 4436275 4454748 419624 3098691 994592 3594661 526881 
3889996 707572 2339857 3785951 2285469 1626089 4933495 2569645 2234294 1071566 ,2491515 4524224 2725833 2049812 988000 3278449 3553004 4826133 3292812 1181927 
4911957 3343267 490695 3944094 4682528 1096157 2661057 2866036 2154348 4005504 ,3408757 1309631 2592182 4859245 905366 3463352 2607824 4210932 3667006 1252544 
1767560 1324185 2808167 1131383 1149768 3534448 2900331 466373 2062870 3271675 ,2010166 2535828 2057320 3669459 1289102 1309522 2607222 1481172 900618 1246538 
3376983 3868182 3098470 4342682 3980020 3022173 2635783 664303 4839556 2012165 ,4342682 3883741 4688213 3857744 3860951 2389779 2157666 4834485 1859226 3648897 
2794480 1698840 555213 2036484 823790 3316559 2002566 4501301 1086 1857043 ,555213 36161 1324968 2968771 4708294 325443 1370477 2065322 656732 412640 
2608457 3181766 2326992 4069673 576161 1906358 2849040 2386695 416691 2231916 ,2386695 3372429 1624378 3560205 4144824 2592481 218939 3121660 1522668 3565022 
1784356 4823679 552631 4003055 943061 1017650 1197806 237538 3393146 2362143 ,943061 836978 2080377 2748856 1300135 2776385 4941838 84958 2833227 2421387 
898640 2904471 1280447 913627 3251914 1311415 2549159 2003896 1774239 1337508 ,898640 2538454 2619067 3407060 3667234 1307223 3453021 2006807 2593626 379997 
169222 765538 3929146 568604 2362624 3367234 2123762 1759181 2990446 2664218 ,169222 3367234 1759181 2990446 2860463 3939990 2851163 1821058 3409591 155198 
1402626 2378348 2155963 2935097 4434921 3912798 1009761 2685578 1000732 964169 ,2155963 3128029 4002866 947631 4384380 3572206 4678158 4129493 3334197 4428921 
4079036 3688254 3248559 935089 3642270 320728 3153038 4991433 423615 3374833 ,841612 4371879 420726 3367318 4573549 3221841 40372 4778634 1564419 4097612 
3936547 1004568 3547381 4138924 1061369 3010399 4716451 3381687 3086483 3186889 ,557757 4926366 96651 1812414 4485836 1337244 2469689 2834052 2301748 3545205 
1685407 4782245 3949691 2401071 3708392 642121 2034410 2714260 1274289 922112 ,4526630 2335209 3895002 4908331 1617590 4295430 1675742 1178887 833557 4089042 
3307518 1385134 3023199 1719126 4311412 4382357 3359600 2713371 277384 2028769 ,3359600 1194172 4178784 2563164 158312 3129775 589541 2525412 1032291 3825028 
390227 4382571 4072387 3523509 3833168 2319269 2820817 4858726 3177651 1547373 ,2341073 4726019 2980180 3180700 2285734 3039062 2418382 1099662 3534769 302521 
210489 856384 472094 3293800 4740156 1364133 2922352 3037543 2723313 1173329 ,4170251 685111 3576952 880794 4663577 458180 4575811 3512930 2417015 4781017 
3888498 4195246 858564 1808828 23531 293986 1692075 4403453 4853741 2462250 ,2133888 1384933 2518468 759485 3161158 727014 3100955 1874875 542109 4387331 
3157036 1553815 3426004 2763549 4801919 2645578 3277992 2902515 1196802 4443728 ,3111411 4697697 2393384 910186 1775411 4851542 4299862 3420723 2597148 393148 
4538223 3309580 4545285 1101447 4268407 3700191 4276092 3992796 3033978 2160016 ,3419584 4749051 1179139 4722389 1258472 3267579 4304241 4212360 1669187 3413864 
2605147 3468557 1667635 1209352 3577480 2006550 3681757 897498 1213317 380340 ,2892930 1204480 3468579 901839 3301633 1365238 3260235 4506685 1059153 1774596 
2582042 818084 4603334 2701891 324352 3515923 4604112 2462532 4884037 4192204 ,432749 184974 2443382 2116187 1895744 848013 4520471 502486 3394195 4397118 
820068 2450864 1378698 4886532 2242068 4602044 3167521 3075597 4732370 4022746 ,847981 4670246 3710199 1256930 1078911 1683227 3484242 3961039 1502532 2243484 
295856 1431515 98763 4971033 1648848 4038258 4919527 505568 4937765 1744966 ,1431515 4919527 3491726 218363 3111146 785150 2826559 3191462 4291713 3053110 
3906973 3189730 155722 1915895 4408761 819298 4256001 244348 2012990 1943296 ,914263 1262238 4667793 750883 2874966 977324 3421448 4745823 1072735 3263882 
4432769 1970119 485163 1278822 4027212 1058161 4471464 4552177 1183848 3560065 ,485163 4027212 1058161 4471464 1183848 860262 4118000 2497976 4159922 1656976 
3175159 2077403 3048770 3784704 2652237 2715006 2326319 2068192 1961204 3822626 ,2230577 3604621 2683248 3088104 3904729 938383 1084719 1524886 3677511 4275384 
3513248 386483 1156133 453325 3568650 4290821 1274489 4620208 2650287 2519750 ,1443295 1203452 4867721 1848375 4287146 1346075 599465 1664671 3474140 4851794 
198878 2124873 2561015 1200234 226997 335985 3943140 246963 4395300 209152 ,219601 746418 755495 83931 219491 207431 4519641 200972 369924 1577740 
1033007 2476361 2565261 2560654 2409877 2979838 1788189 1046015 3531843 1380899 ,2390007 4120393 2763232 1478785 4204575 4238469 3995334 1872100 4228320 2652072 
3493891 2185181 3601891 3326511 2324055 2120337 3218660 218224 474533 2427030 ,218224 1215770 3305230 2622874 2547820 2537213 3668899 2611097 2597411 4288948 
3030837 4254442 320534 3192235 752881 588292 3004338 980197 4223651 4566916 ,133793 951041 2894048 3406580 1074741 3676255 2019569 3465946 1311004 2550743 
3162953 1428013 3042506 1919921 1909190 3118880 3794758 1549336 155546 906132 ,3794758 1549336 2731833 1475365 2392974 964841 2526043 1830236 4277686 1842360 
2729649 2797704 2664119 2284551 1010056 3435798 1528759 3097151 3726971 4511774 ,2729649 2797704 3726971 1306843 12645 4623849 2261344 424113 809734 3910103 
1293038 1820106 4233994 4669287 4207764 2145802 1711173 4272853 4281867 2638035 ,4272853 4281867 2638035 2954493 4648729 3080505 395179 3603825 4573106 2921022 
2706644 1389853 4763158 4702217 791684 686606 1160125 4688494 171066 2060533 ,2136338 3182150 2191351 1116354 2394198 4001577 2367081 1740800 763414 1598331 
1416291 4629226 4348562 3744885 618054 3147722 2190448 1721241 192080 3286427 ,1032263 2452695 4000854 1742421 1393504 1138556 1453099 2068355 2872658 1336301 
4867092 3090227 700452 238283 4108935 3552710 1510521 3649477 548180 4628867 ,4108935 3552710 355937 1786417 2354692 1643977 85337 3500350 4478803 250953 
4523017 3480043 284196 1171075 948448 2691796 3829924 3979568 1847476 2568943 ,1171075 3829924 2568943 3952339 568609 3495007 2609061 2798705 3492703 1123996 
3516353 483370 2074880 903033 2591098 4485389 1702858 3530735 4172192 1883429 ,913023 3476896 4286592 594289 3795626 3289722 438418 444975 4502854 3679890 
1410874 1663245 2285525 2054165 530583 1855741 717316 4966947 4528624 4060359 ,1410874 2054165 456154 2979283 3426172 492957 1686525 1454102 1270988 2862971 
3195560 3997065 2369978 1182550 3445368 1396164 3227422 2685296 975337 1436714 ,2369978 3227422 2685296 975337 4883812 902528 4061396 3946869 2854369 4829050 
4866090 1145941 2955901 1090289 667066 1880513 4762052 2826639 3902003 2254739 ,2548481 816600 2965375 4768998 3735114 3074761 1755417 4034902 1663066 1251876 
1629899 2627169 4458496 1157402 3142587 4411605 4011243 1435968 1192088 3479893 ,3864782 874710 4535780 2109872 380744 2318753 2154648 2000041 3387427 3780587 
3150522 108847 3933152 1447479 4040857 1483060 2477994 3493274 802353 2462480 ,1207531 1332260 2906484 1289832 1247459 1358425 1986559 1278141 1670050 4294767 
1326195 4620097 3477990 976536 960678 1848639 2793580 4149671 4056923 385033 ,733299 1703019 901809 583619 1677793 3468673 1985200 4843983 3264272 4296252 
284955 528552 4980836 837817 2429900 136087 420250 255094 4470687 4394249 ,837817 255094 135657 171906 1685430 226683 3886678 2849553 1650305 303215 
4017737 1893928 4435240 3443247 4699193 2726134 812863 1635651 4578202 866403 ,4699193 1635651 853400 3877167 2173798 1376496 946380 1642113 2468545 2278850 
2542174 2061352 471297 1887901 1392275 4566182 2006041 4701322 3730068 1013255 ,2542174 1392275 2010819 1013492 3184580 2496006 1189198 4074361 2008558 873833 
4538712 4066669 3786242 1335144 4160260 2135988 2879193 2532392 4952402 2946919 ,4538712 2532392 4550985 2349753 4316759 4613477 3958006 4710265 1758055 3226892 
711 1501 1743 2491 2808 3172 3946 5031 5167 6102 ,13019 15845 41951 65806 69113 86932 90832 100793 100810 105610 
1750023 3999059 2290025 3986281 3761624 1924567 1907433 808403 3982785 1699046 ,1750023 4991943 799782 4087869 3921589 170489 1566001 1866770 648678 2930300 
854661 874146 1305819 2882737 288315 442805 4700053 356459 3347331 3864826 ,3589446 2590998 378825 3680691 1210518 2016336 3659571 1332522 1673327 1205425 
60571 2562199 177431 3128853 1430747 2836282 2420412 2795945 1210828 1150074 ,60571 4573072 815680 694849 1862141 3511161 61500 1148893 4131065 4602189 
3118113 3309278 1808199 1626064 1011907 1738397 1578384 541684 654410 682792 ,1011907 682792 934344 1518262 3049734 588814 3662339 3731607 4964019 634383 
956267 3238365 2355801 1881799 1694920 1589493 4670035 3495660 1873524 1487044 ,956267 811065 3407571 3233666 4924246 4405200 1224983 4166730 1445565 3669017 
2082962 2176090 762085 480526 467346 2719743 405536 4515277 2967049 4174718 ,405536 972978 4998983 3196397 1952410 3448015 4367540 2990533 2265799 869088 
4819405 3992664 574215 4409106 487717 680818 323595 4124168 661517 2894433 ,4178947 3420055 676186 74954 201718 1033191 221252 4911235 4628334 449749 
3086935 4935037 3806860 2625241 619430 953071 3979199 1883874 1103571 800295 ,4011813 909613 3674668 1481707 1991240 1467545 3254395 906962 1765701 4508355 
2708004 4765498 3085817 63371 1354081 4262330 3801312 4412910 1532821 1247519 ,1938116 2991145 4621737 4362083 150930 4173537 3634658 1960112 1909331 3996660 
402915 835763 404553 3968985 1843598 4667176 1300340 1360506 4727396 4814482 ,4750894 819654 1415417 1072156 2007898 2001012 1464931 4301805 2011079 1204084 
2764690 1337244 2123019 2450130 2840387 3614617 768063 4775445 4926366 1245279 ,3632481 4070053 1966830 144972 4980847 2005032 1295296 1250520 2013596 2904420 
3693833 3668282 1672171 3408420 3293961 4287084 4298071 4857024 4292997 441982 ,376286 1214068 3692047 3261053 1278053 4206240 3682324 1340966 3444267 4210949 
1447502 2517874 4736368 1851279 2277155 513164 4228451 4613225 1253410 4155513 ,2517874 4736368 513164 4155513 3189549 4378107 3961515 1732792 3702570 2270283 
4058093 4129578 3219317 2242315 3865907 256458 471910 596590 269453 4144664 ,1785022 435077 608920 905366 3473587 3059879 3064598 4498863 599445 3473812 
2778758 4999007 2920367 1823436 4516611 2263391 928928 4458679 3458571 3097961 ,4491215 2838720 3294456 4706860 1554826 3223592 1177046 1617642 4796165 642934 
234393 4504657 3902160 1151556 3449252 4338271 805499 1806103 3736048 3241762 ,2182583 2191638 3320842 598171 3674110 910925 1249772 3676170 2612774 2537726 
1742428 3370556 929441 4335451 567232 528514 4032533 4680957 3857058 4276633 ,929441 4276633 4121929 4091860 1585429 4536865 4952543 2334037 849793 4116619 
2213380 1445499 3904439 4932389 4465518 2605990 3396729 2227635 3112960 1735572 ,4240999 3456517 3253205 1339948 1288680 430349 3691164 3422062 2546170 1297141 
1140006 2563773 458134 2260082 2426674 1720808 4731873 1389561 4262858 427042 ,4828767 3389645 4799456 4629385 2235960 4072850 2685035 2690630 4485478 1527351 
4409713 4628292 3162153 4948018 2610651 3336179 3346444 3201387 1782897 4548217 ,1782897 2262524 2911551 2612532 2013882 4783050 2415341 3149651 3627549 1186331 
2363561 3860276 3937584 3134308 1855747 3303444 1577818 2952275 3712447 2228486 ,3860276 3134308 3178019 408413 3811041 1788609 2114190 4032862 2318082 2400139 
1934202 3524881 571696 43497 4479491 4878345 4646910 2624450 410929 365987 ,1934202 1602114 4383800 3951665 2800840 4878867 349213 4195590 1123834 3794073 
819268 1017810 3886302 949503 804123 3735335 4920129 1443946 4602284 3046005 ,3713957 4305881 1314177 4003143 2736402 4623855 3547282 3797835 4695007 4717935 
396871 2350784 1916958 584315 2074957 4955867 4555585 920432 466806 2271918 ,584315 3119001 4375360 538918 2278875 3351735 1196088 2184761 1730204 2877302 
2712804 414161 3884092 2993874 3701370 4067954 811402 2479278 886897 1183161 ,414161 811402 1183161 1903683 2781482 4829015 1375676 2627450 4056259 1463543 
4574200 1124547 3345946 2068600 182291 2861858 4970654 4036238 3992396 2205898 ,3345946 182291 4970654 3111421 4461801 780965 4371339 4662230 2782897 2678345 
1701559 317217 2335211 2596517 271396 2960743 2067632 107001 1356833 4796982 ,2193852 4361902 3994166 4194531 1247478 636787 1065400 604966 2907945 2905973 
3632987 3917645 1565272 2426175 2097242 1862970 2832415 3251387 4581286 4993040 ,3917645 2426175 3251387 1028085 2949230 3394931 2422714 2986653 3316905 3871540 
4278077 3988187 3248873 4191615 4292979 4628101 337270 2984915 3164802 3283498 ,4192453 4492787 3665762 3690722 387409 908031 3471516 1289832 2548959 442457 
1225425 1392579 3783158 4454787 4725913 3395150 4973109 4080690 202467 1201835 ,2052965 1507253 1906689 4702827 2362245 3009846 2479020 678482 447967 480432 
3167900 1115223 1571982 3488013 4102372 3238500 4087302 539338 4896969 3482122 ,2475691 3994467 4058810 2120625 2510597 4885544 1433601 702300 1365557 1700012 
1363524 4205200 3064990 1774596 3257781 379394 1777274 2549058 385473 602343 ,1774596 379394 385473 602343 1480228 1296206 3673406 2619133 3263239 4303417 
2333310 2376844 3408164 4557937 927878 1933389 708234 1595781 3341668 3397292 ,3184683 4972903 3228650 2877007 4505284 2924786 1466258 3061933 4498191 4294308 
4231820 4001403 1687982 1239091 403581 979503 2827107 153931 2900869 4257589 ,3751536 3226770 3835347 665176 1001246 1603204 3719078 2558870 2393699 3561469 
4269422 1615695 2470561 1812744 3071854 3080590 950320 1842764 996489 2820615 ,4269422 3071854 4729298 4214586 4092329 1195639 4123030 4551613 2260454 2384850 
3375368 894743 1273580 1491250 3646411 3963475 4382464 3050792 2247230 3311672 ,894743 1491250 3646411 3963475 4382464 3050792 2247230 1429658 1236480 3779764 
4078761 1441258 1366441 573695 4895130 2556123 4481163 1447855 4343960 4475802 ,2996065 4461208 3337216 4147137 1020154 1170705 1952700 3402427 1242048 4341486 
1382152 2598859 3324078 4965865 4078287 3862048 1967089 3378268 2403712 1309926 ,2598859 1967089 3378268 2845666 548134 3761115 1020425 2589041 4467769 3276969 
225766 66847 933079 1317531 1863705 81287 4266984 4743582 4005851 219777 ,1863705 4266984 4466962 3315077 1947707 1561320 3664689 3840495 3132761 1901409 
4756637 3777954 996395 3396100 2736081 4203514 2552624 3918952 2180681 1374156 ,4756637 3777954 996395 4203514 2552624 3918952 1374156 4824799 3007727 3483724 
492321 3456640 4798025 707217 2138712 808053 3769824 1553998 4754105 3772225 ,2790659 1631897 4527301 1462566 1711038 4014503 4182281 4525876 1800133 4761578 
498508 3874652 3731482 1449915 4856082 4104311 2202368 4682562 4048784 2677770 ,3874652 4856082 4048784 4243611 3349416 2582327 4088093 1779368 598900 2837700 
4733106 4138503 2469920 726385 3807044 4770581 2661821 2016628 866841 2883449 ,2469920 3807044 4770581 2661821 2016628 866841 1751640 2834118 4306264 3891368 
4469091 1414366 744342 3172175 4713133 493042 2740848 3006887 3092077 3720733 ,2740848 2643596 3126697 3519508 1409022 3197151 1269762 1017868 3606385 1227217 
4131857 4505495 4061833 2491996 3488802 1607574 1040823 2765630 4018246 3566694 ,3488802 1607574 2765630 4018246 2211238 4767598 2136357 4565974 2444961 924179 
3729446 465394 4146210 3476522 2503158 3268018 2051395 2578960 4948640 992203 ,4681388 2087960 3295410 853847 1821039 1009561 1400415 2060512 4917699 4238404 
954327 3731594 1454379 3175981 1783162 2543095 1301764 4826809 2045095 1927751 ,1927751 4473959 2277552 3015177 3307179 1943009 2199851 4251824 2936286 2837433 
435598 2538932 2019224 1342922 3069394 3264358 608870 3296611 1989245 1994393 ,1346906 3475010 608633 3692927 904221 2003090 2014906 1469229 1985103 1205178 
