GT,Result
995412 469234 856255 356394 429364 430076 624043 870915 889865 282840 ,995412 429364 430076 792426 755970 198992 120277 420863 852276 609312 
270781 712930 611369 460268 680120 769051 757837 414259 241409 821416 ,680120 757837 617846 328509 521746 129072 161208 407247 78616 921118 
671366 230119 393239 565969 317345 831819 917155 34625 307466 832445 ,565969 831819 917155 34625 307466 549304 55399 7289 941363 257036 
627706 889467 403811 698086 749879 217631 181531 468608 267102 398135 ,698086 181531 398135 780258 125340 477765 546127 611728 942959 745242 
699235 273444 263575 225828 658785 447494 297256 779367 257740 409397 ,225828 779367 298291 997494 29615 699554 746178 53967 420863 214915 
659415 78800 608717 932443 68364 348641 43723 383371 774022 533051 ,362052 828920 111290 186737 103575 958784 569539 656466 407574 543140 
987512 359573 628083 183059 873622 72104 745454 62197 516823 686952 ,987512 359573 628083 873622 516823 686952 324267 550846 211334 296233 
194761 780258 988191 828905 121965 860101 209800 440922 550279 888793 ,828905 410919 238912 363959 17631 516032 533215 691494 183248 87130 
338057 422970 536570 950640 654123 911108 851549 757584 703830 272829 ,422970 851549 703830 560998 53501 836860 848829 41393 699807 334206 
372605 774031 912417 719796 699425 850773 764248 519243 239517 302149 ,308648 905311 124303 517649 509397 92632 978109 635703 435332 326477 
262710 361991 120261 813835 810145 668946 421821 410701 308858 124430 ,124430 947790 168508 442092 925334 64712 880207 516190 265937 93355 
476430 560112 592048 382451 18037 651265 334155 842494 626706 612244 ,382451 18037 302767 426547 565682 561490 836617 651001 623107 50370 
623107 291935 341004 858518 151396 238322 206672 872989 183576 262390 ,291935 114561 237618 266095 959674 867232 974665 37171 686316 222827 
479332 783284 170310 767120 855016 48202 567006 9480 497048 434629 ,479332 783284 855016 48202 555711 217580 778963 774246 547355 26323 
993680 749024 672235 589348 127578 289671 46849 552133 328262 467355 ,993680 289671 418513 419464 820540 449270 561490 273003 884580 241662 
915447 489934 147198 860524 85016 852728 22871 322777 723179 248928 ,212342 499143 263151 680814 133189 398075 210869 905753 173411 221133 
287663 855988 226422 265448 753605 71986 566350 106371 516190 394886 ,287663 855988 226422 753605 71986 566350 106371 516190 476207 991227 
318456 672967 79424 830506 380938 112706 96029 149577 442889 13943 ,837526 513147 130222 859501 477019 898955 966358 719093 348562 695931 
673092 863667 237943 887081 694789 179118 491129 54580 483695 702111 ,237943 491129 546188 632962 465088 534674 64106 190486 563455 611354 
284155 233741 638996 442484 133524 242889 251416 32143 748463 108688 ,284155 442484 133524 32143 108688 225967 602155 689872 785153 816394 
933682 729658 108105 714624 79550 488254 951207 451705 233786 737474 ,933682 108105 714624 488254 951207 737474 397945 820186 570489 799261 
298536 29536 388344 998234 241090 828964 169468 625198 793041 469160 ,298536 29536 793041 743606 707237 245500 808182 768866 36347 446445 
65297 850954 693674 144029 902728 738421 953123 987773 136977 987977 ,144029 378953 907742 86272 78326 145040 500975 681574 830204 907052 
327535 10971 885695 995040 547933 301179 760821 29694 410899 288549 ,547933 288549 937617 988805 86350 972813 112835 232144 518824 159563 
824175 483481 236565 12019 854449 44787 254850 719817 552363 734788 ,393163 731857 822164 565325 886455 290677 284659 57034 12559 969274 
672279 114604 362970 113862 543147 993111 257674 703934 198512 967622 ,672279 114604 362970 113862 198512 967622 662293 599468 260587 456839 
930347 70661 669779 669656 298685 71079 915281 746841 484346 938365 ,181897 372685 765629 354076 550418 105744 397626 762653 501176 429709 
457231 385340 159001 743651 807958 464829 270204 316999 412250 850288 ,464829 316999 615574 136283 706805 200187 285136 978408 24806 954516 
733 341806 53230 63470 847425 668397 158413 924282 631124 843984 ,733 63470 924282 720888 898441 782805 648744 515015 940679 461201 
742303 915700 534117 247673 774593 195770 849070 113366 366396 744479 ,915700 774593 350145 506005 38770 577450 931526 513499 387477 353411 
146478 624896 493255 305558 205369 26396 465606 238322 587167 489309 ,624896 305558 954333 689766 406632 749791 746179 384848 612025 83183 
836767 323229 739457 811935 746012 404779 462628 583458 493588 894921 ,84279 88168 425025 49721 13739 914615 458380 903911 343488 40559 
463863 460573 376760 611000 878533 744479 313095 209110 599765 742690 ,599765 549750 131137 552220 75057 184742 60267 115454 520972 746179 
974081 724654 547856 24852 918073 461151 704267 953209 474754 131397 ,24852 517231 968419 555436 131843 695931 535873 277174 393270 647923 
286565 904145 839432 966919 149767 148644 393335 624457 620999 894655 ,286565 839432 966919 393335 624457 473150 361592 184525 349212 992021 
148991 490176 870507 532715 945687 829172 702292 666275 92033 771889 ,532715 945687 92033 771889 493566 801677 949564 257665 789619 455403 
624911 686379 427511 227384 882654 213741 507560 330866 39808 760727 ,213741 982055 857291 913918 414601 36305 608184 262959 712829 580088 
482355 427134 429589 109766 379506 418952 609042 677294 571838 472985 ,427134 418952 434464 921831 322053 452212 110846 952579 508240 574025 
75599 411543 358133 358275 90719 56952 975228 20702 167611 667845 ,558048 326237 354434 564244 148608 17386 37247 609093 561629 388484 
460625 900505 942016 337156 353627 727466 620970 562706 306694 398085 ,562706 398085 904594 828490 106296 163855 707610 267381 284794 358199 
597489 271050 62334 899309 503707 415055 113281 506118 885709 620903 ,899309 113281 538908 592148 890937 804860 690138 343457 17900 538665 
58590 621577 391669 802046 517366 627602 16798 180322 798336 709061 ,180322 71153 753040 407435 824957 385644 668136 234908 925530 406825 
440076 709225 59820 463291 129407 119251 356442 984121 130534 964279 ,440076 709225 119251 356442 984121 130534 583588 586448 343630 852251 
480535 258045 577386 874712 465848 808781 625818 341152 636241 586344 ,625818 285947 464769 903311 110846 833247 15921 409708 452212 955307 
700341 119269 289727 636456 264690 26396 465419 367705 995606 109103 ,700341 289727 264690 26396 367705 109103 177181 347851 372750 312062 
983391 239146 740624 401546 823965 30833 415162 392647 610419 898601 ,983391 392647 610419 401304 907862 40171 603100 405145 342869 514851 
146047 664923 442211 332313 187000 392616 20990 507883 611607 933328 ,442211 392616 611607 5346 855499 212190 316920 119538 973588 973602 
157222 365338 205090 661821 461048 925919 655848 935282 460085 678924 ,157222 205090 661821 461048 925919 655848 935282 460085 678924 811113 
93393 922612 533997 996226 963677 278640 21692 559600 991503 49407 ,93393 922612 559600 991503 646300 404321 678714 644194 340027 948117 
792830 389447 748487 94110 470221 495590 112544 754787 752773 156861 ,389447 495590 698578 314839 380914 484663 959728 210588 375681 974025 
366104 67018 79710 757697 721537 980318 745231 57914 840778 772133 ,79710 757697 840778 428204 842444 26159 365512 985454 384827 886692 
359100 833146 238322 305013 552218 298596 412945 804971 691688 81050 ,238322 298596 691688 520145 308388 201543 104852 998899 278233 76106 
328313 955473 937583 724654 971109 759332 587991 918073 3081 101939 ,937583 759332 918073 110154 310828 688767 971581 230721 26313 281647 
459836 265099 417778 958426 905286 325400 126626 528754 666509 985836 ,905286 134212 789254 317802 249909 503421 456387 689560 658815 316252 
645928 702810 157911 492928 16323 736264 439885 980150 696240 284358 ,696245 10445 322639 919688 834650 223825 834651 990090 573077 557322 
325839 479804 31028 78837 651230 894817 515457 998007 149421 594571 ,479804 31028 894817 515457 34568 355707 129464 519585 420866 809185 
501597 773169 765224 894726 904400 594543 745228 849325 742114 172650 ,387477 647305 513499 754619 399325 103326 506005 305818 144883 362805 
850646 70925 790006 971381 384108 352545 909456 388114 544963 47688 ,850646 790006 384108 402483 935370 513173 419020 341768 478919 880154 
430951 433176 746180 353220 713202 849726 877053 656424 870620 881957 ,430951 877053 862711 759397 632749 812554 17757 666 222596 970203 
292290 166877 146359 788708 989748 878262 98712 436134 935780 450599 ,292290 788708 878262 98712 261823 508853 257229 308516 600544 323001 
766854 158088 630772 293444 54542 390825 314485 541582 991087 615397 ,54542 314485 279296 131419 56710 863768 468608 217450 116638 424035 
462090 392170 720152 298591 443245 547739 355720 750211 52531 430180 ,298591 355720 750211 231562 339120 992018 462150 486576 114284 172065 
904119 126956 485131 406280 481834 959486 650775 837324 643991 388629 ,406280 481834 959486 388629 759711 798124 155497 206685 122634 308996 
5131 582072 495268 145685 139088 500793 547866 599366 15114 810327 ,5131 810327 305500 354091 457471 109623 442967 990845 662537 662406 
128377 978801 24646 395795 884584 922320 163432 1808 213227 823092 ,395795 174135 657800 113707 394334 382777 60887 180051 257595 741257 
960228 904411 744765 575886 104790 851984 447673 353382 859274 513920 ,960228 744765 575886 851984 115893 62247 631189 258429 640137 541046 
148735 178768 24413 564167 150092 748779 721870 798334 136083 68849 ,178768 628083 131974 916259 870060 896051 173890 58330 642969 85574 
910443 562031 222086 72752 836076 47315 377926 639964 497199 736856 ,562031 377926 639964 736856 809944 230737 192664 413514 146348 843716 
594559 432484 212802 174363 450662 675191 724613 432448 84044 736057 ,212802 736057 499884 376262 9392 693827 535488 121311 537556 758487 
284875 884403 275861 154356 342660 814708 572840 26243 455009 694958 ,572840 26243 293386 247712 169288 189367 804839 646627 808104 405806 
342500 892131 165372 127709 849333 328897 730925 614387 366824 422416 ,342500 892131 165372 328897 422416 792737 21786 802774 881639 286695 
900538 152459 262413 927713 537018 196868 453452 641958 516026 915247 ,900538 927713 516026 193111 687322 88464 895602 456390 872960 78303 
639993 832120 82971 872372 461404 268705 554195 562013 303198 193110 ,639993 268705 554195 562013 193110 544480 285328 979630 97033 214999 
651344 66965 764256 493113 597874 576842 361584 454895 243941 247844 ,959037 76959 390128 118252 804411 730187 462718 496446 215362 718453 
571107 389413 549975 95931 680157 434205 188957 515113 8864 33541 ,33541 354224 358637 883488 135744 572486 802461 146199 384995 600222 
304175 352584 348588 804301 979943 751689 310964 61957 57202 15084 ,751689 310964 15084 821658 503188 82607 204582 346866 460553 24883 
542777 97006 344858 673219 905039 62718 722465 762805 531849 869962 ,91868 717615 27223 24372 289 115677 681552 355116 267249 310493 
272635 192047 244199 203241 315460 153253 537252 837794 926269 427787 ,153253 537252 420658 291301 165697 53492 228824 351848 46023 813761 
980565 282270 527590 766767 318289 787950 2413 432701 989323 41186 ,857740 619894 338706 556460 918093 298272 575503 764311 981966 532784 
398604 781656 432857 430509 847624 909442 732744 284875 34888 650810 ,432857 533171 332828 650385 612651 807489 355776 18884 837709 547988 
435051 839052 749058 996489 370173 611803 525010 2105 380764 563379 ,2105 563379 990560 872068 472452 608052 507937 659704 928707 108337 
649134 529099 558091 320876 757794 223173 505796 91760 78981 12673 ,529099 757794 223173 91760 174524 970052 734771 431347 646225 223355 
399366 295135 837601 262241 76158 865513 104169 610863 612972 669767 ,262241 865513 184861 833299 405928 483079 823423 975447 302307 315678 
379955 727193 173510 394783 18048 333554 413805 965398 44073 377326 ,593616 777587 57525 45367 924262 423722 865759 451655 208372 931547 
996637 264941 454500 229822 401190 866853 213929 619543 834912 947172 ,454500 229822 866853 619543 834912 947172 731317 989634 52324 930448 
223391 90451 583430 180583 553238 813449 254037 290632 30335 846443 ,950724 987184 15874 351349 45567 248583 443762 461589 574004 102980 
293067 158272 947028 471398 664508 177067 76808 150265 824075 179746 ,346214 842931 548729 843265 295509 292324 844858 157140 231169 14041 
408948 377526 35686 150679 233251 992987 932554 397176 751914 543530 ,644291 687095 399404 749981 645268 61274 858553 344848 356051 175080 
351800 501415 706414 949243 256701 547721 622568 160557 20240 210399 ,706414 256701 547721 255972 818208 456955 985163 985226 695079 170162 
524595 889925 123577 959570 395000 35410 566095 512272 878746 770840 ,524595 959570 395000 566095 878746 396582 869104 623781 817573 696606 
