GT,Result
995412 469234 856255 356394 429364 430076 624043 870915 889865 282840 ,995412 356394 429364 430076 624043 870915 282840 474591 191443 368685 
270781 712930 611369 460268 680120 769051 757837 414259 241409 821416 ,270781 460268 680120 769051 757837 414259 241409 821416 801387 617846 
671366 230119 393239 565969 317345 831819 917155 34625 307466 832445 ,671366 230119 565969 317345 831819 917155 34625 307466 832445 549304 
627706 889467 403811 698086 749879 217631 181531 468608 267102 398135 ,698086 181531 468608 398135 533248 780258 954573 850006 730447 779126 
699235 273444 263575 225828 658785 447494 297256 779367 257740 409397 ,263575 225828 658785 297256 779367 257740 409397 298291 949359 244595 
659415 78800 608717 932443 68364 348641 43723 383371 774022 533051 ,78800 608717 932443 348641 43723 875824 349653 996580 382687 37934 
987512 359573 628083 183059 873622 72104 745454 62197 516823 686952 ,987512 359573 628083 873622 72104 516823 686952 263710 599336 243242 
194761 780258 988191 828905 121965 860101 209800 440922 550279 888793 ,194761 828905 121965 440922 550279 888793 47019 994190 253381 410919 
338057 422970 536570 950640 654123 911108 851549 757584 703830 272829 ,422970 950640 911108 851549 703830 272829 560998 53501 836860 848829 
372605 774031 912417 719796 699425 850773 764248 519243 239517 302149 ,372605 774031 912417 719796 699425 850773 764248 519243 239517 302149 
262710 361991 120261 813835 810145 668946 421821 410701 308858 124430 ,120261 813835 410701 308858 124430 947790 646229 961469 168508 442092 
476430 560112 592048 382451 18037 651265 334155 842494 626706 612244 ,560112 592048 382451 18037 651265 334155 626706 612244 276158 527348 
623107 291935 341004 858518 151396 238322 206672 872989 183576 262390 ,623107 291935 238322 183576 262390 114561 237618 266095 415094 959674 
479332 783284 170310 767120 855016 48202 567006 9480 497048 434629 ,479332 783284 855016 48202 555711 217580 778963 774246 547355 26323 
993680 749024 672235 589348 127578 289671 46849 552133 328262 467355 ,993680 127578 289671 328262 418513 817164 419464 820540 169132 449270 
915447 489934 147198 860524 85016 852728 22871 322777 723179 248928 ,147198 861481 361759 388766 985323 788709 275568 212342 499143 984373 
287663 855988 226422 265448 753605 71986 566350 106371 516190 394886 ,287663 855988 226422 753605 71986 566350 106371 516190 476207 991227 
318456 672967 79424 830506 380938 112706 96029 149577 442889 13943 ,79424 380938 149577 837526 83779 214575 523865 183495 513147 130222 
673092 863667 237943 887081 694789 179118 491129 54580 483695 702111 ,237943 887081 694789 491129 54580 483695 683180 72028 45398 912514 
284155 233741 638996 442484 133524 242889 251416 32143 748463 108688 ,284155 442484 133524 32143 108688 225967 602155 689872 785153 816394 
933682 729658 108105 714624 79550 488254 951207 451705 233786 737474 ,933682 729658 108105 714624 79550 488254 951207 737474 533438 796048 
298536 29536 388344 998234 241090 828964 169468 625198 793041 469160 ,298536 29536 793041 469160 324322 743606 717816 707237 738845 492414 
65297 850954 693674 144029 902728 738421 953123 987773 136977 987977 ,65297 144029 738421 953123 987773 653061 386632 378953 907742 86272 
