GT,Result
2707968 1230895 1657263 650140 2148106 2979941 3366966 4348108 2235032 4104262 ,2707968 1230895 1657263 650140 2148106 3366966 4348108 4104262 1547647 829792 
3686798 2416718 847541 3934583 4614065 2121758 2872200 1705383 2172268 700656 ,3686798 2416718 847541 3934583 4614065 2121758 2872200 1705383 2172268 700656 
4165657 2328280 3646680 3487019 1801419 2566368 2864516 791521 4989393 2562573 ,4165657 2328280 3646680 3487019 1801419 2566368 4989393 2562573 4493790 3236504 
2835011 2273381 2623094 1318941 2704702 342713 4295482 3337195 4398626 3605969 ,2835011 2273381 2623094 1318941 342713 4398626 2939212 512016 3694482 3553378 
4178944 4522309 1028547 2743761 3061791 2022778 3279950 3675773 417123 513153 ,4178944 4522309 2022778 3279950 3675773 417123 2454795 2588505 2138919 1871836 
1763049 1340124 431804 2018496 3267392 2537048 1240115 4495329 4496032 4508830 ,1763049 1340124 431804 2018496 3267392 2537048 1240115 4495329 4496032 4508830 
2158764 4328425 4180406 3438956 545426 4580152 2378042 3839887 754407 4030481 ,2158764 4180406 3438956 545426 2378042 3839887 754407 4030481 3826129 4076096 
2271073 1403501 784045 3788179 3285373 723728 3087043 2082636 4251267 513342 ,2271073 1403501 784045 3788179 3285373 723728 3087043 2082636 4251267 513342 
3807332 1409336 4580992 965427 1347639 4013881 4759625 2368412 4829718 1019348 ,4734965 1227063 4688901 4330615 1933008 4415363 4760603 3094008 3458087 3416360 
3956077 1364428 3968911 3526701 1931619 4398439 3246924 3425730 39859 72899 ,39859 538353 1301269 4593378 16446 100566 12092 1432556 733893 4770389 
4220674 1061054 1305626 1673613 1776480 447376 3059852 2541918 1772025 1360804 ,4220674 1061054 1305626 1673613 1776480 447376 3059852 2541918 1772025 1360804 
3173864 4027120 1898543 1515905 2053941 3202814 4916107 3854015 2081006 852777 ,3173864 4027120 1898543 1515905 2053941 3202814 4916107 2081006 4762446 3138887 
