GT,Result
2707968 1230895 1657263 650140 2148106 2979941 3366966 4348108 2235032 4104262 ,2707968 650140 2148106 3366966 4348108 4104262 1547647 829792 3654511 2207178 
3686798 2416718 847541 3934583 4614065 2121758 2872200 1705383 2172268 700656 ,4731344 3491923 935656 825959 592598 2010950 3673353 4493142 1674983 388570 
4165657 2328280 3646680 3487019 1801419 2566368 2864516 791521 4989393 2562573 ,4165657 2328280 3646680 3487019 1801419 2566368 4989393 4493790 3236504 918967 
2835011 2273381 2623094 1318941 2704702 342713 4295482 3337195 4398626 3605969 ,1212691 902224 3267441 609154 1989774 1300808 902279 3690241 440405 2000308 
4178944 4522309 1028547 2743761 3061791 2022778 3279950 3675773 417123 513153 ,3354805 3694985 4734737 1369230 2013452 1476335 1364814 3580809 3255843 1061012 
1763049 1340124 431804 2018496 3267392 2537048 1240115 4495329 4496032 4508830 ,1763049 1340124 431804 2018496 3267392 2537048 1240115 4496032 4508830 4507764 
2158764 4328425 4180406 3438956 545426 4580152 2378042 3839887 754407 4030481 ,2158764 4180406 3438956 545426 2378042 3839887 754407 4030481 3826129 4076096 
2271073 1403501 784045 3788179 3285373 723728 3087043 2082636 4251267 513342 ,2271073 1403501 784045 3788179 3285373 723728 3087043 2082636 4251267 513342 
3807332 1409336 4580992 965427 1347639 4013881 4759625 2368412 4829718 1019348 ,1933008 3416360 4532487 1986620 3663023 1472429 1670591 1277078 1256852 444811 
3956077 1364428 3968911 3526701 1931619 4398439 3246924 3425730 39859 72899 ,12092 2001649 1355120 4301631 1067918 3471085 4860393 4503573 4220160 1999695 
4220674 1061054 1305626 1673613 1776480 447376 3059852 2541918 1772025 1360804 ,4220674 1061054 1305626 1673613 1776480 447376 3059852 2541918 1772025 1360804 
3173864 4027120 1898543 1515905 2053941 3202814 4916107 3854015 2081006 852777 ,3173864 4027120 1898543 1515905 2053941 3202814 4916107 2081006 4762446 3138887 
653853 3169774 2510489 2137293 2093843 3869227 855435 2681465 1968583 3505621 ,3169774 4724611 3687949 4861010 2545549 1292145 4507352 3466937 432378 2613892 
678369 4777001 2131868 168868 3317610 578157 1731147 2059053 3544164 1761185 ,678369 2131868 3317610 578157 1731147 2059053 3544164 1761185 2916467 2262631 
3792310 61315 83571 2977047 2381549 352109 304914 325227 89008 4696313 ,3688539 3475672 432447 4290617 1205639 3417372 3464079 1337458 1252896 2010199 
3815016 4072282 4085028 851023 3886694 4413304 4414788 2633000 602450 3498181 ,3815016 4072282 4085028 3886694 4413304 4414788 2633000 602450 3498181 956333 
3559057 2478824 1217872 3190980 2869358 4470668 2344530 4479923 2586971 3150922 ,1217872 2344530 3947136 1001827 3216196 1351058 1063035 3413374 1472388 912441 
4720623 3929377 3322670 1559881 3998651 1060714 1850599 4137114 2629726 2818832 ,4720623 3929377 3322670 1559881 3998651 1060714 1850599 4137114 2629726 2818832 
1319603 4150931 3331655 2546690 2626570 473017 1512556 3235559 50140 4545546 ,1319603 4150931 3331655 2546690 2626570 473017 1512556 3235559 50140 4545546 
1450628 2717406 3995609 2967729 2196759 1649455 3516633 1114690 1023854 3788378 ,4501911 3305710 1670396 4215291 1251439 393624 3692094 3678459 4295941 3691097 
3514006 4946659 4905917 1723699 2974210 983048 1443205 2830534 1654024 1047572 ,3514006 4946659 1723699 2830534 1047572 3301082 1539083 740926 4127963 3366871 
3331555 4795856 2680419 783434 3946728 191084 1416994 4687330 105277 4171297 ,3331555 4795856 2680419 783434 1416994 4171297 925281 4726469 1812758 4296437 
1971373 2129552 3425357 2680487 3540464 3394206 1144754 4390591 2908053 953450 ,1971373 3425357 2680487 3540464 1144754 4390591 2908053 2978337 4607235 2649232 
2867632 4570816 3749860 3360886 2280644 3161637 1020868 1141463 4742264 4657021 ,2867632 4657021 1442104 1103485 1836679 1387184 878447 1631264 600900 4566830 
224219 3886388 3816042 1214481 4744487 255301 348430 3582524 200316 4592214 ,224219 3886388 3816042 255301 348430 3582524 200316 65033 516778 27975 
4339038 667355 1947206 543829 1919998 736419 3095295 1017663 2403591 1955279 ,4339038 1947206 4831478 691692 1998701 734099 4055544 2793758 960869 1369030 
4414661 1424335 4799210 3644044 1708813 3593348 460953 3050636 1857178 1518594 ,4414661 1424335 3644044 1708813 460953 3050636 1857178 1518594 47876 2084291 
2322340 4043786 1374772 985760 839444 1786759 3354582 2745188 460351 4309076 ,2322340 4043786 985760 1786759 3354582 2745188 460351 4309076 558825 3876674 
873736 1217492 4898910 3241776 828639 3415886 3163137 1291172 3638362 3451174 ,3254869 3593489 1348443 601486 383797 3294693 1467391 903504 385874 907544 
184614 126276 267717 11040 2475409 4734251 3094980 29038 266409 492804 ,184614 126276 267717 11040 2475409 3094980 266409 492804 89516 34920 
2774904 675509 4640058 4610774 89068 3801431 4139200 1920166 1645614 2675819 ,4610774 2263348 1695928 3978312 4926597 642766 989182 3635290 1002599 4685572 
2860641 3009165 2758935 751162 2801779 4654181 2931288 1849786 2722790 1272908 ,2722790 3902532 934630 4001856 2976654 3850588 2886528 1152184 4076976 3441395 
3636768 3468834 546754 4369499 917111 3932519 3817112 2692444 1293340 2825678 ,4369499 3817112 4605917 3166406 2360731 4736200 4951147 1400541 2356279 2797301 
1667480 4005435 3013088 697286 4499403 2675042 1739492 2930552 3910421 1121896 ,1667480 4005435 3013088 697286 4499403 2675042 2930552 3910421 1121896 3964836 
2226500 763923 4369935 4160943 2360964 1105946 4309360 4060338 3256811 1172721 ,1990895 987842 2610276 1359649 899695 2017313 1286897 1769664 3072517 1239521 
2879244 1381128 4604852 4212815 2884163 1700141 760550 2175009 3978537 1509904 ,760550 1537657 4238734 2126753 3624562 3099322 450733 1369274 457563 4197445 
1216611 3594149 1999184 1248949 4287373 1253436 3067164 1997289 1996222 4505427 ,3594149 1999184 4287373 1253436 3067164 1996222 3456530 3451562 1203465 3064125 
2734916 1325877 3963060 1184876 3627096 3905797 4318713 1141621 798458 3119587 ,4315926 593996 908249 1256357 2012040 3448208 3296533 1357577 1330783 1359901 
1795391 659465 4480003 4928420 1552165 1758074 2044982 2170757 3815005 2162022 ,4315638 3490438 4078273 777258 1343968 3849242 3094369 741633 4144379 4282225 
2587785 3187182 2740731 1139973 3248667 1520687 3489583 3086324 4006912 639093 ,2547824 2617604 3263348 1299745 1477850 2895461 4860420 3410742 4296408 1251086 
3420639 1334316 383287 4510376 1357907 1480012 3674872 387169 1351705 4300625 ,3420639 1334316 383287 4510376 1357907 3674872 387169 1351705 4300625 1278900 
3500439 4810411 2381904 4968845 4340076 663303 693211 165729 414031 4649869 ,4490716 1578158 241821 1260030 2172761 3056690 4288912 4218982 384605 3449747 
4310389 480322 2631230 1932452 3102876 4063950 3562012 4619235 4429666 4974068 ,4310389 480322 2631230 1932452 3102876 4063950 3562012 4619235 4429666 4974068 
1421439 258602 1461934 3771467 2556987 1001307 1116241 2485647 1007239 3130098 ,1421439 258602 1461934 3771467 2556987 1001307 1116241 2485647 1007239 3130098 
3289324 605713 3664798 2014143 2018713 4505421 1213403 1211850 2612234 4292003 ,605713 3664798 2014143 4505421 1213403 2612234 439852 1663862 608614 903440 
