GT,Result
132913 65873 892207 933812 3110 544808 842301 573524 284145 240622 ,132913 892207 933812 240622 502618 586516 16232 688385 538640 211766 
515416 151105 760155 989659 111784 665830 836526 905459 740539 641008 ,989659 800430 737106 294458 686262 645274 453483 104089 587333 649764 
433045 890161 638277 19564 682921 519881 52407 129397 974028 696723 ,433045 890161 19564 52407 305548 560456 992927 310370 840209 451575 
291113 8458 488483 384793 116825 856755 620223 145779 67499 81942 ,8458 856755 74004 495858 321214 465778 328796 185063 158902 441298 
441963 668338 942385 806649 971766 906565 98450 454640 998944 972805 ,806649 98450 454640 998944 423345 725166 319754 484670 305247 209292 
495381 199804 202507 704325 282317 828427 236589 779870 530701 669698 ,828427 236589 530701 279435 32907 780482 266688 907941 858946 807598 
833328 676965 412630 293690 302637 802308 603663 318590 385044 132475 ,802308 318590 132475 997174 220139 874940 411436 827790 578897 354567 
687746 85560 18899 38277 378871 438588 409485 480465 608059 991241 ,991241 459025 785290 472377 947864 278849 689120 23169 671829 940286 
304 2509 5226 6771 7175 7924 10262 12290 17619 17855 ,738247 743243 992581 44308 115461 159255 238083 260935 405088 778399 
676276 881860 300405 758409 581331 361052 462748 42234 865134 451332 ,865134 908835 107758 185056 208748 339239 784458 52313 138270 433122 
965807 198974 53098 291097 326893 64311 647524 964465 553710 520743 ,198974 96011 41860 675587 474268 592893 170236 946879 141265 8309 
201076 161787 420742 593668 795160 38972 564765 192240 224474 431721 ,201076 161787 420742 564765 224474 692450 89720 602236 767818 551253 
540972 217451 55487 781651 365145 157066 589613 98419 219249 161631 ,589613 98419 577504 52351 943974 817490 521205 640673 695083 279117 
830966 677018 853662 564794 553016 690219 862095 463656 270434 139847 ,830966 677018 553016 862095 889619 456500 506032 430811 837689 571130 
241236 663229 152168 776178 409732 127606 67920 450113 69270 994991 ,776178 67920 450113 69270 620548 260287 197062 133584 425662 530676 
255774 517445 125387 206301 990872 539109 871085 979265 747444 420542 ,255774 125387 747444 556169 836406 761232 643723 33477 371420 989402 
624158 377695 146064 898083 590986 446513 405926 187170 570854 276616 ,377695 898083 446513 941904 787184 468530 285026 699330 945046 806417 
105525 429165 952285 941870 881364 692200 886 803441 505661 612302 ,105525 429165 952285 881364 692200 505661 6995 305830 549855 761227 
461497 59485 333254 918422 636456 242663 401103 157359 943939 22487 ,461497 333254 636456 242663 401103 157359 22487 297160 361602 522559 
44018 460577 507844 352191 482698 446827 181325 403718 536439 926594 ,460577 482698 446827 181325 536439 926594 182894 939021 803523 329330 
735058 915053 748362 964651 36580 845788 539236 773802 421752 198266 ,539236 773802 198266 267820 326811 767046 302251 881050 687406 103702 
548138 826366 196245 84477 306594 707916 474152 33942 486552 953199 ,837340 344206 513368 974250 870697 47630 161316 725303 699040 644102 
371714 132730 434079 313873 524530 898063 522820 393661 988347 493990 ,371714 132730 313873 522820 988347 252625 187695 862589 214786 449373 
104857 114754 398854 734799 283989 980499 541383 236104 39082 429700 ,114754 704135 470273 803457 981209 492332 273316 560574 191924 53771 
256603 386975 673903 788351 433225 923769 96695 911498 606353 519588 ,433225 96695 441417 938665 199888 661501 802511 826161 978206 868229 
192529 347883 658877 506716 376867 369236 56986 475073 561106 973211 ,347883 658877 561106 472081 680207 351744 269318 927182 531833 155146 
817963 423234 34939 279216 358017 3066 849868 690001 764997 625520 ,3066 690001 625520 922022 254807 299136 193271 452782 685755 775491 
162451 75966 612848 61632 100051 686118 171054 645694 236785 851966 ,75966 61632 100051 851966 957671 970504 252756 464815 259236 80961 
681709 446574 190955 331440 339037 425564 167967 798258 853274 293521 ,681709 446574 425564 798258 117366 196262 983020 183309 989118 731266 
452366 194020 656721 651540 443953 959364 220891 643529 533876 475463 ,959364 38567 913764 632220 85543 502953 740762 193474 762138 359074 
917544 690127 718090 162356 769303 674615 282186 179916 348761 862060 ,917544 718090 769303 674615 282186 348761 862060 81756 352639 310578 
978901 758764 498493 17037 572007 238764 459015 492176 790649 230745 ,978901 758764 572007 238764 492176 497146 925947 268619 717476 192188 
943583 959999 375659 907039 426206 706747 630342 337412 633694 994787 ,959999 907039 630342 337412 994787 577584 845474 960390 381944 153484 
362598 808847 983711 670899 519538 269423 46341 402218 654057 648028 ,362598 519538 46341 402218 791403 253360 839686 457732 399648 9222 
540538 574375 797075 253325 709716 872052 383540 431661 43591 739188 ,574375 43591 739188 485129 657982 675738 834506 724492 634249 193303 
359152 639251 252743 131355 716384 803386 511258 918588 369490 669590 ,639251 252743 918588 369490 135376 635639 386192 43111 487319 202833 
462359 997186 336224 439667 179896 962692 757165 637004 145191 641408 ,179896 852894 669145 642179 376491 912349 173397 872354 190468 468277 
704218 48504 829367 433083 827129 699992 112316 850264 598959 895659 ,48504 433083 112316 850264 598959 53410 457373 258965 332681 473676 
327368 361145 784069 675801 791171 958240 986929 370747 604104 529389 ,712795 515095 724772 134706 652333 354511 492033 567597 576740 317605 
673942 42678 917977 465300 773783 568369 644810 190653 49146 914136 ,465300 773783 568369 644810 190653 49146 914136 32761 890083 977684 
622065 873150 176477 85783 926278 449565 592844 910697 90361 493732 ,873150 176477 926278 910697 307571 658331 305675 725946 62531 648996 
109833 103220 692926 197466 109391 631880 573599 342081 835842 2417 ,692926 109391 573599 835842 338025 583851 466617 291983 89951 632030 
361486 679297 197691 959180 278529 335382 359901 788109 147130 470137 ,470137 96504 82659 373096 393115 404648 313793 455874 907124 189459 
231071 608705 998012 580547 426327 265836 869791 238639 584974 141031 ,869791 238639 584974 141031 239492 807979 3407 90046 541996 323440 
372569 615107 185450 432084 329997 536596 285578 770573 385604 24484 ,185450 285578 749673 270222 755634 450215 985945 197831 196332 658724 
322195 918180 427674 479466 865918 133416 582963 662543 114057 134173 ,133416 582963 114057 606859 645018 427988 943212 500565 96531 949015 
543211 882353 659428 610281 296628 620911 755427 417826 215157 732391 ,543211 882353 659428 620911 174910 400894 509428 478897 905676 209793 
605119 15778 140543 211756 33871 14081 688794 730798 734800 982006 ,211756 33871 730798 734800 982006 951901 531310 4734 112818 457419 
771748 234836 573379 934713 242697 652189 22782 40117 204294 175445 ,771748 573379 934713 242697 22782 175445 395784 735467 566914 658043 
13405 668303 213754 509130 799584 864796 824220 525200 279042 43849 ,13405 213754 864796 279042 802307 1871 587160 30785 244012 931023 
836653 252859 401987 59143 373635 984303 101437 348696 198207 354702 ,836653 373635 984303 101437 514891 18580 192242 853054 984643 821769 
996401 584763 161904 262590 821739 455647 635291 514135 964853 982813 ,584763 161904 455647 635291 514135 964853 164901 628387 858944 765160 
127065 536521 647332 697572 120467 944839 959254 476247 743143 568128 ,127065 476247 964799 587961 470706 904416 281233 898489 263610 115948 
701127 375410 988760 481648 400222 246409 209483 173498 129901 673961 ,246409 209483 475751 846859 817540 474997 78006 629738 703937 505206 
572128 498226 487716 264283 205853 670574 548134 283270 818904 671544 ,572128 670574 818904 742539 395950 760912 205718 529302 998083 848757 
911291 310259 655131 740246 887638 424947 819281 674127 983155 722492 ,310259 887638 534399 703809 731838 964542 747440 474798 307641 468417 
738260 632291 103742 992243 371743 973934 770235 745886 332411 392492 ,738260 992243 371743 745886 392492 893565 297903 643291 451889 843218 
216229 510324 14046 955530 781192 981857 478400 56780 77289 618511 ,981857 478400 618511 61401 800714 647029 842981 124321 574668 610122 
998105 268537 273753 57650 860753 434063 939002 63536 644960 646300 ,998105 268537 57650 63536 644960 507187 285574 380216 496997 597209 
