GT,Result
132913 65873 892207 933812 3110 544808 842301 573524 284145 240622 ,132913 65873 892207 933812 3110 544808 573524 284145 240622 362625 
515416 151105 760155 989659 111784 665830 836526 905459 740539 641008 ,515416 151105 760155 989659 111784 665830 836526 905459 740539 641008 
433045 890161 638277 19564 682921 519881 52407 129397 974028 696723 ,433045 890161 638277 19564 682921 519881 52407 129397 974028 696723 
291113 8458 488483 384793 116825 856755 620223 145779 67499 81942 ,291113 8458 488483 116825 856755 620223 145779 67499 81942 671880 
441963 668338 942385 806649 971766 906565 98450 454640 998944 972805 ,441963 668338 942385 806649 971766 906565 98450 454640 998944 972805 
495381 199804 202507 704325 282317 828427 236589 779870 530701 669698 ,199804 282317 828427 236589 779870 530701 669698 13727 279435 7462 
833328 676965 412630 293690 302637 802308 603663 318590 385044 132475 ,833328 302637 802308 603663 318590 385044 132475 891170 353189 588542 
687746 85560 18899 38277 378871 438588 409485 480465 608059 991241 ,687746 85560 18899 38277 378871 438588 409485 480465 608059 991241 
304 2509 5226 6771 7175 7924 10262 12290 17619 17855 ,177970 193400 221877 228888 250781 267681 308018 337320 500007 515125 
676276 881860 300405 758409 581331 361052 462748 42234 865134 451332 ,676276 300405 758409 581331 462748 42234 865134 451332 807892 809660 
965807 198974 53098 291097 326893 64311 647524 964465 553710 520743 ,965807 198974 53098 291097 964465 520743 787098 933268 331894 641675 
201076 161787 420742 593668 795160 38972 564765 192240 224474 431721 ,201076 161787 420742 593668 795160 38972 564765 192240 224474 692450 
540972 217451 55487 781651 365145 157066 589613 98419 219249 161631 ,540972 365145 589613 98419 219249 161631 329364 542477 696593 577504 
830966 677018 853662 564794 553016 690219 862095 463656 270434 139847 ,830966 677018 853662 564794 553016 690219 862095 270434 139847 889619 
241236 663229 152168 776178 409732 127606 67920 450113 69270 994991 ,663229 776178 409732 67920 450113 69270 994991 619613 620548 260287 
255774 517445 125387 206301 990872 539109 871085 979265 747444 420542 ,255774 517445 125387 539109 871085 979265 747444 420542 645191 293480 
624158 377695 146064 898083 590986 446513 405926 187170 570854 276616 ,624158 377695 898083 590986 446513 187170 570854 276616 941904 271618 
105525 429165 952285 941870 881364 692200 886 803441 505661 612302 ,105525 429165 952285 881364 692200 505661 612302 6995 127303 305830 
461497 59485 333254 918422 636456 242663 401103 157359 943939 22487 ,461497 333254 918422 636456 242663 401103 157359 943939 22487 297160 
44018 460577 507844 352191 482698 446827 181325 403718 536439 926594 ,44018 460577 507844 352191 482698 446827 181325 403718 536439 926594 
735058 915053 748362 964651 36580 845788 539236 773802 421752 198266 ,915053 748362 964651 36580 845788 539236 773802 421752 198266 267820 
548138 826366 196245 84477 306594 707916 474152 33942 486552 953199 ,826366 196245 84477 474152 33942 486552 272400 912163 234886 339578 
371714 132730 434079 313873 524530 898063 522820 393661 988347 493990 ,371714 132730 434079 313873 524530 898063 522820 393661 988347 733432 
104857 114754 398854 734799 283989 980499 541383 236104 39082 429700 ,104857 114754 398854 734799 283989 980499 541383 236104 39082 429700 
256603 386975 673903 788351 433225 923769 96695 911498 606353 519588 ,386975 433225 96695 911498 606353 519588 559811 991670 441417 315464 
192529 347883 658877 506716 376867 369236 56986 475073 561106 973211 ,347883 658877 376867 369236 56986 561106 472081 368038 300030 475938 
817963 423234 34939 279216 358017 3066 849868 690001 764997 625520 ,817963 423234 34939 279216 3066 690001 764997 625520 560443 354348 
162451 75966 612848 61632 100051 686118 171054 645694 236785 851966 ,75966 612848 61632 100051 686118 645694 236785 851966 957671 970504 
681709 446574 190955 331440 339037 425564 167967 798258 853274 293521 ,681709 446574 331440 339037 425564 167967 798258 853274 293521 117366 
452366 194020 656721 651540 443953 959364 220891 643529 533876 475463 ,452366 194020 656721 651540 443953 959364 220891 533876 38567 593901 
917544 690127 718090 162356 769303 674615 282186 179916 348761 862060 ,917544 690127 718090 162356 769303 674615 282186 179916 348761 862060 
978901 758764 498493 17037 572007 238764 459015 492176 790649 230745 ,978901 758764 498493 17037 572007 238764 459015 492176 790649 230745 
943583 959999 375659 907039 426206 706747 630342 337412 633694 994787 ,943583 959999 907039 706747 630342 337412 994787 577584 845474 886172 
362598 808847 983711 670899 519538 269423 46341 402218 654057 648028 ,362598 808847 983711 670899 519538 269423 46341 402218 648028 791403 
540538 574375 797075 253325 709716 872052 383540 431661 43591 739188 ,574375 797075 253325 383540 43591 739188 811163 626141 485129 211477 
359152 639251 252743 131355 716384 803386 511258 918588 369490 669590 ,359152 639251 252743 131355 716384 803386 918588 369490 669590 135376 
462359 997186 336224 439667 179896 962692 757165 637004 145191 641408 ,462359 997186 336224 439667 179896 757165 637004 145191 641408 375320 
