GT,Result
898294 13082 410430 669371 404310 235423 147577 714323 800851 225150 ,898294 13082 410430 669371 404310 235423 147577 714323 800851 225150 
897155 533032 427844 943164 944446 287609 729551 510842 386031 122059 ,897155 533032 427844 943164 944446 287609 729551 510842 386031 122059 
817191 136450 896945 658509 671742 987083 473095 831882 464737 564923 ,817191 136450 896945 658509 671742 987083 473095 831882 464737 564923 
760213 466950 59220 415252 91590 297117 110934 74893 616878 192549 ,760213 466950 59220 415252 91590 297117 110934 74893 616878 192549 
701159 143951 176525 137834 141010 245081 833328 715180 441998 913668 ,701159 143951 176525 137834 141010 245081 833328 715180 441998 913668 
109235 208851 773038 655463 137598 327129 441520 813686 618188 381240 ,109235 208851 773038 655463 137598 327129 441520 813686 618188 381240 
17619 632731 746690 758527 623487 794251 423486 198896 461801 622536 ,17619 632731 746690 758527 623487 794251 423486 198896 461801 622536 
725789 177340 712326 833270 92902 441998 508211 143421 159430 246572 ,725789 177340 712326 833270 92902 441998 508211 143421 159430 246572 
89047 144374 988707 866539 19694 987312 239518 341122 625519 676024 ,89047 144374 988707 866539 19694 987312 239518 341122 625519 676024 
307253 800622 766964 130200 986531 776228 534066 282960 928602 849844 ,307253 800622 766964 130200 986531 776228 534066 282960 928602 849844 
658384 285593 957046 740862 48606 728946 447998 622163 723229 211907 ,658384 285593 957046 740862 48606 728946 447998 622163 723229 211907 
658919 923268 443153 797342 958296 603940 820228 88263 805513 904041 ,658919 923268 443153 797342 958296 603940 820228 88263 805513 904041 
714808 479022 572102 447813 829171 106453 373398 472662 418610 368178 ,714808 479022 572102 447813 829171 106453 373398 472662 418610 368178 
500350 961359 265633 861133 908060 855472 964566 331165 51067 383622 ,500350 961359 265633 861133 908060 855472 964566 331165 51067 383622 
689467 729701 173094 321140 825887 571300 308247 40409 257828 731842 ,689467 729701 173094 321140 825887 571300 308247 40409 257828 731842 
216761 909929 809945 536138 514632 357485 97475 942780 319900 789009 ,216761 909929 809945 536138 514632 357485 97475 942780 319900 789009 
572078 282033 176708 269443 608734 739643 267352 548621 24904 432031 ,572078 282033 176708 269443 608734 739643 267352 548621 24904 432031 
493669 893811 537228 680860 724570 378576 743552 11343 458873 24854 ,493669 893811 537228 680860 724570 378576 743552 11343 458873 24854 
574714 503828 101505 641240 531652 126859 60737 376705 763552 305424 ,574714 503828 101505 641240 531652 126859 60737 376705 763552 305424 
460355 267352 715958 671432 203737 608734 461834 367627 282033 789166 ,460355 267352 715958 671432 203737 608734 461834 367627 282033 789166 
765948 676797 361961 24854 511858 782490 775968 164792 900703 734028 ,765948 676797 361961 24854 511858 782490 775968 164792 900703 734028 
