GT,Result
925204 964547 232651 5833 121326 875775 478070 373727 62022 733314 ,964547 121326 875775 62022 178357 505630 831582 791327 860726 960843 
356422 89839 805098 173041 406827 906201 888911 334395 813923 619899 ,356422 89839 805098 173041 406827 906201 888911 334395 813923 619899 
393831 542127 448245 149798 951109 637771 945136 597876 582825 851497 ,393831 448245 597876 582825 851497 352084 149782 884249 262730 87511 
521509 624544 298750 207504 225769 329226 754974 882157 161985 317258 ,298750 207504 329226 754974 161985 317258 375866 820945 903696 567515 
353150 353137 409463 876907 732568 788790 558959 409468 723130 555451 ,353137 876907 555451 81513 479904 660942 331740 771950 133504 363620 
812358 77491 401686 776441 947552 190985 322502 662157 662156 749538 ,812358 77491 401686 776441 947552 190985 322502 662157 662156 749538 
356829 460304 377713 808100 585805 245547 289408 175771 224722 825898 ,356829 377713 808100 245547 289408 177457 403460 237083 844712 330954 
259754 967130 8374 300400 133831 407879 762825 510252 268079 774649 ,259754 967130 300400 133831 407879 762825 510252 268079 774649 510393 
914904 284267 527769 830810 67421 54725 243492 726946 446806 625873 ,914904 243492 726946 446806 745367 66782 149980 273993 213767 557866 
64776 607803 773500 334697 779499 157369 835981 171320 910659 692635 ,64776 773500 779499 157369 835981 171320 910659 692635 249789 953226 
745839 901506 728980 625022 507448 794883 850018 915980 9955 181605 ,745839 728980 507448 794883 9955 181605 523764 305107 348025 411969 
19049 405928 806707 502947 104105 273420 289930 666268 462784 297209 ,19049 104105 273420 462784 297209 425717 184245 760369 162437 300617 
982424 658122 383567 466408 299268 349256 63738 534809 548055 200844 ,383567 244612 325681 375648 121118 415500 258095 589880 535860 988840 
998917 333864 125404 133851 520485 793037 1192 692619 568617 190818 ,998917 333864 520485 793037 1192 692619 568617 997800 548083 146562 
283755 648937 88973 568331 459292 470185 136202 734757 197149 841086 ,283755 88973 470185 70063 129713 869987 196593 222977 564606 754567 
336343 579715 210503 4711 114219 707576 926982 310388 238991 856393 ,210503 45251 152026 368685 11536 718708 416349 116329 636567 746164 
723951 375623 11031 127626 694697 935573 574995 845120 320993 902271 ,723951 11031 127626 694697 935573 574995 845120 320993 28346 898822 
91471 671935 671934 671699 66750 301951 817740 289727 671696 678678 ,280260 381309 655726 521547 251716 298730 341806 106813 760918 487248 
411613 561495 352258 671248 355540 432668 758790 446062 151643 594520 ,411613 561495 352258 671248 432668 446062 594520 147590 319043 139167 
25097 221076 92613 265870 92629 482882 116433 13280 961204 491732 ,25097 92613 265870 961204 845462 984963 260700 14478 901811 986006 
968228 927952 365642 108624 108632 281701 271586 541243 259595 367893 ,927952 365642 108624 108632 281701 271586 541243 367893 750803 542170 
25031 107023 618135 732984 479455 464095 762452 317699 866962 300078 ,25031 107023 618135 479455 464095 866962 300078 72195 729404 482329 
430647 107972 638382 630533 247611 645004 936514 163422 892873 226678 ,430647 638382 630533 163422 892873 178531 178556 786291 802311 100057 
420456 808357 881389 932666 18269 215432 279122 228690 658533 246489 ,420456 808357 881389 932666 279122 890019 411778 891544 987824 228663 
786436 537248 834966 377266 826481 988001 573443 193327 345489 368943 ,786436 537248 826481 988001 573443 193327 345489 100823 567113 910149 
983576 362204 981743 236391 658809 932906 284983 393739 221428 885706 ,983576 362204 981743 236391 658809 932906 393739 221428 885706 50954 
