GT,Result
925204 964547 232651 5833 121326 875775 478070 373727 62022 733314 ,964547 5833 121326 875775 62022 733314 178357 505630 895121 367923 
356422 89839 805098 173041 406827 906201 888911 334395 813923 619899 ,356422 89839 805098 173041 406827 906201 888911 334395 813923 619899 
393831 542127 448245 149798 951109 637771 945136 597876 582825 851497 ,393831 542127 448245 951109 637771 597876 582825 851497 247113 247186 
521509 624544 298750 207504 225769 329226 754974 882157 161985 317258 ,521509 624544 298750 207504 329226 754974 882157 161985 317258 375866 
353150 353137 409463 876907 732568 788790 558959 409468 723130 555451 ,353137 876907 555451 81513 479904 660942 331740 771950 133504 363620 
812358 77491 401686 776441 947552 190985 322502 662157 662156 749538 ,812358 77491 401686 776441 947552 190985 322502 662157 662156 749538 
356829 460304 377713 808100 585805 245547 289408 175771 224722 825898 ,356829 460304 377713 808100 585805 245547 289408 175771 224722 887444 
259754 967130 8374 300400 133831 407879 762825 510252 268079 774649 ,259754 967130 8374 300400 133831 407879 762825 510252 268079 774649 
914904 284267 527769 830810 67421 54725 243492 726946 446806 625873 ,914904 284267 527769 830810 67421 54725 243492 726946 446806 625873 
64776 607803 773500 334697 779499 157369 835981 171320 910659 692635 ,64776 607803 773500 334697 779499 157369 835981 171320 910659 692635 
745839 901506 728980 625022 507448 794883 850018 915980 9955 181605 ,745839 901506 728980 625022 507448 794883 850018 915980 9955 181605 
19049 405928 806707 502947 104105 273420 289930 666268 462784 297209 ,19049 405928 104105 273420 289930 666268 462784 297209 425717 184245 
982424 658122 383567 466408 299268 349256 63738 534809 548055 200844 ,982424 658122 383567 466408 299268 349256 63738 534809 548055 200844 
998917 333864 125404 133851 520485 793037 1192 692619 568617 190818 ,998917 333864 125404 133851 520485 793037 1192 692619 568617 190818 
283755 648937 88973 568331 459292 470185 136202 734757 197149 841086 ,283755 648937 88973 568331 459292 470185 136202 734757 197149 841086 
336343 579715 210503 4711 114219 707576 926982 310388 238991 856393 ,579715 210503 4711 114219 707576 926982 310388 238991 856393 324879 
723951 375623 11031 127626 694697 935573 574995 845120 320993 902271 ,723951 375623 11031 127626 694697 935573 574995 845120 320993 902271 
91471 671935 671934 671699 66750 301951 817740 289727 671696 678678 ,289727 280260 381309 655726 521547 251716 298730 341806 106813 866293 
411613 561495 352258 671248 355540 432668 758790 446062 151643 594520 ,411613 561495 352258 671248 355540 432668 758790 446062 151643 594520 
25097 221076 92613 265870 92629 482882 116433 13280 961204 491732 ,25097 221076 92613 265870 92629 482882 116433 13280 961204 491732 
968228 927952 365642 108624 108632 281701 271586 541243 259595 367893 ,968228 927952 365642 108624 108632 281701 271586 541243 367893 750803 
25031 107023 618135 732984 479455 464095 762452 317699 866962 300078 ,25031 107023 618135 479455 464095 762452 317699 866962 300078 680875 
430647 107972 638382 630533 247611 645004 936514 163422 892873 226678 ,430647 107972 638382 630533 936514 163422 892873 226678 178531 178556 
420456 808357 881389 932666 18269 215432 279122 228690 658533 246489 ,420456 808357 881389 932666 279122 228690 658533 246489 293713 890019 
786436 537248 834966 377266 826481 988001 573443 193327 345489 368943 ,786436 537248 834966 377266 826481 988001 573443 193327 345489 368943 
983576 362204 981743 236391 658809 932906 284983 393739 221428 885706 ,983576 362204 981743 236391 658809 932906 284983 393739 221428 885706 
627728 972773 733625 796096 108368 108398 127709 608171 654864 146868 ,627728 972773 733625 796096 108368 108398 127709 608171 654864 146868 
907055 183165 412451 652623 264908 750228 374236 67483 175400 670668 ,907055 183165 412451 652623 264908 750228 374236 175400 67483 670668 
233181 466703 21266 726969 456962 87843 643746 636539 37950 138351 ,233181 466703 21266 726969 456962 87843 643746 636539 37950 138351 
596155 629304 74717 132215 576122 634587 978838 279009 809925 457408 ,596155 74717 576122 634587 978838 279009 809925 457408 929711 12741 
506552 835676 135078 783288 96655 479219 493254 901640 813869 754359 ,835676 135078 783288 96655 479219 493254 901640 813869 754359 217307 
91230 163111 91244 414554 762467 588176 813221 216014 860685 694806 ,414554 762467 588176 813221 216014 694806 324652 463079 334361 951050 
488039 68523 478280 519738 327441 743451 162402 71773 110286 485556 ,488039 68523 478280 519738 327441 743451 162402 71773 110286 485556 
717575 717615 626444 926821 567857 910604 385041 188258 812203 417317 ,717615 717575 626444 926821 567857 910604 385041 188258 812203 221041 
74842 884295 991710 964058 515582 267121 117460 472972 467625 916559 ,74842 884295 991710 964058 515582 267121 117460 467625 916559 230816 
960749 141809 646300 595960 194333 302892 567828 343153 897213 80178 ,960749 141809 646300 595960 194333 302892 567828 343153 897213 80178 
883267 514885 186083 437347 139290 122085 536718 534471 475055 874806 ,883267 514885 186083 437347 139290 122085 536718 534471 475055 874806 
656358 736833 320247 687289 937922 728188 124762 124632 13948 350581 ,124762 350581 353664 497720 250898 399250 627876 121895 789528 841349 
977070 381322 840218 569686 382858 998687 185477 186434 785678 355245 ,977070 381322 840218 569686 382858 998687 185477 186434 785678 355245 
623560 581877 282954 702436 521187 965040 931159 978867 553635 306622 ,623560 581877 282954 702436 521187 965040 931159 978867 553635 306622 
39691 322949 284743 470458 656831 307491 735292 992085 717319 620368 ,39691 322949 284743 470458 656831 307491 735292 992085 717319 620368 
939929 256003 989143 554611 374546 618304 932978 34884 822271 347786 ,939929 989143 554611 374546 618304 932978 34884 822271 347786 206255 
537598 433740 628148 988027 132200 700029 138464 435193 259617 744921 ,537598 433740 628148 988027 132200 700029 138464 435193 259617 744921 
779912 892064 997893 60572 439323 384148 216160 79671 153226 20413 ,779912 892064 997893 60572 439323 384148 216160 79671 153226 20413 
805808 601362 5417 547876 920465 183649 691089 478640 68808 68507 ,805808 601362 5417 547876 920465 183649 691089 478640 68808 68507 
235899 988482 571611 185735 29402 131961 550497 810056 203807 937748 ,235899 988482 571611 185735 29402 131961 550497 810056 203807 937748 
817031 472985 690066 609041 749803 294739 402601 581539 59162 427134 ,817031 472985 690066 609041 749803 294739 402601 581539 59162 427134 
756194 680452 423731 514865 418905 713944 508151 56075 860191 741569 ,756194 680452 423731 514865 418905 713944 508151 860191 741569 783676 
321090 729928 876583 320070 940673 594867 437428 482061 294935 416249 ,321090 729928 320070 940673 437428 482061 416249 764014 377109 737564 
647969 519748 67980 886108 652736 594327 991470 930498 725812 32510 ,647969 519748 67980 886108 652736 594327 991470 930498 725812 522650 
154556 138473 965063 348962 791916 900521 299149 240063 738669 560922 ,646394 624024 726681 756194 519583 5511 916743 908447 223037 475573 
442858 598014 813412 540389 666044 369925 52599 61474 493824 927573 ,442858 598014 540389 666044 369925 52599 61474 493824 927573 159370 
405687 482764 975666 62652 396158 782416 534760 479975 760597 133718 ,405687 482764 975666 62652 396158 534760 479975 760597 133718 401605 
92622 749815 464773 929503 711146 351223 698038 196528 630922 888065 ,92622 749815 464773 929503 711146 351223 698038 196528 630922 359057 
105638 626540 273906 416094 423908 680745 506870 668032 716650 780697 ,105638 416094 423908 506870 716650 412899 392562 970363 958223 11767 
723154 651213 613106 195253 769687 333141 957832 243801 286937 943556 ,723154 651213 613106 195253 769687 333141 957832 243801 286937 943556 
712223 864180 531575 969526 909246 438233 313235 121951 556298 426795 ,557323 231564 466154 733764 763042 182114 884620 231964 992782 10126 
