GT,Result
912448 447570 855824 870200 870201 978969 905764 792347 792348 860080 ,912448 447570 855824 870200 870201 978969 905764 792347 792348 326749 
623766 179780 554902 768147 853123 74563 581163 643720 215629 471344 ,623766 179780 554902 768147 853123 74563 581163 643720 471344 261296 
768495 213938 43407 183985 842647 514922 877996 79325 55732 7301 ,768495 213938 43407 183985 842647 514922 877996 79325 55732 739881 
691101 430497 443752 654156 782987 757542 298491 782184 849083 217961 ,691101 443752 654156 782987 757542 782184 849083 217961 61508 174663 
70807 663989 63120 819914 201840 398440 512047 60271 486130 252720 ,70807 663989 63120 819914 201840 512047 60271 486130 205255 337810 
734383 466497 258923 980942 656840 993076 675222 527659 516445 894945 ,734383 466497 258923 980942 656840 993076 675222 527659 894945 227925 
985498 708359 155514 956877 884596 707799 67114 295140 186084 677029 ,985498 708359 155514 956877 884596 707799 67114 295140 186084 677029 
543713 19709 444578 431538 792835 557543 374630 823696 269256 177738 ,543713 19709 444578 431538 557543 823696 269256 177738 565021 636424 
586829 564615 281642 223734 563635 563636 933580 828084 494638 973058 ,586829 564615 281642 223734 563635 563636 933580 973058 919854 925009 
281780 179054 179055 800571 572045 199019 582691 215771 254106 116216 ,281780 179054 179055 800571 199019 582691 215771 254106 116216 532783 
825577 257691 682513 493513 515282 649962 250933 239645 239646 692567 ,825577 257691 682513 493513 515282 649962 250933 239645 239646 692567 
338424 474966 788894 582313 57237 222920 215166 245303 684960 398804 ,338424 474966 788894 284380 582313 57237 222920 215166 245303 684960 
354270 401925 488292 370950 731247 922615 698084 872770 203531 370492 ,354270 401925 731247 922615 698084 872770 203531 370492 520109 687464 
943655 45990 156646 481108 645800 497681 920979 262418 878214 719409 ,943655 45990 156646 645800 497681 920979 262418 878214 719409 626033 
761664 310859 702941 829531 638856 148508 890195 707146 544006 995456 ,761664 310859 702941 638856 148508 890195 707146 544006 995456 948551 
94534 935697 357684 82594 605178 436960 594387 987036 964658 135439 ,94534 935697 357684 82594 605178 594387 987036 964658 135439 27943 
436813 654666 915315 404923 404924 515343 977662 326220 91848 91849 ,436813 654666 915315 404923 404924 515343 977662 326220 91848 91849 
481186 620328 211856 476050 180783 930874 602008 752124 450254 403013 ,481186 620328 211856 476050 180783 930874 602008 752124 403013 358514 
282494 534244 312539 947988 81665 337869 784567 941974 44668 515911 ,282494 534244 312539 947988 81665 337869 784567 941974 44668 515911 
921454 189829 396573 304528 450339 149449 949902 803785 704071 552359 ,921454 189829 396573 304528 450339 149449 949902 803785 704071 552359 
626488 626489 190793 553610 552997 588956 811689 103256 995640 456444 ,626488 626489 190793 553610 552997 588956 811689 103256 995640 456444 
154098 886593 617766 189770 779689 738982 35056 118346 777557 427381 ,154098 886593 617766 189770 779689 738982 118346 777557 427381 427382 
899021 985401 636461 738982 397065 828034 737772 591051 64786 631417 ,899021 985401 636461 738982 397065 828034 737772 591051 64786 631417 
528978 262827 708587 850277 968858 913875 697422 914595 618844 189171 ,528978 262827 708587 850277 968858 913875 697422 914595 618844 189171 
233495 986735 472880 604576 890422 673553 10077 240682 507429 673483 ,233495 986735 472880 604576 890422 673553 10077 240682 507429 673483 
219325 29274 499786 499787 108187 725689 682944 728884 426195 403785 ,219325 29274 499786 499787 108187 725689 682944 728884 426195 403785 
276993 884572 74506 723960 881056 297289 322142 486564 325161 277058 ,276993 884572 723960 881056 297289 322142 486564 325161 277058 533947 
428514 428515 428516 907670 466819 661531 324394 465166 979118 174384 ,428514 428515 428516 907670 466819 661531 324394 465166 979118 174384 
715382 466265 299803 276559 856311 322572 188151 381086 35806 867894 ,715382 466265 276559 856311 322572 188151 381086 35806 867894 863691 
79551 480921 63415 653375 842685 842686 755483 460936 899036 872661 ,79551 480921 63415 653375 755483 460936 899036 872661 179794 436460 
666956 80988 201124 120884 467175 156571 345952 842672 246839 238359 ,666956 80988 201124 120884 467175 156571 842672 246839 238359 807172 
409208 157008 463747 200179 297863 327787 420543 218771 406879 584273 ,409208 463747 200179 327787 218771 406879 565019 465737 308607 291070 
507533 47143 415320 238977 186999 648144 39126 10997 499106 330755 ,507533 47143 415320 238977 186999 648144 39126 10997 499106 330755 
587216 472294 321618 662848 914976 202087 456639 465247 813566 499972 ,587216 472294 321618 662848 914976 202087 456639 465247 813566 499972 
983540 983127 34797 673415 287395 454382 908524 184001 667393 313365 ,983540 983127 34797 673415 287395 454382 908524 184001 667393 313365 
114679 46785 801663 135680 711936 348832 501018 334087 393734 680889 ,114679 46785 801663 135680 711936 348832 501018 680889 904143 989487 
590222 230716 934893 305531 386097 538505 520156 387561 881662 112941 ,590222 230716 934893 305531 386097 538505 520156 387561 881662 112941 
544140 901654 317026 65269 119149 778741 778742 217968 253338 253339 ,544140 901654 317026 778741 778742 253338 253339 543075 183231 52377 
872123 872124 480239 498555 832382 789 399785 243452 237310 664105 ,872123 872124 498555 832382 789 399785 243452 237310 664105 674705 
41147 917029 85242 550114 762081 741105 343177 685132 831824 29129 ,41147 917029 85242 550114 762081 741105 343177 685132 831824 29129 
332760 670107 1555 248509 911646 960172 451265 390619 408792 665218 ,332760 670107 1555 248509 911646 960172 451265 390619 408792 665218 
224203 420124 543471 799030 7710 498749 542372 632884 436306 311783 ,224203 420124 543471 799030 7710 498749 542372 632884 436306 60215 
942474 283015 283016 529301 584735 665226 878698 299983 369751 132675 ,942474 283015 283016 529301 584735 665226 878698 299983 369751 132675 
441836 991917 991918 301705 722059 582408 383617 727959 269905 921893 ,441836 991917 991918 301705 722059 582408 383617 727959 269905 921893 
962058 52748 700666 362820 151122 839577 908487 393110 624998 720848 ,962058 52748 700666 362820 151122 839577 908487 393110 624998 720848 
244797 688237 522 39933 195925 137745 704281 714037 98387 285296 ,244797 688237 522 39933 195925 137745 704281 714037 98387 285296 
557611 991534 460033 248619 510259 520079 432949 882104 814061 97308 ,557611 460033 248619 510259 520079 432949 882104 814061 97308 800809 
759947 642625 922938 29801 995346 193412 114244 617425 896851 164693 ,759947 642625 922938 995346 193412 114244 617425 896851 164693 965115 
991372 649704 649705 168808 736451 363478 848038 848039 295749 741899 ,991372 649704 649705 168808 736451 363478 848038 848039 295749 741899 
562428 268618 184281 862855 897318 987315 313287 378949 570953 896573 ,562428 268618 184281 862855 897318 987315 313287 378949 570953 896573 
310244 630478 89682 365141 161007 161008 74434 797024 797025 404665 ,310244 630478 89682 365141 161007 161008 74434 797024 797025 404665 
811863 600937 743594 135502 861288 290034 909162 675162 214299 385834 ,811863 600937 743594 135502 861288 290034 909162 675162 214299 385834 
772546 223225 782733 496894 752019 699856 699857 351571 682013 858036 ,772546 223225 782733 496894 752019 699856 699857 682013 858036 978974 
397232 397233 593949 492062 504801 612763 369333 531921 123374 938513 ,397232 397233 593949 492062 504801 612763 369333 531921 938513 439881 
991323 714060 79710 47040 70418 421436 955491 790201 6681 82337 ,991323 47040 70418 421436 955491 790201 6681 82337 810854 418259 
962533 173778 109080 530339 974234 89304 671272 295095 873833 356302 ,962533 173778 109080 530339 974234 89304 671272 295095 873833 356302 
386556 386557 442365 488884 394399 646736 461332 182262 448635 967330 ,386556 386557 442365 488884 394399 646736 461332 182262 448635 967330 
324482 930500 788651 428205 778130 639031 252592 252593 478963 96891 ,324482 930500 788651 428205 778130 639031 252592 252593 96891 142845 
642157 755773 95121 778469 207620 926464 6912 116925 973683 781601 ,642157 755773 95121 778469 207620 926464 6912 116925 973683 781601 
359309 917558 983297 983298 322094 936645 597506 166761 637457 787191 ,359309 917558 983297 983298 322094 936645 597506 166761 637457 787191 
426158 865659 852819 402406 917610 107134 107135 454151 621553 249756 ,426158 865659 852819 402406 917610 107134 107135 454151 621553 249756 
579002 199076 751545 873072 936645 554155 763482 911519 85828 210189 ,579002 751545 873072 936645 554155 763482 85828 210189 210190 637457 
61804 531948 642571 234839 938393 705108 865322 96903 917884 176691 ,61804 642571 234839 938393 705108 865322 96903 917884 176691 341379 
610971 262934 854515 705626 532323 306515 193964 796762 383600 988162 ,610971 262934 854515 705626 532323 306515 193964 796762 988162 890776 
215070 132086 88859 849446 65457 144985 462223 695127 575755 260539 ,215070 132086 88859 849446 65457 144985 462223 695127 575755 260539 
96661 71936 42763 375593 246160 357573 540263 167239 983360 769510 ,96661 71936 42763 375593 246160 357573 540263 167239 983360 769510 
690222 695840 19730 355653 355654 503929 263702 773171 284500 673347 ,690222 695840 19730 503929 263702 773171 284500 673347 770800 183389 
272795 760138 514710 250686 864493 325023 472264 905443 129982 656735 ,272795 514710 250686 864493 325023 472264 129982 656735 611889 429834 
63556 594205 159118 368138 587618 571337 5997 931231 916151 556497 ,63556 594205 159118 368138 587618 571337 5997 916151 556497 273828 
687389 701861 786675 326524 194034 67936 361885 50358 506818 100714 ,687389 701861 786675 326524 194034 67936 361885 50358 506818 411477 
759463 564581 366612 721886 245380 557063 180814 228515 692229 463172 ,759463 564581 366612 245380 557063 180814 228515 692229 153998 914549 
206124 68539 127971 541739 669986 774948 774949 852460 231884 560935 ,206124 68539 127971 541739 669986 231884 560935 926993 517060 539958 
928084 736946 65226 65227 781364 745600 742082 650724 379094 132071 ,928084 736946 65226 65227 781364 745600 742082 650724 379094 132071 
971212 359462 457594 755926 245316 912731 776330 624290 78540 279387 ,971212 359462 457594 755926 245316 912731 776330 624290 78540 279387 
158167 963274 175310 171870 171871 989586 635953 883306 229988 426576 ,158167 963274 175310 171870 171871 989586 635953 883306 426576 532622 
454212 967212 956688 618430 760956 550552 665002 276947 203500 539055 ,454212 967212 956688 618430 760956 550552 665002 276947 203500 539055 
940518 982564 537620 948695 752204 60766 60767 356276 745746 18541 ,940518 982564 537620 948695 752204 356276 745746 18541 120503 775062 
580272 241143 72529 141126 142929 990421 683708 634379 901259 797948 ,580272 241143 72529 141126 142929 990421 683708 634379 901259 797948 
121836 231409 494620 606978 181615 985708 834063 223596 513892 478507 ,121836 231409 494620 606978 181615 985708 834063 223596 513892 478507 
427443 61746 176016 722656 722657 421763 247374 277962 348861 538842 ,427443 722656 722657 421763 247374 277962 348861 538842 507773 133444 
139350 643769 484390 586915 454806 468934 380985 133741 923195 782300 ,139350 643769 484390 586915 454806 468934 380985 133741 923195 782300 
19105 731626 958380 904398 833843 967342 876291 175554 694340 743342 ,19105 731626 958380 904398 833843 967342 876291 175554 694340 743342 
1191 216101 147371 800459 8428 438188 47498 41671 54341 683438 ,1191 216101 147371 800459 8428 438188 47498 41671 54341 683438 
272237 261844 800119 874364 270718 792201 754290 41851 937542 725662 ,272237 261844 800119 874364 270718 792201 754290 41851 937542 725662 
814520 115358 261844 327352 211989 121543 249503 429622 559433 965859 ,814520 115358 261844 327352 211989 121543 249503 429622 559433 351358 
950823 85910 190515 627730 524332 398594 27362 352920 946756 92525 ,950823 85910 190515 627730 524332 352920 946756 92525 457976 190145 
114255 134374 945188 364728 364729 286548 959411 154828 596507 596508 ,114255 134374 945188 286548 154828 596507 596508 1826 1827 817430 
944247 944248 866932 285277 451390 477931 477932 987196 316322 603618 ,944247 944248 866932 285277 622812 451390 477931 477932 987196 316322 
808718 53606 565828 860695 400443 6592 724721 591989 255515 660960 ,808718 53606 565828 860695 400443 6592 724721 255515 660960 393970 
287707 905955 957789 316912 916372 728256 534428 506598 170736 544424 ,287707 905955 316912 728256 534428 506598 170736 544424 221590 605547 
598477 381637 736305 562186 601866 396195 814110 137383 137384 137385 ,598477 381637 736305 562186 601866 396195 814110 137383 137384 137385 
