GT,Result
102818 685274 243924 585240 490300 30245 886142 293725 11 70387 ,102818 685274 243924 585240 490300 30245 886142 293725 11 70387 
531690 619999 47059 854911 201000 644849 723660 803626 986066 926940 ,531690 619999 47059 854911 201000 644849 723660 803626 986066 926940 
429991 880610 577590 615249 123119 867652 695981 904 506604 355480 ,429991 880610 577590 615249 123119 867652 695981 904 506604 355480 
623435 41404 246182 820658 841682 720801 118246 702274 888133 916640 ,623435 41404 246182 820658 841682 720801 118246 702274 888133 916640 
543784 106335 340083 621581 890503 708407 528918 361119 479000 353465 ,543784 106335 340083 621581 890503 708407 528918 361119 479000 353465 
946005 210397 197944 17 729757 310601 634919 611267 433789 203413 ,946005 210397 197944 17 729757 310601 634919 611267 433789 203413 
233948 111091 528918 870242 658674 951075 550713 105156 370847 32002 ,233948 111091 528918 870242 658674 951075 550713 105156 370847 32002 
295133 366912 826619 414043 808298 368036 898449 619207 528918 385767 ,295133 366912 826619 414043 808298 368036 898449 619207 528918 385767 
385767 366912 952494 772495 882950 67119 784931 688054 72104 291456 ,385767 366912 952494 772495 882950 67119 784931 688054 72104 753491 
528918 385767 583362 784931 753491 72104 388096 414043 857943 951368 ,528918 385767 583362 784931 753491 72104 388096 414043 857943 951368 
59248 624073 357654 311148 7887 745054 209211 541444 475629 601121 ,59248 624073 357654 311148 7887 745054 209211 541444 475629 601121 
647976 463411 975293 129525 344873 732236 102818 54840 388921 379030 ,647976 463411 975293 129525 344873 732236 102818 54840 388921 379030 
7887 601121 745054 71610 614607 357654 7975 541444 123330 501456 ,7887 601121 745054 71610 614607 357654 7975 541444 123330 501456 
80066 176796 695265 865883 771411 970135 513843 899027 355197 374907 ,80066 176796 695265 865883 771411 970135 513843 899027 355197 374907 
335705 271423 977586 538125 32352 341444 375365 130274 211270 897770 ,335705 271423 977586 538125 32352 375365 130274 211270 897770 959551 
243924 168970 795603 66161 413051 378460 335705 389902 608555 364121 ,243924 168970 795603 66161 378460 335705 389902 608555 364121 758734 
886142 44 639473 252782 98152 281320 106261 693939 848992 978849 ,886142 44 639473 252782 98152 281320 106261 693939 848992 978849 
934508 924678 310751 575351 401300 468947 607073 376204 128847 53911 ,934508 924678 310751 575351 401300 468947 607073 376204 53911 651352 
13608 731527 773433 462974 51881 779346 714119 877216 890416 339749 ,13608 731527 773433 462974 51881 779346 714119 877216 890416 339749 
12460 416726 251175 219981 488761 241805 487481 991346 337500 659723 ,12460 416726 251175 219981 488761 241805 487481 991346 337500 659723 
504712 100041 644849 599145 604016 884008 201000 283059 540129 549994 ,504712 100041 644849 599145 604016 884008 201000 283059 540129 549994 
629013 72239 565986 961175 636001 653923 810190 701064 534673 652750 ,629013 72239 961175 636001 653923 810190 701064 534673 652750 97353 
979572 977108 654801 194072 170255 121872 357654 326406 50488 229868 ,979572 977108 654801 194072 170255 121872 357654 326406 50488 229868 
397658 130619 89748 86957 417621 152161 613733 260952 234553 219501 ,397658 130619 89748 86957 417621 152161 613733 260952 234553 219501 
403350 861433 121525 795200 140106 948755 465607 289551 783445 958102 ,403350 121525 795200 140106 948755 465607 289551 783445 958102 151117 
59363 528918 827671 583362 550713 1426 699830 116206 625202 584803 ,59363 827671 583362 550713 1426 699830 116206 625202 584803 938015 
527753 241903 146233 778218 603937 890416 234553 531690 477531 222083 ,527753 241903 146233 778218 603937 890416 234553 531690 477531 222083 
43808 9390 735123 175326 898357 518085 127338 214099 620816 452553 ,43808 735123 175326 898357 518085 127338 214099 620816 452553 495030 
707581 500578 244081 408108 210042 219521 109301 599662 92562 30073 ,707581 500578 244081 408108 210042 219521 109301 599662 92562 30073 
903983 778920 403235 872311 920349 612143 351381 946192 106782 738225 ,903983 778920 403235 872311 920349 612143 351381 946192 106782 738225 
887798 106600 385767 397752 125577 137115 957100 461957 270076 624253 ,887798 106600 385767 397752 125577 137115 957100 461957 270076 624253 
228999 604693 159 289768 546697 546222 148457 940034 152489 280725 ,228999 604693 159 289768 546697 546222 148457 940034 152489 280725 
332907 456879 259577 822529 749959 425492 540129 727936 636983 618726 ,332907 259577 822529 749959 540129 727936 636983 336649 681092 817915 
577400 505662 449243 7512 752431 657076 714557 64891 694137 508744 ,577400 505662 449243 752431 657076 714557 64891 694137 508744 305563 
380232 317202 140106 452324 884237 110694 708650 211115 841145 938015 ,380232 317202 140106 452324 884237 110694 708650 211115 841145 938015 
805580 765224 924645 822529 504110 568495 147375 70387 731578 462041 ,805580 765224 924645 822529 504110 568495 147375 70387 731578 462041 
953809 239177 858772 376204 273545 469457 926940 917493 599145 448094 ,953809 239177 858772 273545 469457 926940 917493 599145 760256 29785 
731527 570190 506515 691233 913153 808590 705847 704236 127322 717167 ,731527 570190 506515 691233 913153 808590 704236 127322 717167 274120 
747635 699830 872028 506515 342728 603856 462974 360194 337500 590676 ,747635 699830 506515 342728 603856 462974 360194 337500 590676 881356 
485024 675243 856426 831574 467095 276319 334678 89280 294379 669313 ,675243 856426 831574 467095 276319 334678 89280 294379 669313 622801 
55178 995439 904624 981369 57259 946551 541299 109762 475951 951743 ,55178 995439 904624 981369 57259 946551 541299 109762 475951 951743 
10615 158679 662359 901735 60460 926940 682791 125910 942807 201306 ,10615 158679 662359 901735 60460 926940 682791 125910 942807 201306 
516786 556358 146816 772818 187388 3186 137734 367947 574836 779388 ,516786 556358 146816 772818 187388 3186 137734 367947 574836 779388 
317816 186715 956128 690206 203779 388023 995499 252724 43774 214089 ,186715 956128 690206 203779 995499 252724 43774 214089 990131 102818 
370538 611910 793896 55811 48870 834050 820584 516364 644573 363620 ,370538 611910 793896 55811 48870 834050 820584 516364 644573 363620 
822980 244489 591704 665116 851510 33745 670838 178883 575913 755815 ,822980 244489 591704 665116 851510 33745 670838 178883 575913 755815 
575913 354831 823338 728282 855697 907667 837689 796611 125260 549382 ,575913 354831 823338 728282 855697 907667 837689 796611 125260 549382 
642058 687424 866719 993375 468705 842726 799077 520566 977557 114583 ,687424 866719 993375 468705 842726 799077 520566 977557 114583 192281 
33110 282343 672898 206383 956988 923111 147272 842726 391372 142401 ,33110 282343 672898 206383 956988 923111 147272 842726 391372 142401 
813663 828087 441438 850398 580715 250812 751617 787828 771397 981014 ,813663 828087 441438 850398 580715 250812 751617 787828 771397 914680 
904593 788916 136472 32002 707445 400073 936494 733073 624104 616621 ,904593 788916 136472 32002 707445 400073 936494 733073 624104 616621 
581053 15029 536555 291332 727738 833964 881343 878737 580715 80775 ,581053 15029 536555 291332 727738 881343 878737 580715 482087 614743 
292474 432858 27187 574907 145117 130757 316379 304056 669051 62772 ,292474 432858 27187 574907 145117 130757 316379 304056 669051 62772 
15062 666683 641879 182956 837965 686934 966213 887865 269884 27187 ,15062 666683 641879 182956 837965 966213 887865 269884 27187 450134 
464121 404281 863340 183576 591913 511718 117695 467088 599470 553470 ,404281 863340 183576 591913 511718 117695 467088 599470 553470 447264 
174337 559272 576576 173519 949715 403041 20066 182563 43808 751156 ,174337 559272 576576 173519 403041 182563 43808 751156 119272 635438 
362497 64433 476365 696024 924645 274120 453231 299203 827882 654323 ,362497 64433 476365 696024 924645 274120 299203 827882 654323 771262 
42217 55978 670763 971491 558082 795395 294379 251778 469190 651848 ,42217 55978 670763 971491 558082 795395 294379 251778 469190 651848 
834280 764620 469190 180609 88835 583318 55978 290357 530369 17844 ,764620 469190 180609 88835 583318 55978 290357 530369 17844 507785 
627800 717317 686025 502555 390187 770542 174064 902889 554181 970620 ,717317 686025 502555 390187 174064 902889 554181 122870 267194 899758 
470740 773061 504150 607055 542572 550331 328296 202537 146816 987820 ,470740 773061 504150 542572 550331 202537 146816 987820 833502 577400 
207843 419688 350500 789070 350345 809835 767926 339749 291656 140181 ,207843 419688 789070 350345 809835 767926 339749 291656 140181 66538 
226712 548425 291300 594119 757775 178244 212429 775756 907902 119066 ,226712 548425 291300 594119 757775 178244 212429 775756 907902 119066 
814324 906698 563455 952107 975045 310911 456640 451501 891521 14796 ,814324 906698 563455 952107 975045 310911 456640 451501 891521 14796 
29748 570963 749879 60188 644028 376135 137956 344915 599939 765224 ,29748 570963 749879 60188 644028 376135 137956 344915 765224 70387 
287350 913090 603549 82423 115248 466722 796109 491962 890018 159676 ,287350 913090 603549 82423 115248 466722 796109 491962 890018 159676 
890449 588385 153586 772971 676148 567816 559820 815217 577752 213531 ,890449 588385 153586 772971 676148 567816 559820 815217 577752 213531 
884220 608331 754281 629467 228916 475776 465224 173367 746180 247673 ,884220 608331 754281 629467 228916 475776 465224 173367 746180 247673 
993247 608331 180658 809900 754281 300689 95138 411869 370538 974401 ,993247 608331 180658 754281 300689 95138 411869 370538 974401 746180 
927850 128857 251978 700879 898357 665367 909867 407112 97773 913737 ,927850 128857 251978 700879 898357 665367 909867 407112 97773 913737 
803441 180780 607460 753518 338233 888673 867234 41738 895674 761046 ,803441 180780 607460 753518 888673 867234 41738 895674 761046 640766 
259614 474552 934671 829551 522772 961973 279159 735123 218349 187391 ,259614 474552 934671 829551 522772 961973 279159 735123 218349 187391 
563514 740172 544639 735822 373278 726712 729543 813785 459179 603291 ,563514 740172 544639 735822 373278 726712 813785 459179 603291 40316 
156128 796890 305419 917175 725299 147278 448958 170017 407017 316504 ,156128 796890 305419 917175 725299 147278 448958 170017 407017 316504 
54691 633978 58451 73493 403958 124056 110792 625276 316504 423269 ,54691 633978 58451 73493 403958 124056 110792 625276 316504 423269 
86571 862270 232684 824190 501634 744411 315141 744656 842985 174 ,86571 862270 232684 824190 501634 744411 315141 744656 842985 174 
650810 832677 37698 252344 914560 19974 522414 551098 797558 779035 ,650810 832677 37698 252344 522414 551098 797558 779035 477926 762021 
297452 426663 454753 283985 863723 322972 833870 863111 583362 737664 ,297452 454753 283985 863723 322972 833870 863111 737664 340212 541226 
720462 174476 29748 139174 500788 805580 749879 567599 974216 26958 ,720462 29748 500788 805580 749879 567599 974216 26958 964768 765224 
909738 930641 752653 124337 17823 275343 253538 330905 779346 922968 ,930641 752653 124337 17823 275343 253538 330905 779346 922968 651648 
659552 627330 759315 980202 786372 517238 912892 935216 655064 819394 ,659552 759315 786372 517238 912892 935216 655064 819394 596946 24889 
848455 719517 442458 871628 100496 420081 774876 934716 961709 733717 ,848455 871628 420081 774876 934716 961709 733717 906822 154263 598530 
461169 812437 353923 352491 918378 106080 659773 784583 369058 38151 ,812437 352491 918378 106080 659773 784583 369058 38151 2149 623770 
709163 108260 301705 12854 178139 953767 796679 607227 601921 72974 ,301705 12854 178139 953767 796679 607227 601921 72974 423034 343281 
233767 786660 471275 506450 399578 180251 654110 745825 680182 277548 ,786660 471275 506450 399578 180251 745825 680182 277548 174165 537513 
746699 457985 615170 829884 324074 242336 983883 969229 176102 705360 ,746699 457985 615170 324074 242336 983883 176102 705360 602100 275620 
206657 518179 890933 1580 286334 255483 114136 636564 122573 50391 ,206657 518179 890933 1580 286334 255483 114136 122573 50391 145309 
538090 308347 9083 989965 933925 114905 790659 302875 644849 967712 ,538090 308347 9083 989965 933925 114905 790659 302875 967712 904510 
860104 242957 348648 261574 570824 539392 532162 594720 589697 325179 ,860104 242957 348648 261574 570824 539392 532162 589697 325179 289086 
