GT,Result
568108 607055 432318 606029 392934 393537 593681 377903 903194 375757 ,607055 432318 606029 393537 593681 377903 903194 593317 443436 899674 
751049 527694 857891 386014 671785 850548 993899 430822 898508 767887 ,850548 767887 875622 384646 908487 443380 910047 442730 904729 379313 
21025 22204 79285 667695 222974 952834 324820 254011 35626 369861 ,21025 22204 222974 324820 35626 369861 126337 175129 216372 82588 
913080 376590 378934 897394 429888 389828 604857 606641 382891 900607 ,913080 897394 606641 900607 901780 384746 899881 898238 442913 902846 
3563 201874 206590 133926 33037 599844 176618 730762 899801 597843 ,730762 393040 594703 602127 387708 443981 388582 898683 381704 901241 
570688 960639 765442 390771 547904 594877 442706 447827 593763 432923 ,390771 442706 447827 593763 432923 435686 897331 899041 389828 896978 
13005 321841 858528 96346 286227 204728 272730 824812 263010 323540 ,13005 321841 96346 286227 204728 272730 263010 323540 268673 196480 
472278 639557 843674 949370 663148 441551 390831 429714 391705 908542 ,843674 908542 603279 377536 901399 605597 436300 599826 444022 912987 
707407 423003 805631 534463 715694 900347 435728 837501 436172 385477 ,423003 435728 437918 607105 437048 594022 384260 592370 433181 605197 
379387 601432 380017 431850 438954 609087 434809 431842 387339 901212 ,379387 438954 434809 431842 901212 606614 595144 602290 595172 430330 
992278 799525 686424 610395 806084 735248 442007 527607 664551 589707 ,610395 954364 773428 523273 929526 399068 423928 897730 461575 844425 
903920 607764 442533 897390 385416 391308 382909 431731 442211 440670 ,607764 442533 385416 431731 442211 440670 389443 602866 437149 439038 
602358 896806 433102 908648 901121 598086 384241 600522 431707 603810 ,602358 433102 908648 600522 431707 442591 444177 607112 433519 431491 
646224 383214 435279 382819 444932 597550 381834 389482 910089 607088 ,646224 381834 389482 910089 607088 389104 904799 389800 606652 381794 
851249 368620 930204 468809 472521 403571 760610 400622 950750 627558 ,950750 637808 924292 606614 429988 431793 913575 382076 593233 899041 
627023 392487 890888 703716 972543 597527 379950 438422 386664 445199 ,890888 597527 445199 433537 442211 433181 375743 608923 603368 606103 
832354 529284 445463 711997 967360 401082 660906 607770 432249 680463 ,445463 967360 607770 680463 902453 501021 516182 917268 923580 969165 
901239 898725 896800 899013 382816 593996 905415 896867 390345 903555 ,901239 898725 896800 899013 382816 593996 905415 896867 390345 903555 
40282 101200 216077 165450 320652 276719 48951 231300 20938 75109 ,40282 101200 48951 231300 20938 75109 17951 189152 92734 198508 
877932 545018 731400 915313 492833 990030 424907 908343 545925 608230 ,877932 731400 492833 990030 424907 908343 514853 610592 576307 454582 
35008 20002 899495 292130 376281 897535 602364 897365 606166 447239 ,899495 376281 602364 897365 447239 391760 378440 382857 592395 606431 
472032 630904 451717 705759 956953 528427 744777 997776 475920 458230 ,472032 897936 386386 429667 377493 383797 385390 391746 904165 380063 
980518 650642 838401 849071 915969 882055 565005 719286 834388 785224 ,565005 834388 615217 474106 387348 765967 593743 978762 608665 901137 
706137 881114 434489 898681 901945 604658 388641 906066 604963 387907 ,881114 434489 898681 901945 604658 388641 906066 604963 387907 911942 
524102 942764 679903 936587 962992 438334 680170 545650 258914 63042 ,438334 680170 428576 63158 520302 972623 568575 974135 843801 779674 
665985 482071 890286 446239 896990 442690 784019 600986 442623 386686 ,665985 446239 896990 442690 784019 600986 442623 386686 902597 608087 
760670 446322 606352 899041 593699 392970 592408 381731 386182 598086 ,606352 899041 392970 381731 386182 598086 388716 904843 596421 606117 
505795 818302 562474 539714 599753 604346 905100 376683 391760 432990 ,505795 818302 562474 604346 376683 391760 432990 604952 446867 383277 
898554 606689 600081 599003 442660 605227 903936 440292 377890 432357 ,898554 606689 903936 440292 432357 607134 435031 600564 911188 378921 
682311 705034 749449 976591 604129 602180 752988 674042 420206 444729 ,682311 752988 420206 913861 591753 390019 910038 387469 382982 378798 
399068 875389 894352 760633 513995 433930 955622 912572 384646 905670 ,399068 513995 433930 955622 912572 384646 393040 902245 442443 603788 
817249 498243 514332 453608 700881 944545 912804 677244 704032 468288 ,498243 944545 677244 704032 700892 648848 744730 639081 646065 709795 
676163 914560 910906 377452 607417 376253 592620 391318 911965 483153 ,910906 377452 607417 376253 592620 391318 911965 596902 385886 601157 
402088 611575 937875 557687 670869 486530 534988 801181 600902 817476 ,937875 600902 644107 538438 728751 994755 941340 497404 462734 458706 
664660 602364 392438 908497 435384 377493 601359 607184 441972 911190 ,602364 908497 435384 377493 601359 607184 441972 911190 593294 431057 
380426 593513 379882 601460 444946 436574 602150 605614 596824 382090 ,380426 593513 379882 601460 444946 602150 605614 596824 382090 609127 
971016 960188 571511 868710 774549 550770 918521 297222 102692 581735 ,960188 550770 102692 433239 472892 58312 445247 899525 446201 431906 
951881 775333 645100 753735 946203 772453 811240 706076 445386 984197 ,951881 772453 811240 984197 665859 849115 657312 412975 686193 992602 
209835 161202 508962 387420 387469 910843 380470 382451 442535 593996 ,161202 387420 387469 910843 380470 382451 442535 593996 375702 911223 
307267 927769 667916 519449 906953 901353 433957 676051 584166 615780 ,307267 906953 901353 676051 608724 903461 690247 379693 388633 436676 
