GT,Result
283652 955897 200448 297114 823596 944850 141738 348445 870726 300589 ,283652 955897 200448 297114 823596 944850 141738 348445 870726 300589 
649685 878597 936772 956716 62881 553210 873862 873863 226765 619013 ,649685 878597 936772 956716 62881 553210 873862 226765 619013 598865 
519613 84977 343111 661025 995070 659274 659275 733081 223562 348166 ,519613 84977 733081 348166 160780 56166 964484 357856 841242 255425 
856768 35614 566581 205112 205113 835885 174033 291910 749276 36197 ,856768 174033 36197 104179 40272 542883 199783 574135 12692 130981 
793313 619072 782967 928975 928976 554887 502424 955408 955409 422105 ,793313 928975 928976 732696 700386 516083 413689 413690 609976 609977 
959668 20182 334976 347518 149120 798756 754068 248314 987943 941059 ,959668 20182 347518 149120 798756 941059 781676 58774 906411 643574 
620211 872338 105519 782162 469173 698726 279501 808660 576783 243240 ,279501 236186 13644 443889 866257 605434 905655 459177 421922 327259 
650967 510209 159174 345595 34700 952018 803311 702401 305818 898725 ,650967 345595 34700 943602 618894 675876 530116 859913 230895 117733 
197976 481476 115130 974059 705225 366738 253779 121562 503920 533054 ,481476 115130 366738 503920 685088 68583 93174 754476 132878 561095 
111268 263236 460522 210651 329789 994073 650206 461352 557644 458413 ,768670 188227 875791 728057 802690 686925 900085 268332 717179 346166 
262942 702463 362357 901766 602815 998802 998803 998804 228120 371242 ,901766 124708 339136 385923 925924 365494 407426 11004 160995 445174 
150587 90950 352791 790201 49409 782708 452472 338764 942456 112448 ,942456 447217 447218 718876 718877 249497 335451 242221 13471 120180 
324484 517466 252336 922793 403698 847800 847801 546817 750588 294308 ,324484 517466 252336 922793 403698 847800 847801 546817 750588 294308 
235625 836208 786439 191416 737932 915698 802959 113130 525199 542943 ,836208 525199 542943 277478 815299 951662 823206 823207 203012 261669 
278671 573723 477326 751430 14375 23133 292518 402463 972413 817821 ,278671 573723 477326 751430 14375 23133 292518 972413 795375 795376 
767842 832447 432177 442300 714672 952388 995807 995808 418629 129758 ,767842 952388 418629 129758 624924 475241 175339 944782 991995 785661 
248333 328675 15612 379094 887791 842411 671330 34319 835649 208792 ,328675 15612 887791 208792 657534 750246 143977 910152 387783 614989 
238095 651310 623401 27983 951152 507577 27164 950582 468034 698544 ,507577 950582 239944 241780 257729 906070 740427 597308 617561 265629 
239326 133964 133965 96086 507602 634648 798196 979290 314021 336809 ,133964 133965 96086 507602 580463 355175 198499 318020 695350 209142 
666539 98231 116588 696223 696224 835291 777259 264190 94146 893469 ,666539 98231 116588 696223 696224 835291 777259 264190 94146 893469 
650879 764664 797757 1750 946191 203344 396828 396829 779293 6108 ,764664 797757 946191 203344 766270 730161 991884 991885 504394 11179 
