GT,Result
720724 866240 229038 466645 736743 702415 259814 115455 829224 680172 ,229038 829224 247331 936573 480790 949856 306425 614331 888463 263723 
924054 674471 288936 836954 745166 235996 56 507423 507424 535597 ,908725 405371 179506 646546 178383 956643 319327 58373 381636 413918 
56645 863964 839312 550318 888460 554544 525780 872207 861481 105555 ,872207 105555 353741 609813 74949 940293 285497 738133 23596 385657 
431441 16102 136840 135572 135573 431429 240245 316723 165003 1532 ,136840 240245 392009 184755 168628 974520 956256 165736 951410 585341 
402742 187256 787032 805699 394202 394203 632867 885892 564925 754753 ,187256 805699 252859 345272 788682 92913 705257 254277 804948 150723 
663360 179239 23268 294451 770302 770303 418866 165733 266210 251421 ,643043 470649 821082 110100 169705 229847 213475 495089 30861 30862 
874922 618992 386926 176331 45235 359486 720199 79937 30812 126219 ,618992 386926 79937 30812 126219 94886 94887 956005 864879 86244 
122948 527773 162272 49777 417502 827390 865173 721252 429847 546100 ,49777 721252 242285 518189 317185 317186 999438 591319 830011 725994 
285694 505730 39716 42493 294810 469838 492511 423348 108332 456968 ,285694 42493 469838 788519 14050 625598 937174 259 108238 270318 
821723 401300 886522 132860 558090 907268 404835 547538 937665 809681 ,821723 401300 886522 132860 558090 907268 404835 547538 937665 809681 
21259 16599 16600 936865 792109 832516 503319 182944 77365 76621 ,182944 77365 108014 632539 53621 139731 669882 461791 778688 754738 
198106 552269 877835 430751 916922 874394 47439 351407 351408 177016 ,877835 430751 177016 863504 400911 31839 31840 271858 457916 151903 
745789 404118 819310 857831 523861 945923 232444 869499 593140 753727 ,404118 857831 232444 235908 543539 163467 142481 358240 218448 325135 
178530 98659 142347 142348 947632 366021 524129 42273 637058 478977 ,142347 142348 524129 39002 120786 792523 101051 253618 150722 292402 
980520 207923 639648 862390 530994 974541 898731 908384 609798 127086 ,908384 609798 340865 46948 305996 138308 664928 961065 706071 373239 
288719 288145 288146 35936 977904 262938 231790 940503 368944 497154 ,288719 407415 64760 443627 423167 217848 28648 355040 986722 646234 
622632 674739 84865 557418 139305 425936 378316 378317 989603 960143 ,674739 425936 378316 378317 370235 38266 750211 50278 596409 969203 
93746 105507 105508 584594 584595 285458 599284 92126 173954 384120 ,780527 909669 722197 167455 512806 200484 89850 9518 178043 22840 
792460 396973 94475 819318 676995 722762 889875 329524 109648 379102 ,396973 722762 109648 49258 927346 571134 402310 941397 485544 437669 
696441 267691 22813 714047 589008 419377 865316 184148 53626 575156 ,22813 419377 865316 575156 383321 328809 954359 937945 265188 20350 
470604 592565 827855 525742 874600 383265 31565 373947 792926 319827 ,31565 792926 621032 621033 786422 575067 887230 441755 441756 118036 
167408 95760 95761 667261 898317 898318 803419 589822 589823 33665 ,589822 589823 413609 720000 575044 985241 985242 985243 373749 682746 
491724 856014 533956 812777 140796 772183 885922 340938 252496 895410 ,491724 856014 533956 812777 140796 772183 885922 340938 252496 895410 
876005 176926 176927 449266 617694 752078 13011 561972 361042 654518 ,876005 176926 176927 617694 752078 13011 561972 361042 654518 800501 
86204 204215 627477 874459 409186 977213 961439 985565 499398 84464 ,961439 985565 499398 223292 803049 632652 511852 604019 614017 698642 
390708 427201 515165 454659 115399 451901 191775 75419 172165 172166 ,390708 427201 454659 75419 477232 233383 721109 805893 726856 726857 
130888 422989 413752 15462 832446 306934 995601 87109 598964 115315 ,413752 115315 955392 985623 574008 729873 252833 601118 127431 326313 
339127 107843 840539 65488 207963 415538 577648 258976 358784 652822 ,339127 107843 840539 65488 207963 415538 577648 258976 358784 652822 
622301 874840 174265 19715 531482 224697 371191 814161 259117 744071 ,622301 874840 371191 902112 665910 406856 544022 277898 512932 443442 
297132 274807 567570 350848 891634 891635 352201 506292 876177 506757 ,664641 206989 759985 257931 435737 289053 732183 862315 322536 811529 
113588 299519 997504 797326 729599 880784 972807 84716 604834 544157 ,729599 604834 465967 456381 983828 438118 110147 881463 59275 560366 
656541 785898 790688 574910 955954 116501 95702 95703 263198 427970 ,656541 790688 574910 955954 116501 263198 427970 695733 362402 634538 
945881 65073 831769 833128 707425 237296 15731 512092 966958 61498 ,65073 342096 584520 75447 968132 52309 201972 591691 693107 693108 
470436 267462 58083 371335 172008 803838 803839 288939 274215 651631 ,470436 267462 371335 651631 794317 518748 168348 82154 995386 449385 
657254 82678 988165 611354 395696 951477 644989 197838 419542 822621 ,657254 82678 988165 395696 644989 419542 822621 806420 221425 877775 
151515 2989 120806 66353 152426 338179 203063 484924 999696 770270 ,151515 338179 203063 718567 789176 315131 35288 240213 919535 509600 
727863 642441 362044 621854 358313 825435 950464 609241 94679 332259 ,642441 362044 332259 728009 156167 156168 925818 998633 663628 256263 
543407 94362 411603 169605 469113 959689 96038 414137 776213 572447 ,414137 776213 43451 323176 289042 289043 37638 68278 68279 740764 
810714 212194 100009 845292 562378 729696 468945 468946 880964 446091 ,419765 310626 535529 905877 315888 851719 234551 289065 488591 130228 
671184 625948 618315 272121 978723 893683 913275 698268 288482 762042 ,536042 572106 136051 815047 397800 496695 631085 860434 567988 305920 
409687 193617 466463 735487 641082 480763 477174 141574 442032 536642 ,409687 442032 201364 849967 718627 108654 329938 178409 178410 292472 
244203 372679 589155 690421 690422 511949 979740 269793 701584 702069 ,726173 684666 40255 188488 717501 549828 870384 718934 828439 596303 
877530 586743 343584 593140 433095 247266 523861 512473 259510 210023 ,512473 210023 376953 863715 176206 63922 806526 135458 189295 319271 
759463 347373 284768 815280 441617 255676 652283 921755 498710 272703 ,759463 815280 441617 255676 652283 921755 498710 272703 768068 79334 
48533 691003 377602 411149 186084 633304 566227 566228 257968 489161 ,48533 411149 692476 736185 747139 60848 576494 859104 253862 597807 
510578 313023 316683 453048 680783 752817 986898 173029 36144 584348 ,313023 316683 986898 36144 584348 194605 703171 371728 693549 35469 
139214 475475 238448 767988 69522 503407 741141 583941 404927 417166 ,475475 569369 551928 260316 908834 435450 241647 240024 756581 859347 
533391 700228 940551 814256 214710 927038 93340 291538 426377 407003 ,700228 910797 387182 675047 53876 687376 637423 190693 521349 900751 
632654 458661 776274 387792 285959 665781 368383 505344 234151 619462 ,632654 458661 776274 387792 285959 665781 368383 505344 234151 619462 
957720 660337 211985 458981 491795 48690 247907 275427 601148 742706 ,957720 660337 211985 458981 491795 48690 247907 601148 742706 395834 
703898 785972 759778 605854 261794 355160 12665 442824 225467 284999 ,785972 759778 169309 863880 550548 772019 61195 365726 405160 138036 
607880 670569 809328 976149 382613 759311 958014 19350 611749 611750 ,19350 623447 13023 170794 170795 336422 849141 444861 347084 584247 
842981 241632 241633 263551 263552 488650 488651 733531 357525 195981 ,263551 263552 488650 488651 591322 589910 920572 54199 54200 54201 
928084 543357 414160 414161 724148 829560 687198 693330 961572 244641 ,543357 244641 554770 57231 27702 725985 924245 355296 745541 745542 
173913 173914 75003 306958 999115 432163 107802 732611 525343 77095 ,173913 173914 75003 306958 999115 107802 85055 440381 701571 552586 
185628 185629 115527 8933 141612 178374 509726 784595 356926 337594 ,185628 185629 115527 104805 324531 197700 934086 224185 701821 964420 
191060 946147 546056 644187 932540 744407 89238 351165 784012 71902 ,191060 946147 546056 644187 932540 744407 89238 351165 784012 71902 
356003 739602 707282 263256 37237 611327 717762 527002 597380 987468 ,356003 739602 707282 263256 37237 611327 717762 527002 597380 987468 
392831 90806 804764 317454 966386 179118 565019 493019 42987 821798 ,804764 317454 966386 179118 821798 3097 871604 628734 541486 366154 
374360 192996 418857 826916 875324 702901 115257 124483 465808 463142 ,374360 418857 702901 760974 311014 235329 857342 624741 187686 189193 
362168 235395 152967 989969 143165 728820 534861 617881 419496 306703 ,989969 306703 409327 306488 610229 566464 683012 185192 526475 228327 
827107 160839 675687 844176 133383 98291 308538 763834 838642 866517 ,827107 308538 763834 574286 399418 111576 111642 902198 492856 232814 
166007 903199 903200 734103 452107 119378 768800 890494 681472 335039 ,452107 869298 969311 19294 566724 598739 516094 516095 653075 536856 
475747 971510 272170 692485 744652 113474 960773 847882 833986 39615 ,744652 113474 61607 795644 387878 680731 924 809533 638586 799482 
201042 830768 506837 381342 381343 233355 522776 367443 914110 925887 ,201042 830768 506837 381342 381343 522776 367443 914110 925887 3893 
628183 812876 409704 615530 647150 465788 507283 908328 38931 90455 ,628183 38931 970163 806692 802575 235206 851752 198655 479795 618525 
47604 108141 838243 473971 407216 760447 821814 3938 413380 709301 ,452959 686365 851116 260006 379087 379088 379089 148202 41122 274297 
681099 954377 887914 939795 314610 554923 128365 216061 852605 341024 ,887914 216061 852605 814883 158985 473447 642049 588285 808696 345643 
281780 918179 185528 82806 606075 654237 37641 25802 446261 559140 ,281780 359716 652741 918 618050 843051 104735 902837 505657 726520 
939679 187914 187915 434363 113778 227894 235783 995118 71365 449753 ,187914 187915 113778 235783 77706 358131 911727 694202 187952 721432 
993726 946865 410298 338873 785241 644848 644849 257013 528477 560538 ,993726 915923 915924 286239 262550 32139 264970 117524 102321 88565 
154736 288174 93047 791489 292679 744146 568210 801646 221799 85468 ,913134 139967 145399 515609 367700 536885 792072 605019 3120 533002 
907647 809278 543566 943693 777800 912419 422543 128772 128773 364982 ,907647 422543 284328 794066 784763 949119 379847 699679 166390 326594 
790047 960827 145604 942657 776528 721099 722896 722897 107407 233146 ,145604 254770 794906 759394 766704 954579 150475 723230 133243 690729 
722841 255276 412398 923748 326975 133829 353848 566842 67608 607641 ,234174 868210 503148 909253 996478 326641 201216 785329 286664 732568 
137031 813774 468351 753550 448825 953803 264729 538077 58632 370556 ,753550 448825 538077 370556 440807 24401 768238 110423 920119 627135 
991372 767872 452821 886685 105342 65906 449766 12363 423324 336851 ,991372 452821 886685 105342 449766 12363 186836 182343 644437 723637 
678532 348112 672416 593012 260293 790 30773 98849 64245 536182 ,678532 672416 790 565407 960061 400177 415605 229658 549443 499145 
176611 923255 273715 273716 465974 465975 452867 605439 976911 3449 ,176611 923255 273715 273716 465974 465975 452867 605439 976911 3449 
813475 813476 713479 993347 430292 50613 767578 283648 535937 442004 ,713479 993347 430292 767578 283648 575826 25917 942613 125250 333401 
272617 578106 306109 149225 962372 317287 807888 289153 221845 491648 ,221845 491648 432308 532045 99766 995985 480457 73261 686032 795840 
844227 580455 262977 355130 154696 518180 731978 966667 652754 652755 ,844227 580455 262977 355130 154696 518180 731978 966667 652754 652755 
752179 24702 908485 128169 128170 693597 810599 810600 959304 582747 ,752179 932747 285587 773055 441511 288919 818516 711182 656228 959302 
195845 500659 949702 438118 882032 21412 196642 191816 442369 651802 ,949702 438118 196642 442369 795345 604834 410505 355678 872749 872750 
424738 812531 973065 778632 914249 373233 704611 386184 87738 154284 ,154284 236441 837692 188816 188817 823324 545261 811630 145591 662374 
322620 322621 355276 486773 486774 268347 946019 327218 665140 730904 ,322620 322621 268347 47747 659890 663566 658180 44200 632872 361985 
40224 349673 722032 256476 975683 957601 81665 457180 356631 735467 ,722032 256476 209371 717919 309464 651957 102951 117855 275553 836768 
964752 548723 324847 491917 972449 975680 679174 552777 919742 919881 ,548723 485349 81581 806129 516235 688869 176601 488418 601281 637309 
753991 224645 660094 949479 895871 376724 281024 696853 953023 953024 ,753991 224645 376724 400735 528209 501610 916561 81676 540958 70917 
501331 418815 668541 211268 636320 636321 595687 384775 803185 354760 ,668541 230761 968386 340933 56383 913604 430205 350925 892276 177845 
275989 874392 815763 9812 809205 265799 246271 116071 787665 649065 ,541989 525940 114562 69334 609247 357157 48519 156502 548029 340465 
579002 970550 487544 870790 762807 160267 600012 516728 916647 53678 ,997052 882900 882901 251613 766370 13180 818458 301598 301599 505294 
526403 526404 288465 74329 475757 927909 363416 153126 209830 356362 ,74329 557901 350345 808315 936467 188822 142194 921886 266763 587694 
123553 982947 732933 58964 670232 952875 42226 306286 263904 360065 ,123553 982947 732933 58964 952875 670232 42226 306286 263904 360065 
665679 276684 743685 45329 357421 921442 666055 89746 661313 123280 ,45329 921442 925743 72363 393391 652890 869139 281803 357628 249820 
419797 907834 968613 866078 599895 686195 520518 744237 802295 802296 ,968613 308543 116914 96552 119731 513792 112847 16665 216753 63996 
