GT,Result
720724 866240 229038 466645 736743 702415 259814 115455 829224 680172 ,720724 866240 229038 702415 259814 115455 829224 422980 247331 640335 
924054 674471 288936 836954 745166 235996 56 507423 507424 535597 ,924054 288936 235996 56 313888 908725 307816 256133 405371 472923 
56645 863964 839312 550318 888460 554544 525780 872207 861481 105555 ,56645 863964 839312 550318 888460 554544 525780 872207 861481 105555 
431441 16102 136840 135572 135573 431429 240245 316723 165003 1532 ,136840 240245 316723 165003 1532 74279 836689 392009 851049 712463 
402742 187256 787032 805699 394202 394203 632867 885892 564925 754753 ,187256 805699 632867 754753 252859 345272 877853 788682 188918 92913 
663360 179239 23268 294451 770302 770303 418866 165733 266210 251421 ,179239 770302 770303 418866 266210 251421 570831 643043 959464 271735 
874922 618992 386926 176331 45235 359486 720199 79937 30812 126219 ,874922 618992 386926 45235 79937 30812 126219 94886 94887 956005 
122948 527773 162272 49777 417502 827390 865173 721252 429847 546100 ,527773 49777 865173 721252 546100 406878 242285 66566 40727 231610 
285694 505730 39716 42493 294810 469838 492511 423348 108332 456968 ,285694 505730 39716 42493 294810 469838 423348 108332 456968 970029 
821723 401300 886522 132860 558090 907268 404835 547538 937665 809681 ,821723 401300 886522 132860 558090 907268 404835 547538 937665 809681 
21259 16599 16600 936865 792109 832516 503319 182944 77365 76621 ,16599 16600 936865 503319 182944 77365 76621 78159 866454 866455 
198106 552269 877835 430751 916922 874394 47439 351407 351408 177016 ,552269 877835 430751 916922 177016 863504 659760 244138 181079 400911 
745789 404118 819310 857831 523861 945923 232444 869499 593140 753727 ,745789 404118 857831 945923 232444 593140 753727 651840 235908 543539 
178530 98659 142347 142348 947632 366021 524129 42273 637058 478977 ,178530 142347 142348 947632 366021 524129 478977 39002 120786 470149 
980520 207923 639648 862390 530994 974541 898731 908384 609798 127086 ,207923 530994 908384 609798 496965 689477 696927 340865 46948 242915 
288719 288145 288146 35936 977904 262938 231790 940503 368944 497154 ,288719 35936 940503 368944 555886 407415 64760 231728 893208 155842 
622632 674739 84865 557418 139305 425936 378316 378317 989603 960143 ,622632 674739 84865 557418 425936 378316 378317 989603 370235 368796 
93746 105507 105508 584594 584595 285458 599284 92126 173954 384120 ,105507 105508 584594 584595 599284 92126 862913 862914 780527 622837 
792460 396973 94475 819318 676995 722762 889875 329524 109648 379102 ,792460 396973 94475 819318 722762 109648 379102 889170 49258 927346 
696441 267691 22813 714047 589008 419377 865316 184148 53626 575156 ,696441 22813 714047 419377 865316 184148 575156 383321 787553 873578 
470604 592565 827855 525742 874600 383265 31565 373947 792926 319827 ,592565 874600 383265 31565 792926 319827 169903 698346 621032 621033 
167408 95760 95761 667261 898317 898318 803419 589822 589823 33665 ,167408 667261 803419 589822 589823 33665 959456 413609 326080 595626 
491724 856014 533956 812777 140796 772183 885922 340938 252496 895410 ,491724 856014 533956 812777 140796 772183 885922 340938 252496 895410 
876005 176926 176927 449266 617694 752078 13011 561972 361042 654518 ,876005 176926 176927 449266 617694 752078 13011 561972 361042 654518 
86204 204215 627477 874459 409186 977213 961439 985565 499398 84464 ,86204 204215 627477 874459 961439 985565 499398 496356 839412 221826 
390708 427201 515165 454659 115399 451901 191775 75419 172165 172166 ,390708 427201 454659 75419 555670 448530 477232 233383 742515 721109 
130888 422989 413752 15462 832446 306934 995601 87109 598964 115315 ,130888 413752 995601 115315 565211 728042 895349 216714 517485 727639 
339127 107843 840539 65488 207963 415538 577648 258976 358784 652822 ,339127 107843 840539 65488 207963 415538 577648 258976 358784 652822 
622301 874840 174265 19715 531482 224697 371191 814161 259117 744071 ,622301 874840 19715 531482 224697 371191 259117 744071 902112 204839 
297132 274807 567570 350848 891634 891635 352201 506292 876177 506757 ,274807 567570 592283 634478 664641 206989 87181 983552 675131 759985 
113588 299519 997504 797326 729599 880784 972807 84716 604834 544157 ,113588 299519 729599 972807 84716 604834 544157 477977 513357 465967 
656541 785898 790688 574910 955954 116501 95702 95703 263198 427970 ,656541 790688 574910 955954 116501 95702 95703 263198 427970 695733 
945881 65073 831769 833128 707425 237296 15731 512092 966958 61498 ,945881 65073 831769 237296 15731 512092 61498 61499 852545 342096 
470436 267462 58083 371335 172008 803838 803839 288939 274215 651631 ,470436 267462 371335 288939 651631 603451 794317 518748 168348 82154 
657254 82678 988165 611354 395696 951477 644989 197838 419542 822621 ,657254 82678 988165 395696 951477 644989 197838 419542 822621 565911 
151515 2989 120806 66353 152426 338179 203063 484924 999696 770270 ,151515 338179 203063 484924 770270 865199 255098 782350 489123 718567 
727863 642441 362044 621854 358313 825435 950464 609241 94679 332259 ,642441 362044 950464 332259 728009 609674 156167 156168 372732 925818 
543407 94362 411603 169605 469113 959689 96038 414137 776213 572447 ,94362 959689 414137 776213 13662 43451 705176 731147 16206 547639 
810714 212194 100009 845292 562378 729696 468945 468946 880964 446091 ,562378 729696 446091 419765 141240 703748 310626 456610 162198 383403 
671184 625948 618315 272121 978723 893683 913275 698268 288482 762042 ,625948 272121 893683 762042 801482 988388 130828 974548 726417 785949 
409687 193617 466463 735487 641082 480763 477174 141574 442032 536642 ,409687 466463 735487 480763 442032 10725 405445 405446 201364 304233 
244203 372679 589155 690421 690422 511949 979740 269793 701584 702069 ,511949 979740 702069 75172 566290 668591 659902 726173 633570 498912 
877530 586743 343584 593140 433095 247266 523861 512473 259510 210023 ,877530 586743 593140 247266 512473 259510 210023 132680 342837 797897 
759463 347373 284768 815280 441617 255676 652283 921755 498710 272703 ,759463 347373 815280 441617 255676 652283 921755 498710 272703 768068 
48533 691003 377602 411149 186084 633304 566227 566228 257968 489161 ,48533 691003 411149 257968 489161 417542 428145 692476 444736 736185 
510578 313023 316683 453048 680783 752817 986898 173029 36144 584348 ,313023 316683 986898 36144 584348 194605 703171 371728 384649 658683 
139214 475475 238448 767988 69522 503407 741141 583941 404927 417166 ,475475 238448 741141 485524 630419 569369 667038 551928 260316 465022 
533391 700228 940551 814256 214710 927038 93340 291538 426377 407003 ,533391 700228 814256 214710 927038 291538 407003 910797 387182 54094 
632654 458661 776274 387792 285959 665781 368383 505344 234151 619462 ,632654 458661 776274 387792 285959 665781 368383 505344 234151 619462 
957720 660337 211985 458981 491795 48690 247907 275427 601148 742706 ,957720 660337 211985 458981 491795 48690 247907 275427 601148 742706 
703898 785972 759778 605854 261794 355160 12665 442824 225467 284999 ,703898 785972 759778 605854 261794 355160 12665 442824 225467 284999 
607880 670569 809328 976149 382613 759311 958014 19350 611749 611750 ,670569 382613 19350 623447 13023 170794 170795 335256 741332 336422 
842981 241632 241633 263551 263552 488650 488651 733531 357525 195981 ,263551 263552 488650 488651 747463 591322 589910 616919 884796 920572 
928084 543357 414160 414161 724148 829560 687198 693330 961572 244641 ,543357 414160 414161 724148 244641 909721 554770 952819 57231 303464 
173913 173914 75003 306958 999115 432163 107802 732611 525343 77095 ,173913 173914 75003 306958 999115 107802 732611 525343 77095 57638 
185628 185629 115527 8933 141612 178374 509726 784595 356926 337594 ,185628 185629 115527 8933 141612 509726 356926 337594 165208 953041 
191060 946147 546056 644187 932540 744407 89238 351165 784012 71902 ,191060 946147 546056 644187 932540 744407 89238 351165 784012 71902 
356003 739602 707282 263256 37237 611327 717762 527002 597380 987468 ,356003 739602 707282 263256 37237 611327 717762 527002 597380 987468 
392831 90806 804764 317454 966386 179118 565019 493019 42987 821798 ,90806 804764 317454 966386 179118 42987 821798 229417 506228 3097 
374360 192996 418857 826916 875324 702901 115257 124483 465808 463142 ,374360 418857 702901 760974 253397 89250 890203 677394 311014 235329 
362168 235395 152967 989969 143165 728820 534861 617881 419496 306703 ,362168 989969 143165 728820 534861 617881 306703 110764 128517 409327 
827107 160839 675687 844176 133383 98291 308538 763834 838642 866517 ,827107 844176 133383 763834 838642 866517 997489 574286 190201 581442 
166007 903199 903200 734103 452107 119378 768800 890494 681472 335039 ,166007 452107 681472 111712 869298 969311 433322 592278 925271 249192 
475747 971510 272170 692485 744652 113474 960773 847882 833986 39615 ,475747 971510 744652 113474 432838 425789 557471 225379 635231 824834 
201042 830768 506837 381342 381343 233355 522776 367443 914110 925887 ,201042 830768 506837 381342 381343 233355 522776 367443 914110 925887 
628183 812876 409704 615530 647150 465788 507283 908328 38931 90455 ,628183 812876 615530 647150 507283 38931 970163 806692 845186 493442 
47604 108141 838243 473971 407216 760447 821814 3938 413380 709301 ,47604 442704 787475 191386 452959 278936 734655 474453 172805 903618 
681099 954377 887914 939795 314610 554923 128365 216061 852605 341024 ,954377 887914 554923 216061 852605 814883 158985 147341 473447 642049 
281780 918179 185528 82806 606075 654237 37641 25802 446261 559140 ,281780 654237 359716 902848 398489 399194 652741 633351 918 618050 
939679 187914 187915 434363 113778 227894 235783 995118 71365 449753 ,187914 187915 434363 113778 227894 235783 995118 71365 77706 47687 
993726 946865 410298 338873 785241 644848 644849 257013 528477 560538 ,993726 338873 560538 915923 915924 286239 262550 32139 959788 95911 
154736 288174 93047 791489 292679 744146 568210 801646 221799 85468 ,791489 568210 801646 221799 85468 156378 655317 913134 139967 60676 
907647 809278 543566 943693 777800 912419 422543 128772 128773 364982 ,907647 809278 943693 912419 777800 422543 364982 364983 755902 284328 
790047 960827 145604 942657 776528 721099 722896 722897 107407 233146 ,960827 145604 721099 107407 254770 794906 759394 766704 954579 385053 
722841 255276 412398 923748 326975 133829 353848 566842 67608 607641 ,722841 255276 412398 923748 796846 796847 432520 729256 632697 632698 
