GT,Result
28395 36652 310749 284023 365197 2945 111515 244351 385669 184630 ,28395 36652 310749 284023 365197 2945 111515 244351 385669 184630 
586 442984 429903 911838 900550 445942 598125 432972 432378 439847 ,586 442984 429903 911838 900550 445942 598125 432972 432378 600110 
48971 201445 37464 197075 347247 101564 17845 796163 200659 912078 ,467096 72536 650183 370481 601394 436639 434719 903710 598213 385902 
17669 879436 607689 901986 897468 378250 902208 445679 436661 899439 ,17669 879436 607689 901986 897468 378250 902208 436661 392461 392706 
10748 400077 256153 736874 347129 286161 118866 66203 97981 323965 ,400077 256153 736874 347129 286161 118866 66203 97981 323965 888942 
47505 443433 904662 603897 435384 606664 608724 606421 446276 445927 ,443433 904662 603897 435384 606664 608724 606421 445927 436210 898521 
31659 361218 253371 316153 200058 40312 366172 836373 256842 174891 ,361218 253371 316153 200058 40312 366172 836373 256842 163991 171240 
9304 308585 294345 479183 156748 677752 349134 102076 759891 186647 ,308585 294345 479183 156748 677752 349134 102076 759891 186647 362543 
22357 168585 390676 321496 442464 385841 445986 607151 609934 911999 ,168585 390676 442464 385841 445986 607151 609934 911999 901298 901183 
10673 53199 25513 241410 206522 788760 213363 251093 153233 56962 ,10673 53199 25513 241410 206522 788760 213363 251093 153233 56962 
40817 165319 300477 387282 77126 63644 267242 308270 262554 118368 ,165319 300477 387282 77126 63644 267242 308270 262554 118368 166320 
29880 136351 33057 219262 163403 110606 225159 49201 180603 311387 ,180603 311387 356201 357195 781081 600330 596142 603454 441835 910655 
14964 99275 362945 432529 898637 605255 903197 910174 898750 437482 ,14964 99275 362945 432529 898637 605255 903197 910174 898750 437482 
13744 598514 596257 913623 385211 376655 606029 380066 902687 594696 ,13744 598514 596257 913623 385211 376655 606029 380066 902687 594696 
12535 903452 596477 606130 429637 430481 391784 605724 429921 438090 ,12535 596477 606130 429637 429921 438090 591883 906891 393165 439645 
45254 280599 261920 379620 897907 914128 897350 905476 909979 595593 ,379620 897907 914128 897350 905476 909979 595593 603900 431415 431785 
36847 979942 696744 811553 734252 969030 525155 662957 898639 593205 ,811553 525155 662957 644122 384793 431044 609895 393566 594807 348186 
29678 914064 378560 378518 437255 380074 385417 897365 897942 603417 ,914064 378518 380074 385417 897365 897942 381880 387348 439939 906036 
16564 208244 393566 602932 441038 439036 602297 383040 384323 441560 ,208244 393566 602932 439036 602297 383040 384323 441560 439358 593998 
30401 902247 434045 913313 393589 609213 436200 901393 592337 384844 ,913313 393589 436200 378174 443578 899760 444411 380383 442211 393543 
20795 120387 256494 469885 18731 829504 294632 277750 79992 694019 ,120387 256494 469885 18731 829504 294632 277750 79992 694019 203132 
40944 76785 8345 8905 978812 138159 699391 143050 34725 4982 ,40944 76785 8905 978812 138159 143050 4982 646744 301836 252722 
39881 131844 287822 302139 195012 284336 211027 137434 146548 193118 ,131844 302139 284336 193118 393186 379944 387091 442213 909335 443898 
44836 133801 509920 217613 384730 271718 914529 431408 904828 393942 ,44836 133801 217613 384730 271718 914529 431408 904828 896767 904830 
4933 269668 152898 83265 9738 50869 6031 104868 267262 74011 ,269668 83265 9738 50869 6031 876640 194555 336664 308444 72554 
4793 256618 463006 330389 313251 157192 21494 176283 35059 630211 ,256618 330389 313251 157192 21494 176283 35059 630211 340478 194633 
11487 330267 47099 313530 319500 92758 353686 230764 77734 269668 ,11487 330267 47099 313530 319500 92758 353686 230764 77734 269668 
18967 596796 905801 607055 378268 906741 594878 386136 388239 447805 ,596796 905801 607055 378268 906741 594878 386136 447805 432535 386710 
1099 597560 594239 440917 439591 446446 445177 430467 601470 436343 ,597560 594239 440917 439591 446446 445177 430467 601470 436343 905146 
15340 251932 311137 67701 42973 173939 582651 319053 348950 302651 ,15340 311137 67701 42973 173939 319053 348950 302651 309826 360926 
44264 61044 219041 67482 639954 524456 319117 50511 223496 542909 ,44264 61044 219041 67482 639954 319117 50511 223496 542909 235839 
14678 6300 297712 121482 311988 253119 219413 118611 233437 300024 ,253119 219413 118611 300024 337533 37435 307220 29440 375083 147357 
24655 137620 280631 759165 624695 135395 226259 80407 153309 596226 ,759165 135395 226259 80407 596226 123301 384283 430807 907561 380450 
7982 77775 676706 902827 430663 262695 27947 48823 819072 96670 ,262695 48823 96670 141442 346072 70063 286790 78830 335422 66167 
47743 379951 433085 446381 439076 444757 440312 900592 384691 911823 ,379951 444757 900592 384691 911823 897983 607612 910613 603799 379400 
42135 915618 94787 47312 109118 191040 606011 107374 8067 299841 ,915618 94787 109118 107374 299841 910025 74421 896905 444337 606931 
15836 64328 853534 269899 133696 165418 82002 18146 318332 5060 ,64328 165418 18146 318332 128543 374715 121392 366358 284259 122106 
38941 620849 369985 47637 54829 894553 45485 172648 352921 213605 ,369985 47637 54829 172648 213605 406112 897279 88840 217700 566363 
34684 267119 310893 207885 198265 908301 911172 443439 370886 606730 ,908301 911172 901725 383862 433069 388352 434016 902588 604920 597355 
34110 144817 924481 87576 436568 439933 376675 911358 383633 605602 ,436568 383633 444050 595171 437867 898733 377319 913631 430888 383862 
