GT,Result
546408 359112 932414 910255 516777 272489 234023 577744 914442 236325 ,546408 359112 932414 910255 516777 272489 234023 577744 914442 236325 
281207 800795 356189 144930 33642 270789 653965 414364 529273 498350 ,281207 800795 356189 144930 33642 270789 653965 414364 529273 498350 
226843 264434 780574 563913 913986 556531 291898 182497 941025 879558 ,226843 264434 780574 563913 913986 556531 291898 182497 941025 879558 
284311 90390 227566 468693 297312 629266 382394 813804 684813 601063 ,284311 90390 227566 468693 297312 629266 382394 813804 684813 601063 
196988 372498 369104 294455 460548 574920 592799 391885 189256 885535 ,196988 372498 369104 294455 460548 574920 592799 391885 189256 885535 
141348 370497 421234 222947 974596 662373 248538 50745 414406 592672 ,141348 370497 421234 222947 974596 662373 248538 50745 414406 592672 
201533 931105 223716 811523 961146 786737 936958 711798 441692 419642 ,201533 931105 223716 811523 961146 786737 936958 711798 441692 419642 
180111 764155 548894 344173 378227 393689 331347 276714 427637 612844 ,180111 764155 548894 344173 378227 393689 331347 276714 427637 612844 
927179 595546 620952 395248 974867 875692 779329 39217 861973 393853 ,927179 595546 620952 395248 974867 875692 779329 39217 861973 393853 
183362 165975 659315 967765 30308 366912 692288 323088 348895 591478 ,183362 165975 659315 967765 30308 366912 692288 323088 348895 591478 
893870 110949 554605 826035 853073 341207 240040 242110 593133 693468 ,893870 110949 554605 826035 853073 341207 240040 242110 593133 693468 
775240 18629 511316 897692 74506 9069 31037 808435 264428 71842 ,775240 18629 511316 897692 74506 9069 31037 808435 264428 71842 
502688 507242 220690 796457 84344 882621 401370 148339 356512 809247 ,502688 507242 220690 796457 84344 882621 401370 148339 356512 809247 
28895 791203 323330 982079 633853 846933 201854 328176 802950 253127 ,28895 791203 323330 982079 633853 846933 201854 328176 802950 253127 
518610 283237 700374 313552 167088 856730 233225 731628 831122 205133 ,518610 283237 700374 313552 167088 856730 233225 731628 831122 205133 
469514 13469 412284 618554 767773 101567 485324 55752 171949 921535 ,469514 13469 412284 618554 767773 101567 485324 55752 171949 921535 
597248 129770 326925 81744 1903 829608 241827 318543 735907 938394 ,597248 129770 326925 81744 1903 829608 241827 318543 735907 938394 
911192 174092 699366 97430 503031 746633 396878 292771 493311 92164 ,911192 699366 97430 503031 746633 396878 292771 493311 92164 198638 
836744 340784 912282 920840 485406 414912 553423 345830 836 521938 ,836744 340784 912282 920840 485406 414912 553423 345830 836 521938 
695592 942897 406276 779885 472069 210157 117147 425249 972661 400027 ,695592 942897 406276 779885 472069 210157 117147 425249 972661 400027 
186260 679347 823151 163191 617765 408242 192170 352930 989579 922457 ,186260 679347 823151 163191 617765 408242 192170 352930 989579 922457 
