GT,Result
546408 359112 932414 910255 516777 272489 234023 577744 914442 236325 ,359112 932414 910255 516777 914442 236325 221793 444473 441455 788644 
281207 800795 356189 144930 33642 270789 653965 414364 529273 498350 ,281207 356189 144930 270789 653965 529273 429704 42934 981959 762419 
226843 264434 780574 563913 913986 556531 291898 182497 941025 879558 ,780574 563913 941025 879558 907299 100577 503755 667522 90312 737839 
284311 90390 227566 468693 297312 629266 382394 813804 684813 601063 ,284311 90390 227566 468693 813804 684813 601063 249243 507604 807484 
196988 372498 369104 294455 460548 574920 592799 391885 189256 885535 ,196988 372498 460548 574920 592799 391885 885535 526403 711656 987146 
141348 370497 421234 222947 974596 662373 248538 50745 414406 592672 ,141348 370497 662373 50745 414406 90951 138281 671149 104496 391494 
201533 931105 223716 811523 961146 786737 936958 711798 441692 419642 ,201533 223716 811523 786737 936958 441692 231602 680359 683308 943153 
180111 764155 548894 344173 378227 393689 331347 276714 427637 612844 ,180111 764155 548894 344173 393689 331347 276714 427637 225322 607377 
927179 595546 620952 395248 974867 875692 779329 39217 861973 393853 ,927179 620952 395248 875692 779329 39217 861973 393853 193173 718322 
183362 165975 659315 967765 30308 366912 692288 323088 348895 591478 ,183362 165975 659315 967765 30308 366912 692288 323088 348895 591478 
893870 110949 554605 826035 853073 341207 240040 242110 593133 693468 ,893870 110949 240040 593133 99493 321589 713089 443098 286162 636063 
775240 18629 511316 897692 74506 9069 31037 808435 264428 71842 ,775240 18629 511316 897692 74506 9069 31037 808435 264428 71842 
502688 507242 220690 796457 84344 882621 401370 148339 356512 809247 ,502688 507242 220690 796457 84344 882621 148339 356512 809247 36227 
28895 791203 323330 982079 633853 846933 201854 328176 802950 253127 ,28895 323330 982079 328176 802950 961802 846054 230430 189760 665100 
518610 283237 700374 313552 167088 856730 233225 731628 831122 205133 ,283237 700374 167088 233225 831122 205133 825643 622180 46826 274844 
469514 13469 412284 618554 767773 101567 485324 55752 171949 921535 ,469514 13469 412284 618554 767773 485324 171949 470013 547945 319894 
597248 129770 326925 81744 1903 829608 241827 318543 735907 938394 ,597248 326925 1903 829608 318543 938394 462280 693759 636996 904744 
911192 174092 699366 97430 503031 746633 396878 292771 493311 92164 ,911192 699366 97430 396878 292771 493311 92164 198638 551506 570262 
836744 340784 912282 920840 485406 414912 553423 345830 836 521938 ,912282 414912 553423 345830 836 521938 747813 112525 124898 273368 
695592 942897 406276 779885 472069 210157 117147 425249 972661 400027 ,695592 942897 406276 779885 472069 210157 400027 243399 386614 707503 
186260 679347 823151 163191 617765 408242 192170 352930 989579 922457 ,823151 617765 408242 192170 352930 989579 922457 959887 822201 310101 
516662 336566 776465 140103 85277 791683 802105 270844 407437 313449 ,85277 791683 802105 270844 902655 445820 40814 535489 298191 458200 
124375 168559 180330 782887 459527 402241 799421 306312 986244 697894 ,124375 180330 782887 459527 402241 732766 575464 988888 716046 635137 
216979 608804 364598 486204 155972 701388 204365 422550 296841 380597 ,216979 608804 364598 701388 422550 380597 639703 632617 645884 198878 
196269 735602 675944 187225 638197 78875 831886 897893 728518 155972 ,196269 735602 675944 187225 638197 78875 831886 897893 728518 143039 
4171 969642 287819 427984 935944 621258 577087 726731 257585 516799 ,4171 969642 287819 935944 726731 257585 516799 320975 839844 398471 
961058 232332 315247 668958 15474 855136 762429 116459 933908 34034 ,961058 232332 315247 668958 15474 116459 933908 36388 579562 285671 
207234 943565 362834 453347 274799 652368 770848 532851 963003 212464 ,943565 362834 453347 274799 652368 770848 532851 963003 834662 724512 
448829 980074 542591 879863 958773 486800 654766 881846 250634 53578 ,448829 542591 879863 958773 486800 654766 881846 250634 53578 39686 
957518 24649 602903 521906 954879 141362 603797 107427 561468 263673 ,957518 24649 602903 521906 954879 141362 603797 107427 561468 263673 
448656 581515 126876 22854 871163 319577 443456 884050 830193 119673 ,448656 581515 126876 22854 871163 884050 119673 910195 746596 910196 
767854 498872 438020 42612 946162 254577 701583 184926 775835 895880 ,767854 498872 42612 254577 701583 184926 775835 895880 635313 629867 
700574 365205 892335 55752 917403 983433 459341 385379 792742 345634 ,700574 55752 917403 983433 459341 385379 345634 887566 209216 447038 
449740 146797 148648 637422 348550 560746 936367 937007 268294 116228 ,148648 348550 936367 937007 620372 357618 245184 763823 629510 540205 
522065 586356 195779 104323 818119 830011 478533 457833 850900 465942 ,522065 195779 818119 478533 457833 850900 465942 130525 8390 411489 
778174 548426 372726 758942 689188 832716 355822 943324 552936 760007 ,778174 372726 758942 943324 552936 760007 629387 260172 739479 296388 
169225 264835 475837 906899 167094 368043 303339 890051 128882 397783 ,264835 167094 368043 890051 128882 397783 774573 777414 123995 364400 
181555 604665 274087 922859 164062 161743 354163 116081 592652 875726 ,181555 604665 274087 922859 164062 161743 116081 592652 875726 60350 
275867 639478 201420 382737 361711 627695 626035 196376 631389 293176 ,275867 639478 201420 382737 361711 627695 626035 196376 631389 101471 
938766 894341 762399 795001 821839 573842 171192 351928 403628 598652 ,894341 795001 573842 171192 351928 403628 598652 372298 293714 56228 
372890 398053 427242 34808 135583 479550 981198 625428 321801 536947 ,372890 398053 34808 135583 479550 981198 625428 321801 974491 294334 
779896 294625 642995 920065 274761 77785 369621 54046 966457 918652 ,779896 294625 274761 77785 966457 221736 389877 550366 384879 961949 
