GT,Result
3009374 3007423 573804 2730413 1486408 4820985 3805560 3834724 2662695 941016 ,3834724 941016 3233700 4527629 3311280 3203228 950693 2803564 1051765 727653 
4433828 1686575 3045295 3548765 3296819 1181066 1051018 4692453 4106274 730546 ,3296819 1051018 2240812 2654143 3588452 2586267 1053555 4313829 1601514 4662488 
997208 1746638 1563215 4632414 2241290 1677450 3046280 4861240 2854281 1023968 ,997208 1746638 1563215 4632414 1677450 3046280 4861240 2854281 2819411 4849570 
1498912 873586 3545320 3129941 2489417 4699707 2822632 3128205 4949247 894438 ,4699707 894438 3010348 1594251 2677232 1174249 2135282 4430253 2077653 2980961 
3164292 2027832 4362061 3187228 3199420 4048163 4125112 3054059 773407 4789881 ,3187228 4125112 3054059 3640210 572984 2211479 1435215 4210485 1979331 4220951 
4609800 4305477 3525230 4277912 2265373 1409289 2184177 4533229 865737 3656495 ,2636056 3627983 810733 1095101 3306483 1471342 4853467 3454374 2580113 3587667 
3416931 3263364 3676275 1292202 1247291 3691441 1311432 3465055 1306094 1469674 ,4499548 1203392 1059120 1350030 3413010 1999860 391229 3252058 2900065 3258495 
3386448 4925374 1675728 3794577 2106459 3057927 4521269 4127449 3309087 3546996 ,3692929 1073759 3421387 1480147 1470747 3584346 2906581 593515 3416591 3066527 
2734383 356181 4399542 940240 4318183 2664418 398721 100450 4037034 1558862 ,2611705 2542999 3406423 4209095 429654 600110 2588260 4854019 1678487 3061472 
941047 3338038 2127833 1725887 1813580 4462456 3880487 1208358 651701 4700427 ,2127833 4700427 2753745 4156708 1144480 3734800 637928 2660278 4983905 3776743 
1238888 4020171 4803971 2703595 2023253 151954 313607 226172 184128 2799163 ,849867 286463 307038 3216535 4817561 168202 3939345 210825 120325 1630279 
2212194 893772 3535796 3037495 4616673 1461946 3788497 1718580 3939262 1724077 ,430450 4303098 3069668 2543618 3692306 3264544 3676908 1673687 1216534 3692459 
3055864 4290459 1474777 1343396 2018916 1310944 1665715 4501884 1251516 4299552 ,1217756 1278205 1203392 3302109 2621407 1358494 1244913 4496032 2542999 3692306 
3345459 2408577 3995345 4940784 1327373 1786006 3365466 3134277 2117166 1427528 ,1216504 2621407 1304742 1359313 2897360 2593219 1771185 2017262 2534331 4219706 
4721670 3279563 1748004 3766960 395917 2604386 3050319 4384564 2344957 521566 ,451013 1923318 1514131 4674387 3020489 4075846 2781438 2239418 617563 2864032 
3193076 594090 2286451 373243 2561395 1828204 2432416 1850593 1609003 1071411 ,1609003 3649255 2223020 1037864 4812860 3017180 2624377 3805178 3461531 3104488 
4129916 3356500 1037679 324701 68924 121461 1166544 3391638 930376 4453772 ,930376 2058640 1252656 3250102 2403582 2384103 2173009 4996700 3954746 1700281 
343259 460073 409245 3554132 1347357 1561010 201231 811845 4333789 2180732 ,1030278 4991010 4634098 2771388 3171735 2584227 3873039 4117534 896087 2747426 
2346575 3763121 2313181 1143942 2893383 4154930 10888 4814373 1731599 695824 ,2346575 1143942 2893383 1731599 4314999 1205268 4318285 2679864 2891482 3950271 
1404878 4905652 1082170 1523214 425022 2734180 544880 2035518 4020358 4880623 ,2734180 478532 4125737 3241503 2336862 4716996 436808 4077081 4917836 3764612 
3379483 4980899 643355 946311 924916 4779503 1885743 1731424 1879692 829622 ,3379483 946311 4051975 4112852 4542571 2784502 4236878 3950032 1485715 1001125 
4514896 3756716 4946999 2166754 2272406 2738092 4822015 592224 2361131 3766377 ,592224 1629946 3592605 1575310 3237176 842224 3768450 3434192 2751720 3785037 
1058954 4213694 1287592 3054476 2593209 1280117 2600431 1065992 4492904 1679243 ,1058954 2593209 1280117 2600431 3293628 4500968 1256077 1774031 3472748 1293871 
736217 846336 987722 3773989 4525259 4460830 923949 2577613 3437179 1744951 ,3773989 4460830 4072878 4390734 964337 2739964 1431523 703388 350969 3797470 
1581982 1699656 2149613 3231578 2342100 315089 1011776 4982802 4931797 3919935 ,1381350 872242 2419728 110468 3353718 136228 3047436 54943 1598766 2381422 
4811993 3913762 1515217 3160936 4873065 2047543 2673491 2933431 1759050 2937377 ,2673491 4837170 4503772 34476 2804719 1281414 2006398 4506287 3258497 3443023 
1942906 4782408 4709592 2298210 3967548 655925 1142493 1759475 3648530 4277071 ,4223045 911630 3022169 434144 3276202 3917210 3480356 3089596 2699382 1849923 
4489149 3032098 4508926 462040 750330 696590 499939 577275 1828689 2182444 ,577275 4688581 2145188 2181053 793918 1026084 1715073 4072812 3216374 2734627 
3482129 2613649 96921 2065594 587378 1945333 485846 1189927 1927949 467415 ,1370664 3169005 4787869 2456349 620117 1467075 3640800 3031049 3598127 2745923 
1224752 943864 1429579 1620447 1510385 3256565 679055 3815536 1997560 4721782 ,652575 1660257 2122445 690000 1515549 417142 2496197 3705990 2385991 1465536 
4646184 875645 4739893 4872567 1788269 4048336 4542420 1905182 4919445 3989783 ,2361062 3365141 3471255 1765069 3246482 3619744 4665998 641972 2396406 513931 
3986117 2783535 1006804 3416968 2987750 4696401 2518580 1694464 1661502 2334533 ,3986117 3416968 2050858 4810405 3202857 4220051 979235 3883543 1157256 2051790 
2659897 3272672 1713842 3185128 3843306 4276990 3582428 3126378 3893488 407607 ,3582428 1595473 615608 1490791 3909404 4885351 3157911 1896228 3634842 1126886 
2603473 3637262 881666 3314546 3571383 4959164 394886 2688277 2195400 4450793 ,3046708 4427109 4887627 288121 1039728 2639012 601085 4205524 3688641 3066304 
4788078 3335744 3882066 4171249 3819603 331098 3738807 248423 2762834 676241 ,4171249 1024226 921950 4560006 434938 2479214 4963696 1921045 4361355 4253099 
2076608 2755322 4941540 962416 418507 1131235 4526367 4593919 3593891 4461819 ,962416 3376398 4209168 697240 1321748 953963 1484508 2930741 4783318 237588 
1146406 2636522 4264837 887164 3633709 4620574 4257334 738696 1920330 4261228 ,2026889 27190 2769558 2084234 4372519 4428676 3121857 452964 1628981 811290 
1677290 906751 2002983 1308830 1467938 3409015 1994334 4502865 3579142 1253862 ,2002983 2008922 1356107 4294933 3259441 3415128 2619279 437856 1362598 3693807 
4843078 1656085 1679704 2218220 81609 4109830 4019970 3840859 1794713 1284457 ,809068 1520650 361307 4494338 599510 4214694 3266348 4207189 3417367 1291699 
3951081 3821838 1839540 2318715 3238326 3143318 2491242 4015922 1697118 2459384 ,4015922 1856776 887057 2451097 2459853 2023287 1972820 674927 2892296 4033482 
2359261 2580443 4562897 3016867 3832140 1912919 3843880 4629596 610498 2266720 ,2580443 3074864 978947 3630935 4890532 4575941 1833512 2514200 906116 4127823 
2849793 1236925 2049659 2539516 3028410 409316 2120294 2257257 2952853 1166915 ,4497819 3256676 4297869 2013117 3067476 1476252 4843989 898004 4209720 3467057 
4267463 2884363 1562446 69964 2730984 1360199 4546723 2229932 3963372 1758655 ,4267463 1562446 2730984 2701630 4153644 3628908 4207341 3613090 2645486 1826317 
4937133 3347203 1783951 520871 2848161 961221 3025801 3443329 4614280 1820938 ,3854610 2980937 3896697 3911400 1748839 3418568 4377522 4153541 4021095 676010 
3584736 4807701 4061814 3882467 1109616 467489 3844101 3491576 3587879 4202801 ,467489 3844101 3491576 1617497 3976531 2889138 1269019 2689349 618635 2757165 
1584504 1781326 3337899 1710399 1221915 1765851 3856397 1314800 4115437 4270598 ,3337899 2585708 1367921 247883 3842501 1338164 335126 225204 1073274 4097608 
3383629 403231 3604646 1177869 4048826 1925254 859863 3620884 3166684 4281602 ,3383629 3620884 4281602 2854956 1806053 3234903 1628768 2567305 538981 621904 
4853803 4092171 1359439 4710229 3661837 4981812 773167 2349606 928936 1743910 ,4981812 1745829 3506227 3626878 2377247 1178287 3649060 2122395 1449407 2121110 
4914325 4733249 2528879 1305332 1684326 3981260 1211514 1678669 4905871 1627524 ,3884647 2938768 436788 2478250 1368585 4101261 710746 3498146 2749946 166290 
337139 3429056 618092 1557763 10751 2908365 3759006 1423115 4185941 1923926 ,2071496 2931621 2038687 448702 1188392 1215544 1193701 3665197 432309 3688807 
4839756 2479235 789027 1267697 15253 2802928 3517558 2039235 3097751 3004165 ,633635 2797143 2862504 4093236 4108526 3693938 2650918 4863993 3952010 3491711 
3020049 263875 2902500 4630787 3858647 2076227 202725 3210664 3719306 37657 ,3858647 1543354 4627767 4386880 2757152 830716 1534162 2477354 1506625 1532037 
1108259 2914153 1595860 479955 3012068 4027419 1581293 933342 3488583 2259878 ,4653156 2059740 601057 2894999 3444335 1990381 3580592 1203392 377886 3579201 
864173 907628 3335863 2505459 2313676 3142862 2751720 3678374 2756987 76568 ,3335863 2505459 2751720 4304792 923171 4152194 2712902 1325070 336839 2192592 
2105497 1048043 3770451 2331199 4766364 1937879 991646 4674699 4845318 4436779 ,1205652 2613376 1294481 2549142 1482087 379690 4856306 3266081 1075518 3451606 
4720623 4482030 2012977 2464328 1541789 3248366 2972495 1441309 2024473 3684651 ,4720623 3929377 3322670 1559881 3998651 1060714 1850599 4137114 2629726 2818832 
