GT,Result
3009374 3007423 573804 2730413 1486408 4820985 3805560 3834724 2662695 941016 ,3834724 941016 1943015 3233700 4527629 3311280 3203228 1616839 3613963 4543443 
4433828 1686575 3045295 3548765 3296819 1181066 1051018 4692453 4106274 730546 ,4433828 1686575 3045295 3548765 3296819 1181066 1051018 4692453 4106274 730546 
997208 1746638 1563215 4632414 2241290 1677450 3046280 4861240 2854281 1023968 ,997208 1746638 1563215 4632414 2241290 1677450 3046280 4861240 2854281 1023968 
1498912 873586 3545320 3129941 2489417 4699707 2822632 3128205 4949247 894438 ,2489417 4699707 3128205 894438 1514248 1850613 3468876 4960347 3010348 3159253 
3164292 2027832 4362061 3187228 3199420 4048163 4125112 3054059 773407 4789881 ,3187228 4125112 3054059 773407 4789881 3640210 572984 3071099 2211479 3753274 
4609800 4305477 3525230 4277912 2265373 1409289 2184177 4533229 865737 3656495 ,2265373 1409289 4533229 865737 3656495 1610954 2628905 4908152 3695325 2469031 
3416931 3263364 3676275 1292202 1247291 3691441 1311432 3465055 1306094 1469674 ,3676275 3691441 3465055 3290965 4295895 3580181 3409475 2909826 1059519 4303461 
3386448 4925374 1675728 3794577 2106459 3057927 4521269 4127449 3309087 3546996 ,4925374 3309087 682678 2178785 3823156 2452800 998343 4878348 3939001 2212828 
2734383 356181 4399542 940240 4318183 2664418 398721 100450 4037034 1558862 ,4037034 458713 198390 4038761 1952345 2526012 718476 845775 233931 4642707 
941047 3338038 2127833 1725887 1813580 4462456 3880487 1208358 651701 4700427 ,941047 2127833 1813580 4462456 4700427 528299 3108589 1373340 1348694 3232331 
1238888 4020171 4803971 2703595 2023253 151954 313607 226172 184128 2799163 ,4803971 2703595 313607 184128 2522947 3513416 174010 2033597 238831 315361 
2212194 893772 3535796 3037495 4616673 1461946 3788497 1718580 3939262 1724077 ,893772 3037495 4616673 1718580 1401609 3762247 2193629 918058 1507175 3914238 
3055864 4290459 1474777 1343396 2018916 1310944 1665715 4501884 1251516 4299552 ,1474777 1343396 1310944 1665715 4501884 1478325 4287375 1249302 1217756 1278205 
3345459 2408577 3995345 4940784 1327373 1786006 3365466 3134277 2117166 1427528 ,3134277 4157909 2825505 4786090 3523361 4590092 833137 4700224 634235 4837725 
