GT,Result
28122 438572 122224 17197 276450 126956 661144 562946 675864 222287 ,28122 438572 122224 17197 276450 661144 562946 675864 222287 891661 
9861 805031 231066 596100 403707 256947 297976 109668 634605 925959 ,9861 805031 231066 596100 403707 256947 297976 109668 634605 925959 
997035 732028 822884 378722 768099 874497 90194 20121 957785 796063 ,997035 732028 822884 378722 874497 90194 20121 957785 796063 416515 
137733 389962 235341 906003 170575 335658 349802 942293 28991 200399 ,137733 389962 235341 906003 335658 942293 28991 200399 832071 382231 
840128 991163 285246 775777 292354 716837 600955 757776 517990 698442 ,840128 991163 285246 775777 292354 716837 757776 517990 698442 681832 
394618 614390 854617 287562 147483 998447 943682 672918 563083 76872 ,394618 614390 854617 287562 147483 998447 943682 672918 563083 76872 
787950 681945 106447 27187 646063 422630 168482 962120 562199 112694 ,787950 681945 106447 646063 422630 168482 962120 562199 112694 566272 
30763 330799 747466 434267 291743 270442 797209 565639 474081 761857 ,30763 330799 747466 434267 291743 565639 474081 761857 586673 489201 
639292 215978 354412 722671 432555 809232 698383 675442 939529 638524 ,639292 215978 354412 722671 432555 809232 698383 675442 939529 638524 
65761 453681 553362 553470 827160 17227 313441 455655 24244 191369 ,453681 553470 827160 17227 455655 24244 262688 929600 620129 319548 
25713 975365 458451 25101 369753 71977 316090 74371 920334 902753 ,25713 458451 369753 71977 316090 920334 902753 833348 309700 600119 
641718 399241 905714 579666 123468 26958 209653 662378 349107 930428 ,641718 399241 905714 579666 123468 209653 662378 349107 930428 312687 
493714 292161 645084 982315 769862 94911 531936 430770 554533 857855 ,493714 645084 982315 769862 430770 554533 857855 844889 37959 749969 
625189 631286 930428 154501 921220 401788 29237 676547 323510 146464 ,625189 631286 930428 154501 921220 401788 29237 676547 323510 146464 
335735 106335 101910 858642 261394 190259 907870 894753 555227 114997 ,335735 106335 101910 858642 261394 190259 907870 894753 555227 114997 
708017 223112 276282 965074 302789 393315 329813 374215 821644 413931 ,708017 223112 276282 965074 302789 329813 374215 821644 367000 822808 
92326 184911 212171 702854 144806 318504 140941 29815 211041 184916 ,92326 184911 212171 702854 144806 318504 140941 29815 211041 184916 
697574 239265 987391 346757 368653 511910 949195 279547 676569 110988 ,697574 239265 987391 346757 368653 511910 949195 279547 676569 110988 
731747 677718 352859 484713 396616 904637 624824 165459 124762 699053 ,731747 677718 352859 484713 396616 904637 624824 165459 124762 524691 
197275 484557 918508 254886 710053 34052 459064 33927 790203 671572 ,197275 484557 918508 254886 710053 459064 33927 790203 671572 43254 
979011 711127 65449 149340 90628 987234 22174 149333 871936 196386 ,711127 149340 90628 987234 871936 196386 275905 222076 639277 106596 
131451 230639 405232 236262 7903 541076 203230 329616 326818 837024 ,230639 405232 236262 7903 541076 203230 329616 326818 837024 320707 
628189 591586 309210 934479 867979 986110 359130 560597 715816 366987 ,628189 591586 309210 934479 867979 986110 560597 715816 366987 650272 
400198 291055 274424 238214 354011 882794 664239 732815 63970 104694 ,400198 291055 274424 238214 354011 882794 664239 732815 63970 188925 
402736 528360 373708 577074 344848 848257 697480 520440 178550 21773 ,402736 528360 373708 577074 344848 848257 697480 520440 178550 21773 
70975 157290 180952 582179 140510 393174 949813 125624 444165 956728 ,70975 157290 180952 582179 140510 393174 949813 125624 444165 956728 
670115 857993 345807 738249 27669 276190 517586 854333 807954 978 ,857993 345807 738249 27669 276190 517586 854333 807954 978 804865 
270897 958522 362956 462292 539583 732984 608687 119215 950760 414246 ,270897 958522 362956 462292 539583 732984 119215 950760 414246 559359 
127184 424019 413107 71419 43030 943274 95113 35170 833540 133453 ,424019 413107 43030 943274 95113 35170 133453 210911 133449 658457 
904497 300788 613462 872070 775328 2884 228907 57276 964966 116652 ,904497 300788 872070 775328 2884 228907 57276 964966 116652 635727 
287663 855988 226422 265448 753605 71986 566350 106371 516190 394886 ,287663 855988 226422 265448 753605 71986 566350 106371 516190 394886 
479332 783284 170310 767120 855016 48202 567006 9480 497048 434629 ,479332 783284 170310 767120 855016 48202 567006 9480 497048 434629 
623107 291935 341004 858518 151396 238322 206672 872989 183576 262390 ,623107 291935 341004 858518 151396 238322 872989 183576 262390 465040 
915447 489934 147198 860524 85016 852728 22871 322777 723179 248928 ,915447 489934 147198 860524 85016 852728 22871 322777 723179 248928 
372605 774031 912417 719796 699425 850773 764248 519243 239517 302149 ,372605 774031 912417 719796 699425 850773 764248 519243 239517 302149 
476430 560112 592048 382451 18037 651265 334155 842494 626706 612244 ,476430 560112 592048 382451 18037 651265 334155 842494 626706 612244 
993680 749024 672235 589348 127578 289671 46849 552133 328262 467355 ,993680 749024 672235 589348 127578 289671 46849 552133 328262 467355 
262710 361991 120261 813835 810145 668946 421821 410701 308858 124430 ,262710 361991 120261 813835 810145 668946 421821 410701 308858 124430 
284155 233741 638996 442484 133524 242889 251416 32143 748463 108688 ,284155 638996 442484 133524 251416 32143 108688 225967 602155 689872 
933682 729658 108105 714624 79550 488254 951207 451705 233786 737474 ,933682 729658 108105 714624 79550 488254 951207 233786 737474 533438 
298536 29536 388344 998234 241090 828964 169468 625198 793041 469160 ,298536 29536 388344 625198 793041 469160 324322 738029 27829 743606 
65297 850954 693674 144029 902728 738421 953123 987773 136977 987977 ,65297 144029 902728 738421 953123 987773 136977 987977 732676 869674 
318456 672967 79424 830506 380938 112706 96029 149577 442889 13943 ,672967 79424 830506 380938 112706 96029 149577 442889 13943 513920 
673092 863667 237943 887081 694789 179118 491129 54580 483695 702111 ,673092 863667 237943 887081 694789 491129 54580 483695 702111 360466 
824175 483481 236565 12019 854449 44787 254850 719817 552363 734788 ,824175 483481 236565 12019 854449 44787 254850 719817 552363 734788 
997966 569069 880197 746993 285319 59779 24158 461816 348330 484285 ,997966 569069 880197 746993 285319 59779 24158 461816 348330 984066 
198012 809247 802725 848052 454547 289116 27879 196242 262488 407418 ,198012 809247 802725 848052 454547 289116 27879 196242 262488 407418 
797041 869075 681525 948760 722534 476258 198523 494032 661821 555780 ,797041 869075 948760 722534 476258 198523 494032 661821 555780 750847 
5131 582072 495268 145685 139088 500793 547866 599366 15114 810327 ,5131 582072 495268 145685 139088 500793 547866 599366 15114 810327 
430951 433176 746180 353220 713202 849726 877053 656424 870620 881957 ,430951 746180 353220 713202 849726 877053 656424 881957 870620 886952 
462090 392170 720152 298591 443245 547739 355720 750211 52531 430180 ,462090 720152 298591 443245 547739 355720 750211 430180 231562 339120 
148735 178768 24413 564167 150092 748779 721870 798334 136083 68849 ,178768 24413 564167 748779 721870 798334 136083 176208 811571 382754 
904119 126956 485131 406280 481834 959486 650775 837324 643991 388629 ,904119 406280 481834 959486 650775 388629 246559 725200 759711 41366 
960228 904411 744765 575886 104790 851984 447673 353382 859274 513920 ,960228 904411 744765 575886 104790 851984 447673 353382 859274 513920 
292290 166877 146359 788708 989748 878262 98712 436134 935780 450599 ,292290 166877 146359 788708 989748 878262 98712 436134 935780 450599 
766854 158088 630772 293444 54542 390825 314485 541582 991087 615397 ,766854 630772 54542 390825 314485 991087 615397 63765 131044 301785 
19012 105328 98416 728155 737664 800645 705869 735474 930718 723976 ,19012 105328 98416 728155 737664 800645 705869 735474 930718 723976 
391945 323436 895078 185758 699606 167454 163641 879695 938395 499642 ,391945 323436 895078 185758 167454 163641 879695 938395 499642 757877 
217055 809403 91474 370013 336498 989188 769276 242627 646605 366210 ,217055 809403 91474 370013 336498 989188 769276 242627 646605 366210 
359546 7972 209699 189184 467735 960969 482322 460982 193618 759677 ,359546 7972 209699 189184 467735 960969 482322 193618 759677 236425 
169983 567901 973849 238322 825540 846968 269845 565842 350525 918353 ,169983 567901 973849 238322 825540 846968 269845 565842 350525 918353 
673518 992782 512312 216799 396541 162871 939865 220466 997047 103428 ,673518 992782 512312 396541 162871 939865 220466 997047 103428 337480 
444626 625441 563709 397989 543146 893809 979168 709565 832978 487493 ,444626 563709 543146 979168 709565 487493 873297 527446 35405 797806 
785425 511619 489634 645417 405017 301982 189352 536798 924232 327895 ,511619 489634 301982 536798 327895 942236 838917 217020 914606 374947 
282687 637107 729404 477851 770542 5824 22915 578491 521424 112063 ,282687 729404 477851 770542 5824 22915 578491 521424 112063 412621 
202968 64853 358555 675768 216765 143774 503805 130023 397045 846274 ,202968 64853 358555 675768 216765 143774 130023 397045 193694 324788 
50886 658364 518366 375586 350256 137672 395975 456783 445304 436223 ,50886 658364 518366 375586 350256 137672 395975 456783 445304 436223 
527769 349 831329 681512 238322 176416 327999 207504 70452 360605 ,527769 831329 681512 238322 327999 207504 70452 360605 782805 348875 
172206 551281 560419 779080 755124 954065 951900 409650 244012 94899 ,172206 551281 560419 779080 755124 954065 951900 409650 244012 94899 
968055 576567 111384 904510 541655 75057 639430 131137 655076 570367 ,576567 111384 904510 541655 75057 639430 131137 694920 511654 96123 
790767 522707 180054 891164 663412 609686 924367 644730 249069 697974 ,790767 180054 891164 663412 924367 644730 697974 26988 899249 898477 
105538 666983 170649 348957 13491 437711 642004 749344 262246 634914 ,105538 666983 170649 348957 13491 642004 634914 899351 559391 495844 
949856 175731 943337 913919 875876 853544 14845 5038 895231 576060 ,949856 175731 943337 913919 875876 853544 14845 895231 5038 576060 
530526 758233 117512 945845 355835 850896 898373 384201 844864 682724 ,530526 758233 117512 945845 355835 850896 898373 384201 844864 682724 
346898 60817 670258 527889 682559 461968 855679 284181 329347 276985 ,670258 527889 855679 284181 329347 276985 250470 788964 180055 359374 
541233 32549 59418 982424 411861 378478 742923 666881 14484 741206 ,541233 982424 411861 742923 741205 285830 538565 575182 121306 422972 
31413 71920 880828 691192 857904 758511 672810 839432 427134 323510 ,31413 71920 880828 691192 857904 758511 672810 839432 427134 323510 
680315 268538 445339 574440 598206 529389 485024 916470 252106 478642 ,680315 268538 445339 598206 529389 485024 916470 478642 409772 602729 
209742 626389 896955 858159 479438 175417 548926 906698 248700 462784 ,209742 896955 858159 479438 175417 548926 462784 522524 727637 891132 
834544 333729 182344 210240 561749 551019 978985 805241 323518 924261 ,834544 333729 182344 561749 978985 805241 323518 295843 187921 208238 
227671 48016 839687 487485 603168 841686 841667 21300 730472 511797 ,227671 839687 603168 841686 841667 21300 511797 631895 226299 925427 
327632 693079 593562 872217 421896 189175 180716 168504 46135 353874 ,327632 693079 593562 872217 421896 189175 180716 168504 46135 353874 
631041 609327 884665 392574 129034 554846 124407 925487 433094 573990 ,631041 609327 884665 392574 129034 124407 925487 433094 573990 723322 
974670 490673 355939 141203 118242 492270 966430 189142 360473 921753 ,974670 355939 492270 966430 189142 758339 372875 767128 877341 416520 
324260 990560 273993 695263 772635 818806 505431 256330 839052 562606 ,324260 990560 273993 695263 772635 818806 505431 256330 839052 562606 
545919 259770 628454 518379 429401 294644 152318 458661 127389 830610 ,545919 259770 628454 518379 429401 294644 458661 127389 830610 439382 
87003 922238 404742 328555 745587 152358 332560 794317 242541 625317 ,87003 404742 328555 745587 152358 794317 242541 300061 256356 341292 
218308 761215 169516 954875 395200 742723 36539 298891 394877 317683 ,761215 169516 954875 395200 298891 36539 394877 317683 267755 194991 
604171 394733 317630 245577 897587 353299 48442 390488 854532 466879 ,604171 394733 317630 245577 897587 353299 48442 390488 854532 466879 
61571 951625 792338 667579 387530 470981 361513 819679 960223 528993 ,61571 951625 792338 667579 387530 470981 361513 819679 960223 528993 
553307 830704 943294 521734 396771 639714 950605 521781 20561 849503 ,553307 830704 943294 521734 396771 639714 950605 20561 849503 380033 
702367 493024 492015 873620 619000 830750 462516 776337 339248 752186 ,493024 873620 619000 462516 776337 339248 752186 9016 954111 381058 
717675 139415 764293 700492 482741 961997 720476 581899 519165 120214 ,717675 139415 764293 700492 961997 720476 519165 120214 302307 21691 
501457 349261 154450 860865 169287 657241 820616 638036 305644 523292 ,501457 349261 154450 860865 169287 657241 820616 638036 305644 523292 
10203 109867 206794 772309 766067 420441 381244 581934 970151 338700 ,10203 109867 206794 772309 766067 420441 381244 581934 970151 338700 
619277 274488 355120 140033 370124 653145 744722 692613 672166 142807 ,619277 274488 355120 140033 370124 744722 692613 672166 142807 800340 
916463 336025 909460 123826 157134 174126 209331 950261 650727 328681 ,916463 336025 909460 123826 157134 174126 209331 950261 650727 728619 
107133 238322 278878 686051 595106 237858 439430 507074 208193 883023 ,107133 238322 278878 686051 595106 237858 208193 883023 204937 323810 
987644 614251 951632 172287 329596 282614 785934 118934 333265 898518 ,614251 951632 172287 329596 282614 785934 333265 898518 781489 239536 
558729 601362 588535 725264 185601 57004 164151 483153 10073 714175 ,558729 601362 725264 185601 57004 483153 10073 714175 905016 907532 
732987 5278 818901 905491 355468 815588 600104 918654 795853 820105 ,732987 5278 818901 905491 355468 815588 600104 918654 795853 820105 
809901 690741 784300 669608 486960 41236 130582 495092 686703 780291 ,809901 690741 784300 669608 486960 130582 495092 686703 780291 719184 
532630 574393 533606 724968 198186 466084 245284 864452 581053 804994 ,532630 574393 533606 198186 466084 245284 864452 804994 688726 362967 
299149 12029 46500 837499 94933 462292 462055 408531 119216 315165 ,299149 12029 46500 837499 94933 462292 462055 408531 315165 673673 
200549 608730 661971 196718 598868 109393 543145 655357 898331 957498 ,200549 608730 661971 196718 598868 109393 543145 655357 898331 303764 
553827 490797 869751 763615 323062 927652 864183 52531 413191 151824 ,553827 490797 869751 763615 323062 864183 413191 151824 34493 179158 
765937 88212 164617 248677 282690 919758 282604 12796 365660 919786 ,765937 88212 164617 248677 282690 919786 541888 984025 470215 793500 
205280 775083 109113 711167 159808 954939 119732 851677 334301 818363 ,205280 775083 109113 711167 159808 954939 119732 851677 334301 818363 
580596 966308 193337 412552 764525 743359 182938 63778 609123 281823 ,193337 764525 743359 182938 63778 609123 281823 225655 483865 258553 
947720 588173 10455 482283 588136 466494 142453 484603 903693 641099 ,588173 482283 588136 466494 142453 484603 903693 641099 364722 55903 
458320 317823 29372 590634 880830 69023 877017 728164 478707 432043 ,458320 317823 590634 880830 69023 877017 728164 432043 802935 503164 
975129 876601 379671 724386 405548 696719 960965 55617 815282 700766 ,975129 876601 379671 724386 696719 405548 960965 55617 815282 700766 
