GT,Result
4849856 3035543 570752 1393634 570739 73277 4849848 570751 570759 4849852 ,4849856 570752 1393634 570739 4849848 570751 570759 4849852 570737 570754 
1767198 222667 83920 4628983 4701600 335027 1662776 341150 2040779 1541953 ,957661 571471 1115330 129935 3418664 2276583 268825 3982667 2583584 1360868 
1040432 3076250 1040431 2950181 3136127 2950187 805671 3706570 3134305 3134302 ,3706570 2415673 4690662 3706592 2415699 3980295 117977 1236059 4406229 118016 
3844377 3844393 3844386 3844384 3844380 3844392 3844381 3844385 3844388 1713647 ,1713647 3750731 4802955 1713634 4802957 4802961 1713598 3980289 3400921 857643 
4263493 2978341 3719782 4175462 3330789 2638553 2334066 2115970 3330791 2115967 ,4263493 2978341 3719782 4175462 3330789 3330791 3609689 3330790 4673666 1897332 
169627 691520 2587166 2801001 1673910 3825231 222777 1177338 1915802 4661308 ,691520 2801001 1673910 691498 2025286 2160741 1673902 2025290 2025279 4651151 
4459322 1971879 710414 2643365 1971873 1365817 1365805 2340702 114329 2643390 ,283001 283007 283008 520623 596446 937486 424789 63051 3397127 2851696 
1806182 752237 747295 3614594 4319801 168938 687769 2487560 3865031 2154480 ,752237 558784 2848277 83247 3237201 3753145 4990812 835046 4770718 2367098 
2117275 989867 2117291 1379531 1458729 2117286 2117289 2889744 2095987 623687 ,1090293 4985359 2744962 508780 4477201 440066 3072806 2720431 4875423 1833857 
2139998 3250418 4871543 1392956 4795316 4902808 920190 3122074 3917968 3918004 ,4871543 4795316 4902808 4795323 166203 4795324 3912400 3912441 4795331 4568475 
2726006 1864367 2726009 2726004 1850705 2726013 4312579 3259982 4312574 2726010 ,905080 4175643 4196833 4993163 4108036 1156003 1602093 2404098 4079095 602905 
4333783 4333788 4333781 4333797 4333795 4333792 4333793 4333775 122476 1475407 ,7079 3589875 1650805 7130 532879 7140 4091643 1022179 3589888 3433955 
6446 6451 6448 6425 1873977 6424 6487 2859142 1001582 1905754 ,1905754 53044 34121 3134985 4997496 3901483 873341 1610882 4658735 3207134 
503410 749553 2511237 14994 2608626 2203261 1102688 1086790 654362 3015167 ,749553 2006207 2312 749550 10914 251752 2536697 1179152 3866771 1228710 
1107329 751165 3921655 639135 3654067 4530613 1065151 468724 1565810 4749148 ,1107329 3921655 626834 535605 535594 1659693 907690 3470597 907721 36915 
4770009 4770013 4770010 4770011 4770008 4770014 4770012 4573486 3811205 852751 ,3470544 172808 172755 4588129 172750 3055819 4879400 172747 4834616 842642 
143321 2109790 108405 582991 1391827 108404 211568 1799384 1945894 2138611 ,582991 960571 2010448 1598284 233800 2010446 123765 1200685 326039 4494753 
3106269 2107781 919315 1352904 297341 1509829 749361 1901376 1198646 2085776 ,3106269 2107781 1352904 297341 749361 1901376 1198646 2085776 3395788 2489216 
1406594 1393293 1393294 1393292 2542369 3389340 1082680 325207 3554185 209000 ,3554185 1213367 1109951 4443475 4155054 3648669 3055227 3055234 4387312 646138 
4531125 4927356 4531128 2773977 846525 510536 1707270 1213565 173636 816468 ,862696 3270829 268804 1985943 3930251 3270838 745620 3270827 1470100 3103847 
2803416 280568 3179947 2023946 1014584 1205782 4743084 1705939 3032232 2023918 ,831255 1363049 755148 2412340 2738038 4254882 4933096 4611796 2771006 831258 
929816 1722002 435371 1992410 1980769 1194544 1992411 1194547 4855066 1751154 ,929816 435371 1992410 1980769 1194544 1992411 4855066 2147945 427863 4671249 
4517645 4502168 2758661 3998745 989829 269062 3899513 4380593 2188319 1140660 ,4380593 1140660 2121256 931523 3414397 3715118 4914968 4156532 808455 2454397 
1993309 221555 2812184 237475 1070114 2640151 237449 1099504 2706529 221536 ,3439621 3914302 204648 3943610 204647 204649 1339727 4874499 3574625 4874501 
3013186 1194890 1274614 1194905 3984027 277952 4499356 277970 882469 1267486 ,578337 3282141 3282158 578326 2210113 3282153 4615942 1003045 1929165 3331021 
4615954 4335341 4335353 4615960 4335343 4335344 4335350 4335340 4615959 3049528 ,4615954 4615960 4615959 3049528 4615963 4615955 4691886 3160600 2928359 4833821 
2854969 2854968 2854967 2854964 2854957 2854966 2854951 2854954 2854978 2854948 ,1558059 3663951 3782480 4534868 4720572 1364794 4258854 3575782 1301036 519705 
3895762 916196 4328424 3479332 819961 3895756 99194 2394848 1419598 3895758 ,3895762 916196 4328424 3479332 819961 2394848 1419598 2387501 3691509 427883 
2365103 3416021 549866 4669 460404 2528980 3312201 4889251 2159236 3160043 ,549866 4669 2159236 3160043 4095964 4623 33377 4624 549865 4950274 
