GT,Result
14873 126247 308516 878262 616013 55823 420067 176530 915352 922851 ,878262 55823 420067 176530 915352 922851 672452 814600 420055 533541 
132054 470077 240912 375536 708575 992164 762917 595231 516954 353081 ,132054 708575 992164 762917 595231 556632 73607 782186 669654 880049 
724698 582367 871721 910287 885824 974916 332161 899775 454152 965128 ,724698 871721 910287 974916 899775 252830 834262 758480 592169 992028 
876128 991536 107376 597709 157522 65154 561634 377769 16643 669276 ,991536 157522 377769 16643 329760 776440 526296 810353 910531 133718 
168417 968627 973853 57566 511627 958800 897322 973298 742034 358975 ,168417 968627 57566 958800 973298 742034 358975 911590 671775 412476 
670778 441737 996637 621100 989733 304132 264941 711805 155296 888505 ,441737 996637 304132 264941 711805 693702 954795 364032 454500 134077 
164784 114178 709545 244311 982281 542777 446944 24461 295432 384759 ,164784 114178 709545 982281 542777 295432 384759 97006 157513 130233 
23968 29035 413019 545598 674954 919202 744602 928299 798903 761406 ,545598 674954 744602 155800 642269 376030 506896 412060 516774 960127 
191165 849180 451122 164289 167681 713017 916661 842521 89742 126018 ,191165 451122 167681 842521 89742 68737 186016 150921 85885 52752 
624520 726827 478228 910443 562031 836073 350515 81360 926288 284987 ,624520 726827 562031 836073 350515 81360 926288 284987 238816 325973 
131220 649271 851917 272635 170440 141977 192047 351677 244199 751565 ,649271 851917 272635 170440 192047 141977 351677 244199 751565 700503 
62584 907058 950760 308905 373936 435051 839052 240709 961647 967074 ,62584 950760 308905 373936 435051 839052 240709 961647 967074 307779 
639993 219510 832120 341004 611790 786258 82971 37930 222251 577767 ,639993 219510 832120 786258 82971 222251 577767 210293 321524 123680 
844999 237742 238816 531670 234261 212227 108353 108382 544958 300840 ,237742 238816 531670 234261 212227 108382 300840 619190 612233 198494 
783717 853829 928908 571927 735743 77548 876707 542605 291410 673894 ,783717 853829 928908 735743 77548 876707 291410 673894 62655 404367 
438983 468568 304175 762200 439172 352584 167603 862696 348588 804301 ,352584 348588 804301 4211 226481 979943 751689 310964 215743 132438 
830233 127797 341010 284473 896743 482734 464373 912038 557767 13921 ,284473 464373 911743 769866 830771 384793 783572 324510 3205 791146 
915046 342500 892131 263800 148526 401259 235852 688736 165372 180655 ,342500 892131 688736 165372 127709 824431 601212 849333 328897 132822 
398604 686018 619932 549551 123985 283906 612747 781656 972277 153849 ,398604 686018 619932 123985 283906 612747 972277 153849 939707 349223 
366520 750678 750715 254571 139764 209307 118686 189259 676603 814335 ,366520 750678 750715 139764 118686 189259 676603 776558 363921 234845 
596155 279009 74717 634587 576122 12741 629304 978838 929711 809925 ,596155 634587 12741 978838 929711 809925 451633 549960 760638 713725 
900538 864767 317597 575204 38197 152459 720754 123754 360302 868135 ,900538 864767 317597 575204 152459 720754 123754 360302 868135 262413 
734929 751267 92916 440511 896851 396232 751269 421487 670773 128279 ,734929 92916 896851 396232 751269 421487 670773 128279 454883 921580 
634580 389428 571107 389413 549975 294202 95931 290987 102376 728523 ,571107 389413 549975 95931 102376 728523 294281 906667 55400 535444 
821803 409509 237618 141299 262207 181372 341956 85838 147009 998250 ,821803 141299 341956 85838 868722 827109 291955 668610 318365 208568 
331235 224604 530707 816205 85505 697686 957311 813132 712246 231844 ,331235 224604 530707 816205 85505 697686 957311 231844 68331 471443 
574308 293067 467591 651075 935270 648087 92792 394866 188509 53399 ,574308 293067 467591 648087 92792 188509 53399 186038 465905 411725 
748839 605457 594559 817370 340746 609635 376429 432484 212802 174363 ,605457 594559 817370 340746 432484 212802 174363 246797 139085 450656 
958178 651344 111574 177243 286974 89537 80655 958192 339218 441094 ,958178 651344 111574 177243 286974 89537 80655 958192 339218 441094 
807859 981379 124623 980565 663409 373936 282270 198250 32745 486625 ,807859 981379 124623 980565 663409 32745 486625 301632 527590 294811 
630616 338356 431480 284875 884403 685126 240666 46521 316805 807155 ,630616 338356 431480 884403 685126 316805 807155 114849 288185 125435 
658043 656777 424742 46946 768056 153889 469236 287409 379955 444703 ,46946 768056 153889 469236 287409 945968 906477 184173 592721 238807 
9670 810979 636236 433762 78960 634659 632241 505831 841990 969020 ,9670 636236 841990 46860 35087 335597 376702 654383 923476 448365 
191578 408948 377526 768337 173508 35686 539584 325329 371727 456463 ,191578 408948 377526 371727 150679 150650 710143 800630 871273 233251 
879570 516761 566700 972574 481801 90334 927144 981621 42313 11665 ,516761 972574 481801 90334 927144 981621 42313 11665 272500 800944 
664777 970916 720311 436788 134578 481972 399366 871651 295135 837601 ,664777 720311 436788 399366 295135 837601 520464 32052 262241 582161 
826520 90592 655717 196510 723611 282246 208314 649134 529099 558091 ,90592 655717 196510 723611 282246 208314 529099 558091 81765 199064 
128874 737379 212966 405680 380206 658156 636087 223391 390072 617020 ,636087 583430 769544 180583 831633 813449 515492 425536 794531 598439 
255881 941952 979380 511286 49571 484818 241791 34916 768388 784365 ,979380 49571 784365 723639 199695 187185 107023 614342 796712 332740 
379049 57677 301937 229464 743160 497968 524595 2253 521622 761225 ,524595 754569 123577 511153 959570 395000 566095 15253 512272 878746 
516939 480888 785861 420650 783955 495401 351800 973437 41730 433812 ,516939 785861 501415 706414 256701 769801 547721 187955 925507 160557 
885743 361646 470343 761275 648778 598860 816505 606277 714561 420397 ,885743 598860 714561 420397 494498 110214 334786 847045 793674 248684 
699251 605135 605138 605119 411524 212046 149609 178595 99316 749099 ,699251 411524 212046 149609 749099 615292 799392 448725 440353 692312 
57792 205376 425951 317085 247384 678663 708963 300183 674845 700768 ,205376 57792 317085 247384 678663 708963 300183 674845 72054 177432 
269394 369810 48913 640025 478058 467744 668998 148279 602179 260532 ,269394 526796 360356 197933 357926 48700 86363 14680 948902 109112 
823835 84274 814628 210600 210579 486378 176962 974258 583015 817338 ,823835 84274 210600 210579 486378 974258 583015 817338 975106 917720 
377512 211951 187386 535392 501616 435215 414615 234760 217675 300511 ,501616 435215 414615 234760 300511 182890 277102 845873 243816 822999 
958922 209518 736413 63321 942676 299103 925370 115069 585293 419202 ,958922 209518 942676 115069 16536 986694 910391 238211 514810 518433 
529096 665454 328470 776630 257746 294311 654189 491930 393368 560442 ,328470 654189 315577 9960 231020 61260 244121 32801 519187 24988 
249873 102741 232729 889986 950089 966235 667141 827958 586301 638327 ,249873 102741 232729 667141 697847 383923 854936 108857 51601 336131 
361901 819679 620645 912385 247572 800752 218896 527742 91510 298438 ,912385 247572 800752 218896 527742 91510 298438 507728 993579 628536 
171496 823835 838792 184384 392476 852501 171484 580007 18046 760928 ,823835 580007 18046 434291 169172 960488 797735 947363 698214 776605 
930220 45204 203413 801215 679952 500473 486955 848027 790149 946036 ,930220 801215 500473 848027 946036 446884 734156 563484 416345 71027 
331176 357493 430016 879188 918231 137860 985013 287098 351776 259390 ,331176 430016 918231 259390 130197 780291 983921 752953 713283 595046 
902247 902259 444562 254381 902271 746886 647214 659785 162498 608826 ,902247 902259 444562 254381 902271 746886 647214 659785 162498 292250 
145031 917628 5560 61218 171808 168686 544961 315040 251598 885467 ,145031 5560 171808 544961 315040 885467 198413 673389 172952 450609 
500476 500499 104126 105023 532897 20413 104136 557499 899248 470730 ,500499 104126 532897 20413 104136 557499 899248 470730 933775 583624 
221023 184262 995773 855847 731012 950624 295730 931289 883863 629403 ,184262 995773 731012 950624 931289 883863 629403 898243 375604 331267 
128377 50543 13199 558931 706543 782326 129886 547161 484806 978801 ,128377 50543 13199 558931 706543 782326 129886 484806 978801 985791 
787529 767739 772225 767749 775527 621842 294482 912018 347220 31757 ,787529 772225 767749 621842 294482 912018 347220 31741 596082 970779 
972773 838502 838563 733779 284099 284128 439259 460907 423739 738760 ,439259 460907 388266 830139 334207 953878 61379 627710 925787 666650 
686333 399638 693048 6553 421441 91239 928883 115847 6027 115870 ,693048 6553 928883 670382 224382 634636 517057 561329 384633 51970 
1923 920716 80459 764170 496418 435140 112600 581089 196188 16887 ,80459 112600 581089 561443 518106 762395 584021 217242 300792 706778 
627301 962043 126696 359003 238820 700762 937693 957251 583055 761248 ,962043 126696 359003 238820 700762 583055 761248 110292 429878 363639 
604734 150468 633144 158249 346151 885596 158272 111501 718216 383421 ,150468 158249 718216 383421 857655 192472 534684 323382 609735 123473 
980756 537645 272986 772807 281660 576788 586593 70975 172362 565479 ,537645 272986 772807 586593 182553 359297 238834 429096 784569 655841 
399996 429848 211924 844562 74423 357915 659657 226995 267216 605345 ,211924 357915 25878 34752 479394 450317 480660 120609 808120 352897 
792963 936757 718427 615210 290725 239138 888945 386465 224206 810146 ,792963 936757 718427 615210 290725 239138 888945 386465 810146 762725 
952644 36387 651162 399985 792251 145301 421057 240753 590206 617545 ,651162 792251 590206 617545 881831 671956 529837 458988 508140 737727 
674484 769688 814426 650253 891290 873063 76020 954466 422535 31380 ,674484 814426 31380 851003 890497 547820 405132 85097 987919 950830 
