GT,Result
3494344 3215246 761969 855768 1583402 2415476 1895738 4424016 1225791 4106994 ,1673551 1254621 3587180 593312 3676281 3578916 2612613 2011333 3470238 1253958 
630752 3668151 3093581 3502055 1613466 3241803 4823992 1898432 2593011 4124120 ,3687358 2008426 3418269 1763897 3677768 3465486 3294162 4221503 1993372 2009991 
379670 3411694 1665813 2547415 3458641 2611787 2538956 1293227 896883 3259921 ,379670 3411694 1293227 1205363 387729 3265675 1241563 1987219 900223 1330187 
4175293 4975258 1902257 4546230 3776757 2142181 4904825 3092819 4298521 4463877 ,4175293 4975258 1902257 4546230 3776757 2142181 4904825 3092819 4298521 4463877 
576798 2376173 4393677 3637935 3865856 1612109 1094937 4014281 3640951 4560281 ,576798 2376173 4393677 3637935 3865856 1612109 1094937 4014281 3640951 4560281 
1382762 634793 3002470 4761765 1437251 1321955 4426780 1855651 3232710 564193 ,1382762 3002470 4761765 4426780 4650573 2037670 3639297 1572132 2960634 1386545 
3328149 2477834 3017186 3598411 2821913 3332110 1809234 2331891 624605 4238273 ,3328149 2477834 3017186 3598411 2821913 3332110 1809234 2331891 624605 4238273 
2047791 1002787 3324797 3287507 4317433 421685 2453844 3890012 2807442 1657547 ,2047791 1002787 3324797 3287507 4317433 421685 2453844 3890012 2807442 1657547 
4858737 439805 3568312 1036736 2102949 1559229 4463946 649612 4513961 88960 ,4287659 914019 392481 3294874 1246401 1767774 897924 3676910 2893469 2897463 
3936297 3940525 1928510 3175261 1689456 4192288 4273933 3122229 3432216 2779746 ,2602965 4300148 1075349 3067157 2018874 1065892 602245 446261 1478298 1353507 
3016996 3111493 1419452 3430537 3495708 1718786 3768133 2330192 4477344 2776302 ,3016996 3111493 1419452 3430537 3495708 1718786 3768133 2330192 4477344 2776302 
100714 138820 378377 382261 394474 397089 410331 412395 416837 419249 ,981949 2110726 4874627 4939905 4943396 4954569 4955730 4966621 4975803 4984715 
869309 1488751 2370990 3800927 1536865 586872 3084409 2578714 2907036 1514112 ,869309 1488751 2370990 3800927 1536865 586872 3084409 2578714 2907036 1514112 
515209 2636577 2699176 1225444 2815616 4641741 4935792 768416 666486 3725018 ,515209 2636577 2699176 1225444 2815616 4641741 4935792 768416 666486 3725018 
4711969 2176686 1010084 3992155 869997 3891479 761337 3317243 4063519 4593546 ,4711969 2176686 1010084 3992155 869997 3891479 761337 3317243 4063519 2327391 
4393514 4131977 4444315 4921033 1338581 920925 4119720 2056984 2849583 947671 ,4222201 596894 3269703 1993448 3056997 2894019 1774336 1469938 1277755 1479601 
3042320 1536827 2007041 773890 3637533 4744604 816719 824648 2607473 2051302 ,3042320 1536827 2007041 773890 3637533 4744604 816719 824648 2607473 2051302 
843500 2389144 4165837 4566365 3045438 4566587 1605112 2511005 2223194 460138 ,1986215 1072726 3291118 1073486 3677746 4218628 1664969 1277755 4860590 3055946 
4207341 584794 4170884 1733950 3713807 3025431 4569377 3419798 4027153 2811197 ,4207341 584794 4170884 1733950 3713807 3025431 4569377 3419798 4027153 2811197 
1720173 1437099 515033 1492125 2467408 924947 1206193 4435557 1034751 4745013 ,1720173 1437099 515033 1492125 2467408 924947 1206193 4435557 1034751 4745013 
2214620 540820 4944915 2088508 2192112 4902164 4078270 1793158 2377965 3267930 ,1472699 1204588 1355539 1217801 1277755 1204155 3447088 1675316 433156 2013074 
3390894 4173530 1950710 3867541 4160843 1033770 1161327 1841370 4097582 4376500 ,3390894 4173530 1950710 3867541 1033770 1161327 1841370 4097582 4376500 1979329 
3871122 3854555 3649780 4788192 4599668 954700 3689130 4913474 1596257 4938417 ,3444278 2011291 3257720 1241685 1479667 2596360 1984992 3589344 4217387 4210342 
963430 1183853 4304805 1225725 2281807 1877502 3195377 4327642 2945860 2991188 ,963430 1183853 4304805 1225725 2281807 1877502 3195377 2945860 2991188 3765243 
4058520 3152950 4969165 1371821 3967878 3250947 1176141 4131621 1547557 1014636 ,4058520 3152950 4969165 1371821 3250947 1176141 460313 409031 2387429 4952261 
2108727 2394140 1117640 2887308 2225316 2674957 1092861 3352617 4512161 1752906 ,3416625 1243027 392928 1469918 1471024 2600366 1985828 1059598 3063054 1765745 
3483324 252729 1111786 1375780 335504 196103 3759606 2063637 4791783 1922472 ,1344554 380432 2015168 4208145 2590996 2018073 3469909 4298868 381853 3253951 
2062842 3790924 4870097 4283849 3840563 1694485 834395 4513019 4957749 4442636 ,2062842 3790924 4870097 4283849 3840563 1694485 834395 4957749 4442636 2684672 
1862661 3629822 4464799 4562428 2097778 3075895 1940449 1120554 2998119 4935876 ,1280544 1988308 3290418 1331184 437103 1358489 4495411 1283053 4508580 3577481 
2860143 4393444 4024200 2507096 2594897 710523 3685218 2065681 731271 2328080 ,2860143 4393444 4024200 2507096 2594897 710523 3685218 2065681 731271 2328080 
3977090 2791998 3099799 2105567 2673860 832059 625149 101365 4239069 1229936 ,3977090 2791998 3099799 2105567 2673860 832059 625149 101365 1229936 4923929 
1034940 3384719 725375 1726302 4022455 550810 1089342 4006775 2325958 3109162 ,1286715 1340385 1278050 1339072 599118 2894902 2006530 444952 1072432 1304357 
4646019 1725779 4219315 1181952 952096 1292726 1205266 823823 512387 4264179 ,4646019 1725779 4219315 1181952 952096 1292726 1205266 512387 4264179 3372607 
4024696 1386685 1868440 2913199 1878342 4294120 4432862 4771394 3971929 2404686 ,4024696 1386685 1868440 2913199 1878342 4294120 4432862 4771394 3971929 2404686 
4552347 960487 2707228 814871 589757 4749129 2148291 4725681 2791404 3696132 ,1473578 3446491 4302698 4289061 2595728 1989878 2622679 4854898 3657897 1992468 
3445649 3850478 4672900 4039131 1416875 2258075 2832211 1812959 2989772 4157824 ,3445649 3850478 4672900 1416875 2258075 2832211 1812959 2989772 4157824 3583552 
1320277 1237080 1012414 4533934 4904285 3797651 671338 3074530 593398 2366689 ,1320277 1237080 1012414 4533934 4904285 671338 3074530 593398 2366689 1692506 
1537964 3232624 4278509 2169326 4253452 540917 449891 2070848 3911300 3467856 ,1537964 3232624 4278509 2169326 4253452 540917 449891 2070848 3911300 3467856 
2767293 4579918 2411243 2798994 3472766 4483132 2690013 2009019 1482851 1332259 ,1332259 1772209 1277701 2544206 3267917 1666670 430026 3418881 901412 431415 
1190064 3133224 2617788 3428856 793766 4237940 3775019 2484829 3819731 732528 ,1190064 3133224 2617788 3428856 793766 3775019 2484829 3819731 732528 1790801 
3936886 773839 4011580 3404390 3615246 1908077 1265922 1011032 4527502 2750663 ,2604812 2609861 1765458 3672016 389124 1351787 386218 4500417 4495310 1665410 
4562390 3015111 2901566 2090441 2508263 1869812 4073698 3364441 1660758 2108425 ,4562390 3015111 2901566 2090441 4073698 3364441 1660758 2108425 498814 510602 
3543228 113676 512954 2380680 1574627 1376476 4147395 2420110 2796353 4002433 ,3543228 113676 512954 2380680 1574627 1376476 4147395 2420110 2796353 4002433 
3533516 2836931 64594 1977186 1757015 371378 4803873 4990963 66234 3515953 ,905513 3442820 4223130 1295736 387456 3666488 2606165 1475017 2621341 3264945 
3999939 2012697 3057589 44373 2537937 1450751 780678 1588524 804179 650215 ,3999939 2012697 3057589 44373 2537937 1450751 780678 1588524 804179 650215 
4692901 4086014 4682680 947126 2210218 2497617 4096014 4769306 2820005 3492495 ,4845502 3260516 1766403 431415 1309606 2615312 3450110 4217967 898234 1330183 
4640108 3449104 4893855 2748981 2307253 3032936 2922099 4629838 4664700 3057607 ,4640108 3449104 4893855 2748981 2307253 3032936 2922099 4629838 4664700 3057607 
688983 1936419 1683839 887214 3641992 4328066 665535 2956178 4178070 2571925 ,3692782 1346351 4860980 2607161 3257752 1304410 3068164 3578368 2587128 2551038 
591351 3367975 1121293 2887835 734673 4622857 3742151 471250 3706852 3023783 ,591351 3367975 1121293 2887835 734673 4622857 3742151 471250 3706852 3023783 
