GT,Result
456006 862085 296015 996741 646346 835577 413023 544642 350980 889743 ,456006 862085 296015 996741 646346 835577 413023 544642 350980 889743 
481248 128838 128839 412374 42888 158796 719131 27343 27344 805131 ,481248 128838 128839 412374 42888 158796 719131 27343 27344 805131 
660296 702553 545504 134084 336169 615217 115749 50668 322991 531988 ,660296 702553 545504 134084 336169 615217 115749 50668 322991 531988 
265794 124479 433983 879121 655898 155427 487692 58286 274637 448488 ,265794 124479 433983 879121 655898 155427 487692 58286 274637 448488 
666873 48520 205726 108533 861017 436095 553255 282276 806218 505276 ,666873 48520 205726 108533 861017 436095 553255 282276 806218 505276 
121053 263930 879208 784676 114940 490607 661544 661545 73925 343337 ,121053 263930 879208 784676 114940 490607 661544 661545 73925 343337 
12930 602551 602552 81275 81276 161083 127676 450812 196176 530996 ,12930 602551 602552 81275 81276 161083 127676 450812 196176 530996 
466022 503860 702935 472864 643505 976250 664840 292902 853456 297567 ,466022 503860 702935 472864 643505 976250 664840 292902 853456 297567 
522749 525084 525085 813177 265589 274924 562305 562306 562307 325906 ,522749 525084 525085 813177 265589 274924 562305 562306 562307 325906 
46635 735167 640710 834886 834887 862695 487739 342841 928151 121972 ,46635 735167 640710 834886 834887 862695 487739 342841 928151 121972 
244253 706546 204948 1573 660554 675731 142948 842441 144666 363755 ,244253 706546 204948 1573 660554 675731 142948 842441 144666 363755 
757052 32246 627413 964187 402688 402689 447982 29767 117354 511131 ,757052 32246 627413 964187 402688 402689 447982 29767 117354 511131 
733959 520224 520225 671630 238976 781452 109837 187526 126802 780673 ,733959 520224 520225 671630 238976 781452 109837 187526 126802 780673 
381183 806132 266847 422415 360483 423223 711395 734302 110441 871182 ,381183 806132 266847 422415 360483 423223 711395 734302 110441 871182 
937858 937859 528178 984215 648182 850842 57523 311866 961324 314383 ,937858 937859 528178 984215 648182 850842 57523 311866 961324 314383 
568397 382071 328069 391796 766915 471287 576684 840227 168421 416330 ,568397 382071 328069 391796 766915 471287 576684 840227 168421 416330 
171265 989795 530377 389155 433929 433930 945129 319497 365680 665364 ,171265 989795 530377 389155 433929 433930 945129 319497 365680 665364 
736683 684758 720187 658972 731440 763348 356345 122653 448452 518483 ,736683 684758 720187 658972 731440 763348 356345 122653 448452 518483 
160588 160589 793146 830693 849940 532000 248999 304379 418132 418133 ,160588 160589 793146 830693 849940 532000 248999 304379 418132 418133 
88004 183919 657948 852475 229723 718344 666362 344776 578289 816615 ,88004 183919 657948 852475 229723 718344 666362 344776 578289 816615 
4294967295 4294967295 4294967295 4294967295 4294967295 4294967295 4294967295 4294967295 4294967295 4294967295 ,724328 818563 422174 928143 433700 503064 345102 446958 365421 69094 
642997 458935 78671 188048 188049 280446 979187 243600 646622 357123 ,642997 458935 78671 188048 188049 280446 979187 243600 646622 357123 
990865 230013 167138 35759 39295 39296 591463 683151 683152 53089 ,990865 230013 167138 35759 39295 39296 591463 683151 683152 53089 
564504 263880 785229 112101 517922 494390 639318 578775 653994 337912 ,564504 263880 785229 112101 517922 494390 639318 578775 653994 337912 
588468 482965 974855 87370 87371 206342 659065 385484 738801 630900 ,588468 482965 974855 87370 87371 206342 659065 385484 738801 630900 
894312 671313 848535 221404 954586 407481 798006 411798 605666 61176 ,894312 671313 848535 221404 954586 407481 798006 411798 605666 61176 
813825 986464 712360 723903 82218 19366 230221 694559 432133 38189 ,813825 986464 712360 723903 82218 19366 230221 694559 432133 38189 
602524 818853 256950 359484 848114 64909 64910 956030 66406 799516 ,602524 818853 256950 359484 848114 64909 64910 956030 66406 799516 
655605 213603 213604 443774 394737 960788 367726 370603 386081 386082 ,655605 213603 213604 443774 394737 960788 367726 370603 386081 386082 
586542 422924 671187 192769 93765 631264 631265 247051 247052 369179 ,586542 422924 671187 192769 93765 631264 631265 247051 247052 369179 
150840 370939 627725 627726 31636 399672 16416 725619 231998 739181 ,150840 370939 627725 627726 31636 399672 16416 725619 231998 739181 
115871 711855 386044 781702 781703 844130 337302 237909 570486 183233 ,115871 711855 386044 781702 781703 844130 337302 237909 570486 183233 
207342 786296 700033 405686 417472 751045 565863 158911 5585 201708 ,207342 786296 700033 405686 417472 751045 565863 158911 5585 201708 
802560 494004 757038 757039 1900 996704 692711 987918 280334 734644 ,802560 494004 757038 757039 1900 996704 692711 987918 280334 734644 
581051 855733 206021 965209 252614 215660 730943 730944 99571 682835 ,581051 855733 206021 965209 252614 215660 730943 730944 99571 682835 
266599 911641 461766 827278 471621 471622 443797 599532 514893 819041 ,266599 911641 461766 827278 471621 471622 443797 599532 514893 819041 
304102 476446 646928 928390 389365 389366 607762 258674 851503 870591 ,304102 476446 646928 928390 389365 389366 607762 258674 851503 870591 
727849 965008 881630 283504 748169 222265 808640 808641 808642 601908 ,727849 965008 881630 283504 748169 222265 808640 808641 808642 601908 
733580 801838 661585 263345 255952 255953 67148 491178 578740 994546 ,733580 801838 661585 263345 255952 255953 67148 491178 578740 994546 
988687 772922 33522 949859 548597 709248 117088 590751 557233 804594 ,988687 772922 33522 949859 548597 709248 117088 590751 557233 804594 
528521 553565 123599 270741 942734 553419 113168 56901 392722 870369 ,528521 553565 123599 270741 942734 553419 113168 56901 392722 870369 
196273 417823 826713 989054 681633 764073 232073 41446 848196 683330 ,196273 417823 826713 989054 681633 764073 232073 41446 848196 683330 
384493 305681 883821 289262 472066 823022 170522 412686 313219 489505 ,384493 305681 883821 289262 472066 823022 170522 412686 313219 489505 
499543 209194 110565 784177 133434 17443 306391 114372 596946 850288 ,499543 209194 110565 784177 133434 17443 306391 114372 596946 850288 
427667 867864 143100 143101 343378 86625 679125 951730 503329 580035 ,427667 867864 143100 143101 343378 86625 679125 951730 503329 580035 
546811 379629 123004 428244 135408 156416 804683 679701 534932 774180 ,546811 379629 123004 428244 135408 156416 804683 679701 534932 774180 
709347 728744 718375 391123 936736 498072 478384 394561 565424 305096 ,709347 728744 718375 391123 936736 498072 478384 394561 565424 305096 
628968 826473 78499 880089 254085 541344 59461 248718 564888 304340 ,628968 826473 78499 880089 254085 541344 59461 248718 564888 304340 
416337 541344 248718 254085 285823 893121 872749 872750 880089 871541 ,416337 541344 248718 254085 285823 893121 872749 872750 880089 871541 
682119 693377 849964 292642 336918 369821 919184 247473 881795 981517 ,682119 693377 849964 292642 336918 369821 919184 247473 881795 981517 
396796 447950 693377 247473 849964 981517 981518 881795 929775 714871 ,396796 447950 693377 247473 849964 981517 981518 881795 929775 714871 
77264 904745 825643 170784 170785 591881 401765 458092 14661 471812 ,77264 904745 825643 170784 170785 591881 401765 458092 14661 471812 
231957 74180 427079 427080 148713 594271 854126 460397 651134 913493 ,231957 74180 427079 427080 148713 594271 854126 460397 651134 913493 
751683 381169 53164 250945 58488 434090 248865 405527 147383 147384 ,751683 381169 53164 250945 58488 434090 248865 405527 147383 147384 
21390 469303 811150 560390 266451 384597 876425 506186 741042 234057 ,21390 469303 811150 560390 266451 384597 876425 506186 741042 234057 
411313 494005 444834 696757 174575 127168 643041 275586 761045 834355 ,411313 494005 444834 696757 174575 127168 643041 275586 761045 834355 
494005 624571 696757 573808 127168 444834 411313 174575 861696 151001 ,494005 624571 696757 573808 127168 444834 411313 174575 861696 151001 
788458 650282 153974 262171 969971 158867 884954 571482 598342 288029 ,788458 650282 153974 262171 969971 158867 884954 571482 598342 288029 
797648 119127 906583 472326 995672 117670 523870 54329 233653 667131 ,797648 119127 906583 472326 995672 117670 523870 54329 233653 667131 
804387 451284 572942 553732 132976 989572 137833 847453 272892 272893 ,804387 451284 572942 553732 132976 989572 137833 847453 272892 272893 
247757 609873 863769 481493 263005 263006 907113 260402 260403 947672 ,247757 609873 863769 481493 263005 263006 907113 260402 260403 947672 
891553 276784 276785 594668 153636 690043 325895 83577 826049 839085 ,891553 276784 276785 594668 153636 690043 325895 83577 826049 839085 
846703 838733 838734 838735 44563 60322 766762 280762 800518 192030 ,846703 838733 838734 838735 44563 60322 766762 280762 800518 192030 
871518 519220 484124 176377 96664 305285 895684 852518 852519 524503 ,871518 519220 484124 176377 96664 305285 895684 852518 852519 524503 
109447 714432 344831 603238 403593 913268 990643 130730 31589 419360 ,109447 714432 344831 603238 403593 913268 990643 130730 31589 419360 
715937 715938 472334 76586 983220 461666 395012 352753 202715 44495 ,715937 715938 472334 76586 983220 461666 395012 352753 202715 44495 
277880 478573 148860 360244 405742 459832 415949 829639 256453 239205 ,277880 478573 148860 360244 405742 459832 415949 829639 256453 239205 
102232 102233 559851 958813 487410 487411 556081 645620 534812 915313 ,102232 102233 559851 958813 487410 487411 556081 645620 534812 915313 
154272 190513 376662 400537 68000 717965 439262 847431 399417 677724 ,154272 190513 376662 400537 68000 717965 439262 847431 399417 677724 
15973 141371 423137 365774 207793 966752 332582 992620 472990 250480 ,15973 141371 423137 365774 207793 966752 332582 992620 472990 250480 
529587 292620 751600 878413 296034 157371 695027 722403 200151 259833 ,529587 292620 751600 878413 296034 157371 695027 722403 200151 259833 
206497 279000 424218 540546 398686 191945 167312 710947 998785 295086 ,206497 279000 424218 540546 398686 191945 167312 710947 998785 295086 
996155 850588 753934 764915 207470 975015 881888 437899 210739 181328 ,996155 850588 753934 764915 207470 975015 881888 437899 210739 181328 
160612 340852 336284 549484 238036 191277 55315 697661 6466 656285 ,160612 340852 336284 549484 238036 191277 55315 697661 6466 656285 
586600 963095 94000 203098 372789 358273 108555 894011 458298 909777 ,586600 963095 94000 203098 372789 358273 108555 894011 458298 909777 
171740 84250 409630 455933 112335 392568 679138 730704 5010 634887 ,171740 84250 409630 455933 112335 392568 679138 730704 5010 634887 
103081 502668 112856 230462 230463 612939 687997 855986 718509 17429 ,103081 502668 112856 230462 230463 612939 687997 855986 718509 17429 
500519 733101 904704 384100 496298 105239 767647 11464 254093 712979 ,500519 733101 904704 384100 496298 105239 767647 11464 254093 712979 
638150 878133 221776 548968 782663 75062 93774 815815 127541 444592 ,638150 878133 221776 548968 782663 75062 93774 815815 127541 444592 
885546 885547 962372 667467 432511 895478 845511 150880 461003 534982 ,885546 885547 962372 667467 432511 895478 845511 150880 461003 534982 
508970 384999 663697 10623 960855 586112 328366 353251 16126 263571 ,508970 384999 663697 10623 960855 586112 328366 353251 16126 263571 
193458 993681 218535 279788 123104 224968 886904 67375 537401 862433 ,193458 993681 218535 279788 123104 224968 886904 67375 537401 862433 
753195 234486 528313 472571 472572 812549 123476 251931 642517 720959 ,753195 234486 528313 472571 472572 812549 123476 251931 642517 720959 
438674 84468 390629 29907 389627 312278 396969 60761 524077 440190 ,438674 84468 390629 29907 389627 312278 396969 60761 524077 440190 
713581 405507 570652 230672 184389 808119 218859 242151 970449 598887 ,713581 405507 570652 230672 184389 808119 218859 242151 970449 598887 
481480 689917 127449 1617 491153 478256 784593 147624 930011 930012 ,481480 689917 127449 1617 491153 478256 784593 147624 930011 930012 
924845 144238 272764 926458 275682 275683 27120 780241 992957 181817 ,924845 144238 272764 926458 275682 275683 27120 780241 992957 181817 
869398 39042 458212 197730 331296 958417 825489 413294 304402 652847 ,869398 39042 458212 197730 331296 958417 825489 413294 304402 652847 
923649 385999 417535 200036 271152 153748 666135 40488 243235 30256 ,923649 385999 417535 200036 271152 153748 666135 40488 243235 30256 
750235 962815 848068 768698 753318 683120 339457 315477 72768 834599 ,750235 962815 848068 768698 753318 683120 339457 315477 72768 834599 
992996 205746 178402 147530 17848 127328 95317 933860 923234 346653 ,992996 205746 178402 147530 17848 127328 95317 933860 923234 346653 
750929 933807 852855 952108 439070 63435 122859 152820 245758 636317 ,750929 933807 852855 952108 439070 63435 122859 152820 245758 636317 
303697 674870 16395 321225 882264 507 89037 170909 141358 61641 ,303697 674870 16395 321225 882264 507 89037 170909 141358 61641 
198246 680115 638308 774158 774159 677669 740143 826990 889893 975157 ,198246 680115 638308 774158 774159 677669 740143 826990 889893 975157 
623730 285617 621138 230124 775093 438912 229325 182234 708126 587687 ,623730 285617 621138 230124 775093 438912 229325 182234 708126 587687 
954789 425281 868200 365571 786622 495964 932137 476210 466629 872553 ,954789 425281 868200 365571 786622 495964 932137 476210 466629 872553 
774075 101270 476470 862806 213527 213528 838956 962478 185332 19250 ,774075 101270 476470 862806 213527 213528 838956 962478 185332 19250 
257773 607043 496282 415447 961401 49375 250045 875443 670258 769706 ,257773 607043 496282 415447 961401 49375 250045 875443 670258 769706 
487544 378840 406396 127043 441004 36521 978915 488202 604965 208848 ,487544 378840 406396 127043 441004 36521 978915 488202 604965 208848 
17591 311648 708899 20693 423850 21329 735598 576943 677756 407261 ,17591 311648 708899 20693 423850 21329 735598 576943 677756 407261 
566847 570630 480770 884598 145776 649742 590735 694353 634524 134411 ,566847 570630 480770 884598 145776 649742 590735 694353 634524 134411 
452491 92887 17325 733176 998096 634404 957127 136500 413981 919502 ,452491 92887 17325 733176 998096 634404 957127 136500 413981 919502 
530480 593655 654680 579664 579665 808647 682354 244684 489749 475710 ,530480 593655 654680 579664 579665 808647 682354 244684 489749 475710 
45562 766110 554157 860340 153831 86557 394943 295119 295120 135594 ,45562 766110 554157 860340 153831 86557 394943 295119 295120 135594 
992001 180750 1525 682729 377346 862230 6010 340933 643803 425854 ,992001 180750 1525 682729 377346 862230 6010 340933 643803 425854 
548606 417336 169024 921824 894949 829233 196814 894023 332947 332948 ,548606 417336 169024 921824 894949 829233 196814 894023 332947 332948 
517852 435504 221773 921824 652445 435887 947870 840405 372057 152438 ,517852 435504 221773 921824 652445 435887 947870 840405 372057 152438 
206838 628814 803941 212275 137433 401959 266540 499635 982035 232338 ,206838 628814 803941 212275 137433 401959 266540 499635 982035 232338 
635414 829403 974480 658064 377342 602141 612536 91936 489174 791882 ,635414 829403 974480 658064 377342 602141 612536 91936 489174 791882 
329930 329931 991225 916718 483825 145784 145785 145786 826163 261645 ,329930 329931 991225 916718 483825 145784 145785 145786 826163 261645 
620826 445128 262979 655715 195253 412676 884943 884944 673601 558760 ,620826 445128 262979 655715 195253 412676 884943 884944 673601 558760 
692384 485748 220672 838086 50841 978754 924300 369859 875552 414526 ,692384 485748 220672 838086 50841 978754 924300 369859 875552 414526 
860184 531598 245180 666740 929456 788856 858392 858393 632367 408517 ,860184 531598 245180 666740 929456 788856 858392 858393 632367 408517 
871807 959935 78310 216354 417829 294897 452241 233451 512517 533225 ,871807 959935 78310 216354 417829 294897 452241 233451 512517 533225 
635242 879528 731253 783627 181185 297944 257089 788256 539213 817529 ,635242 879528 731253 783627 181185 297944 257089 788256 539213 817529 
769926 577471 296655 421788 683993 683994 257089 563412 788256 576111 ,769926 577471 296655 421788 683993 683994 257089 563412 788256 576111 
913231 624112 359152 410425 558296 931553 885929 174277 621875 115540 ,913231 624112 359152 410425 558296 931553 885929 174277 621875 115540 
488941 756341 858846 232927 85179 972849 435796 660615 452929 969539 ,488941 756341 858846 232927 85179 972849 435796 660615 452929 969539 
676306 533062 433239 993431 41956 237505 807441 360293 814792 441504 ,676306 533062 433239 993431 41956 237505 807441 360293 814792 441504 
522378 809054 722426 317453 132078 852610 68925 755491 45368 690245 ,522378 809054 722426 317453 132078 852610 68925 755491 45368 690245 
457154 457155 843716 82857 42195 848280 616850 96645 188886 917719 ,457154 457155 843716 82857 42195 848280 616850 96645 188886 917719 
855800 608766 686619 482505 441974 212967 43941 936244 850824 503079 ,855800 608766 686619 482505 441974 212967 43941 936244 850824 503079 
312383 817467 355259 757187 529959 704092 751634 76461 855067 772041 ,312383 817467 355259 757187 529959 704092 751634 76461 855067 772041 
810895 145988 445206 241494 92333 722286 391342 68268 587015 304190 ,810895 145988 445206 241494 92333 722286 391342 68268 587015 304190 
311741 82053 93422 419961 419962 419149 659296 459443 60587 248180 ,311741 82053 93422 419961 419962 419149 659296 459443 60587 248180 
468112 106966 140782 782094 29106 293264 534433 238000 194729 174162 ,468112 106966 140782 782094 29106 293264 534433 238000 194729 174162 
521737 232551 650801 417016 390207 664441 664442 523300 298997 207837 ,521737 232551 650801 417016 390207 664441 664442 523300 298997 207837 
222691 606649 81218 598805 745052 745053 9049 706192 281629 650801 ,222691 606649 81218 598805 745052 745053 9049 706192 281629 650801 
148836 504696 99333 354303 559725 473298 595399 998792 826125 630464 ,148836 504696 99333 354303 559725 473298 595399 998792 826125 630464 
154385 638821 134010 358663 429722 826125 230625 354303 197902 473298 ,154385 638821 134010 358663 429722 826125 230625 354303 197902 473298 
21531 826125 354303 584123 773662 345967 429722 99333 213846 625976 ,21531 826125 354303 584123 773662 345967 429722 99333 213846 625976 
719271 961364 211784 8202 86769 998511 941451 119814 214040 484672 ,719271 961364 211784 8202 86769 998511 941451 119814 214040 484672 
664529 774850 254426 998792 504696 148836 922192 227781 559725 873389 ,664529 774850 254426 998792 504696 148836 922192 227781 559725 873389 
955187 747266 928484 449050 449051 800947 201922 528426 467253 714221 ,955187 747266 928484 449050 449051 800947 201922 528426 467253 714221 
558913 901717 901164 101475 885590 735069 156437 427705 628149 382224 ,558913 901717 901164 101475 885590 735069 156437 427705 628149 382224 
389874 269068 621226 288469 70296 287898 841040 249934 249935 618279 ,389874 269068 621226 288469 70296 287898 841040 249934 249935 618279 
968895 269874 805215 584859 524804 524805 961999 688078 155009 763053 ,968895 269874 805215 584859 524804 524805 961999 688078 155009 763053 
167130 927317 947947 836688 257569 860250 860251 422001 405894 943672 ,167130 927317 947947 836688 257569 860250 860251 422001 405894 943672 
723525 321389 783420 126494 740803 432876 17972 417098 579645 311352 ,723525 321389 783420 126494 740803 432876 17972 417098 579645 311352 
341887 74149 427381 427382 67758 997251 408094 808630 736025 158408 ,341887 74149 427381 427382 67758 997251 408094 808630 736025 158408 
592662 246968 752712 303461 52685 268751 419858 547547 939134 26179 ,592662 246968 752712 303461 52685 268751 419858 547547 939134 26179 
419799 789068 563141 635055 807999 226963 237144 425691 178756 844449 ,419799 789068 563141 635055 807999 226963 237144 425691 178756 844449 
383874 101379 277104 786036 236193 352945 352946 815558 886812 102093 ,383874 101379 277104 786036 236193 352945 352946 815558 886812 102093 
696361 39513 847959 557161 346329 350968 849995 889304 780404 83497 ,696361 39513 847959 557161 346329 350968 849995 889304 780404 83497 
959590 440178 193656 34462 377830 371077 242574 929553 512269 380581 ,959590 440178 193656 34462 377830 371077 242574 929553 512269 380581 
267063 552997 847459 814843 456444 896478 811689 152057 568349 535712 ,267063 552997 847459 814843 456444 896478 811689 152057 568349 535712 
